Date,Close,High,Low,Open,Volume,SMA50,SMA200,ext_sma50_pct,ext_sma200_pct
2020-08-31,9.899999618530273,9.949999809265137,9.899999618530273,9.899999618530273,7800,,,,
2020-09-01,9.949999809265137,9.979999542236328,9.920000076293945,9.920000076293945,218800,,,,
2020-09-02,10.0,10.10099983215332,9.899999618530273,10.0,187700,,,,
2020-09-03,18.739999771118164,18.979999542236328,14.600000381469727,16.200000762939453,87005000,,,,
2020-09-04,22.5,25.75,19.239999771118164,22.850000381469727,52378800,,,,
2020-09-08,20.1299991607666,22.399999618530273,20.100000381469727,21.200000762939453,6789300,,,,
2020-09-09,18.5,21.0,18.1200008392334,20.6299991607666,5085200,,,,
2020-09-10,18.25,20.450000762939453,18.0,19.309999465942383,2827400,,,,
2020-09-11,17.6299991607666,18.829999923706055,16.540000915527344,18.5,4684500,,,,
2020-09-14,18.799999237060547,19.709999084472656,17.75,18.25,4506200,,,,
2020-09-15,18.350000381469727,19.5,18.079999923706055,19.420000076293945,2553700,,,,
2020-09-16,18.65999984741211,19.600000381469727,18.200000762939453,18.799999237060547,3111300,,,,
2020-09-17,17.8799991607666,18.5,17.75,17.809999465942383,1353500,,,,
2020-09-18,17.850000381469727,18.329999923706055,17.709999084472656,18.0,1813800,,,,
2020-09-21,18.350000381469727,18.639999389648438,16.719999313354492,17.579999923706055,2250400,,,,
2020-09-22,18.989999771118164,20.350000381469727,18.5,18.75,3792700,,,,
2020-09-23,16.739999771118164,19.3799991607666,16.489999771118164,19.0,3891400,,,,
2020-09-24,16.0,16.700000762939453,15.109999656677246,16.100000381469727,2479100,,,,
2020-09-25,17.149999618530273,17.149999618530273,16.094999313354492,16.5,1058100,,,,
2020-09-28,17.860000610351562,18.600000381469727,17.299999237060547,17.780000686645508,1857300,,,,
2020-09-29,16.899999618530273,18.049999237060547,16.75,17.989999771118164,1453400,,,,
2020-09-30,16.75,17.399999618530273,16.549999237060547,17.020000457763672,952200,,,,
2020-10-01,16.649999618530273,17.09000015258789,16.5,16.799999237060547,589600,,,,
2020-10-02,15.930000305175781,16.5,15.710000038146973,15.880000114440918,1223600,,,,
2020-10-05,14.949999809265137,16.440000534057617,14.75,16.399999618530273,2351600,,,,
2020-10-06,13.699999809265137,15.0,13.5600004196167,14.899999618530273,2760700,,,,
2020-10-07,13.720000267028809,14.369999885559082,13.699999809265137,14.039999961853027,1163600,,,,
2020-10-08,14.100000381469727,14.350000381469727,13.720000267028809,13.899999618530273,1119700,,,,
2020-10-09,14.75,14.939000129699707,14.350000381469727,14.75,1074200,,,,
2020-10-12,15.699999809265137,15.699999809265137,14.760000228881836,15.010000228881836,1206200,,,,
2020-10-13,15.100000381469727,16.0,14.880000114440918,15.899999618530273,1009100,,,,
2020-10-14,14.5,15.210000038146973,14.229999542236328,15.010000228881836,887500,,,,
2020-10-15,14.649999618530273,15.180000305175781,14.229999542236328,14.760000228881836,667800,,,,
2020-10-16,14.479999542236328,15.210000038146973,14.319999694824219,15.199999809265137,907000,,,,
2020-10-19,14.539999961853027,15.0,14.5,14.633999824523926,615200,,,,
2020-10-20,15.100000381469727,15.119999885559082,14.449999809265137,14.960000038146973,923100,,,,
2020-10-21,14.1899995803833,15.399999618530273,13.930000305175781,15.399999618530273,899500,,,,
2020-10-22,13.75,14.35200023651123,13.3100004196167,14.210000038146973,1128700,,,,
2020-10-23,13.869999885559082,14.489999771118164,13.65999984741211,14.350000381469727,1161000,,,,
2020-10-26,12.920000076293945,13.89900016784668,12.859999656677246,13.75,1024900,,,,
2020-10-27,12.399999618530273,13.199999809265137,12.350000381469727,13.109999656677246,761000,,,,
2020-10-28,11.59000015258789,12.180000305175781,11.5,12.100000381469727,969500,,,,
2020-10-29,12.0,12.380000114440918,11.65999984741211,11.729999542236328,579600,,,,
2020-10-30,11.800000190734863,12.199999809265137,11.25,12.1899995803833,782500,,,,
2020-11-02,12.010000228881836,12.329999923706055,11.800000190734863,11.930000305175781,657500,,,,
2020-11-03,13.0,13.069999694824219,12.140000343322754,12.140000343322754,1002000,,,,
2020-11-04,12.930000305175781,13.34000015258789,12.520000457763672,13.25,641800,,,,
2020-11-05,12.949999809265137,13.25,12.800000190734863,13.130000114440918,661900,,,,
2020-11-06,14.149999618530273,14.199999809265137,12.979999542236328,13.170000076293945,1223800,,,,
2020-11-09,14.149999618530273,14.880000114440918,13.100000381469727,14.75,1022700,15.309199905395507,,-7.57191946038075,
2020-11-10,14.130000114440918,14.489999771118164,13.300000190734863,14.489999771118164,402500,15.393799915313721,,-8.209797501756388,
2020-11-11,14.140000343322754,14.199999809265137,13.800000190734863,14.149999618530273,337200,15.477599925994873,,-8.642164089185433,
2020-11-12,14.300000190734863,14.819999694824219,13.710000038146973,14.239999771118164,1179400,15.56359992980957,,-8.118942563246467,
2020-11-13,19.5,19.56999969482422,15.770000457763672,15.949999809265137,7463100,15.578799934387208,,25.1701034876088,
2020-11-16,19.670000076293945,21.200000762939453,17.600000381469727,19.989999771118164,4200700,15.522199935913086,,26.721728604875537,
2020-11-17,17.200000762939453,19.68000030517578,16.639999389648438,19.239999771118164,3262300,15.463599967956544,,11.228955732048519,
2020-11-18,18.110000610351562,19.3799991607666,17.549999237060547,17.6200008392334,2398200,15.455799980163574,,17.172845362870028,
2020-11-19,20.0,20.072999954223633,17.549999237060547,18.690000534057617,2894000,15.490799980163574,,29.108890603523307,
2020-11-20,20.139999389648438,21.100000381469727,19.299999237060547,20.0,2749400,15.54099998474121,,29.5926865029452,
2020-11-23,22.049999237060547,22.469999313354492,19.510000228881836,21.5,3653300,15.60599998474121,,41.29180609137491,
2020-11-24,21.6299991607666,23.799999237060547,20.5,23.549999237060547,3491700,15.671599960327148,,38.020363048592465,
2020-11-25,23.5,25.0,20.510000228881836,20.979999542236328,4253900,15.768399963378906,,49.032242044704844,
2020-11-27,37.0,40.0,24.5,24.799999237060547,23598100,16.150799980163573,,129.0908193120058,
2020-11-30,47.0,52.79999923706055,40.400001525878906,48.09000015258789,34418900,16.73379997253418,,180.86866149435804,
2020-12-01,35.41999816894531,42.5,35.029998779296875,42.5,12922500,17.07519992828369,,107.43533497534598,
2020-12-02,37.709999084472656,37.849998474121094,28.6299991607666,31.110000610351562,12317000,17.44959991455078,,116.10810144149633,
2020-12-03,38.54999923706055,41.08000183105469,37.849998474121094,39.88999938964844,5629900,17.88579990386963,,115.53410775170407,
2020-12-04,42.5,43.099998474121094,38.880001068115234,40.77000045776367,6088400,18.41579990386963,,130.78009221347838,
2020-12-07,44.16999816894531,44.54999923706055,39.95000076293945,43.150001525878906,6315500,18.956199874877928,,133.01082738361742,
2020-12-08,57.900001525878906,59.9900016784668,47.22999954223633,51.72999954223633,28201900,19.75699989318848,,193.0606966589133,
2020-12-09,75.13999938964844,87.5,65.0,73.2300033569336,53420900,20.92179988861084,,259.14691751999914,
2020-12-10,76.61000061035156,79.5,66.0,68.51000213623047,21611000,22.118999900817872,,246.35381777599642,
2020-12-11,64.1500015258789,73.19999694824219,63.689998626708984,72.36499786376953,16969000,23.068999938964843,,178.0788144072337,
2020-12-14,56.099998474121094,66.75,55.54999923706055,62.20000076293945,15538800,23.87239990234375,,134.99940811821475,
2020-12-15,62.20000076293945,63.5,57.5,58.0,15311600,24.817399921417238,,150.63060981364652,
2020-12-16,62.779998779296875,64.70999908447266,59.20000076293945,62.65999984741211,8020700,25.798999900817872,,143.3427614273786,
2020-12-17,67.55000305175781,69.0,61.63999938964844,65.0,13080300,26.875599956512453,,151.3432375874802,
2020-12-18,73.7300033569336,73.7300033569336,67.1500015258789,69.33000183105469,12812400,28.068200016021727,,162.6816230283647,
2020-12-21,94.9000015258789,95.7300033569336,73.2699966430664,75.37999725341797,28562200,29.671200046539308,,219.83877085196474,
2020-12-22,131.6699981689453,132.72999572753906,101.12000274658203,108.44999694824219,49444600,31.99060001373291,,311.58964856058367,
2020-12-23,110.79000091552734,123.5,103.0999984741211,122.0199966430664,27617300,33.90440002441406,,226.77174890500675,
2020-12-24,114.7699966430664,120.33000183105469,112.0999984741211,114.9000015258789,11289300,35.90979995727539,,219.60633804592885,
2020-12-28,115.19999694824219,122.69999694824219,112.69000244140625,122.51000213623047,9799900,37.92079990386963,,203.7910519827579,
2020-12-29,101.0,113.47000122070312,94.0,113.3499984741211,16876100,39.651199913024904,,154.7211691488378,
2020-12-30,98.29000091552734,107.79199981689453,96.02999877929688,105.76000213623047,9281000,41.32619993209839,,137.83943618581952,
2020-12-31,84.44999694824219,97.88999938964844,84.18000030517578,97.16999816894531,15447500,42.713199863433836,,97.71404909548495,
2021-01-04,49.959999084472656,61.0,47.400001525878906,58.869998931884766,84762200,43.42859985351563,,15.039396280302375,
2021-01-05,59.5,61.22999954223633,47.2599983215332,48.810001373291016,56103100,44.34359985351563,,34.17945362251131,
2021-01-06,63.029998779296875,74.5,60.650001525878906,62.9900016784668,69501600,45.32679983139038,,39.056803069618894,
2021-01-07,62.0,71.44000244140625,60.099998474121094,69.11000061035156,38528800,46.3083998298645,,33.884997598245484,
2021-01-08,56.790000915527344,64.7699966430664,56.029998779296875,64.5199966430664,26101100,47.196199855804444,,20.327486299817,
2021-01-11,53.13999938964844,56.150001525878906,51.54999923706055,56.0,19262200,48.027199840545656,,10.645633237160833,
2021-01-12,56.560001373291016,58.9900016784668,51.709999084472656,54.0,25722500,48.91839986801148,,15.621119100170123,
2021-01-13,56.400001525878906,59.9900016784668,56.18000030517578,59.0,12301700,49.81039989471436,,13.229369057652974,
2021-01-14,55.95000076293945,59.29999923706055,54.04999923706055,56.529998779296875,13677200,50.689199905395505,,10.378543885803126,
2021-01-15,53.9900016784668,55.95000076293945,52.029998779296875,55.900001525878906,9043200,51.50899993896484,,4.81663736908462,
2021-01-19,52.36000061035156,54.54999923706055,51.2400016784668,54.060001373291016,9890800,52.297599945068356,,0.11931841107193364,
2021-01-20,48.59000015258789,53.02000045776367,48.0,51.7599983215332,16086900,53.010399951934815,,-8.33874070626699,
2021-01-21,50.0,51.349998474121094,44.540000915527344,48.0,26992700,53.72739995956421,,-6.9376146293501755,
2021-01-22,49.68000030517578,52.869998931884766,48.02000045776367,48.70000076293945,14282200,54.43799997329712,,-8.740217624554958,
2021-01-25,47.630001068115234,49.90999984741211,45.900001525878906,49.54999923706055,12318800,55.10799999237061,,-13.569715695163431,
2021-01-26,47.27000045776367,49.599998474121094,46.599998474121094,47.560001373291016,12089800,55.77059999465942,,-15.242080124133084,
2021-01-27,46.5099983215332,51.540000915527344,45.79999923706055,46.0,14133500,56.41479995727539,,-17.557097859503866,
2021-01-28,45.560001373291016,48.29999923706055,44.61000061035156,47.02000045776367,7073900,56.93599998474121,,-19.980326356784715,
2021-01-29,43.75,47.09000015258789,43.380001068115234,46.790000915527344,8200900,57.41759998321533,,-23.803851061714056,
2021-02-01,42.33000183105469,44.33000183105469,40.619998931884766,44.20000076293945,13060900,57.92020000457764,,-26.916685668023945,
2021-02-02,42.58000183105469,44.67900085449219,41.119998931884766,42.70000076293945,9465100,58.4096000289917,,-27.101021390456303,
2021-02-03,46.81999969482422,48.790000915527344,43.33000183105469,43.66999816894531,19522200,58.946000022888185,,-20.571370955375347,
2021-02-04,47.38999938964844,50.33000183105469,46.5099983215332,50.119998931884766,12535300,59.49100002288819,,-20.340892956218738,
2021-02-05,44.900001525878906,47.79999923706055,44.20000076293945,47.59000015258789,10301200,59.94800006866455,,-25.101752394658096,
2021-02-08,44.959999084472656,45.869998931884766,43.7400016784668,45.11000061035156,6290700,60.41460006713867,,-25.580904227606137,
2021-02-09,46.43000030517578,46.965999603271484,43.40999984741211,44.439998626708984,9555700,60.87320007324219,,-23.72669705336413,
2021-02-10,44.54999923706055,46.95000076293945,43.88999938964844,46.4900016784668,6786300,61.0242000579834,,-26.996176607427135,
2021-02-11,44.970001220703125,45.900001525878906,43.619998931884766,44.880001068115234,6542000,60.98360008239746,,-26.258861136531298,
2021-02-12,54.63999938964844,55.20000076293945,49.36000061035156,51.04999923706055,43707200,61.36800010681152,,-10.963369680375667,
2021-02-16,50.63999938964844,54.970001220703125,48.869998931884766,53.689998626708984,22853400,61.62660011291504,,-17.827692430113718,
2021-02-17,66.5199966430664,67.23999786376953,54.150001525878906,57.25,48979700,62.18600006103516,,6.9694088344280924,
2021-02-18,64.0,71.97000122070312,60.08000183105469,62.369998931884766,47096100,62.61600006103516,,2.2102975878621756,
2021-02-19,62.2599983215332,67.19000244140625,61.470001220703125,65.80000305175781,19618300,62.977800064086914,,-1.139769477217789,
2021-02-22,64.76000213623047,71.25,62.29999923706055,63.29999923706055,27846100,63.115000076293946,,2.606356742371907,
2021-02-23,55.459999084472656,62.040000915527344,50.77000045776367,60.970001220703125,23201600,62.72140007019043,,-11.57723038323708,
2021-02-24,59.61000061035156,62.0,56.52000045776367,57.099998474121094,13065900,62.38140007019043,,-4.442669540472865,
2021-02-25,57.58000183105469,65.68000030517578,57.25,61.869998931884766,17334400,62.250000076293944,,-7.502005204041251,
2021-02-26,54.93000030517578,59.97999954223633,53.0629997253418,58.099998474121094,11148200,62.22660011291504,,-11.725853243627327,
2021-03-01,57.689998626708984,58.68000030517578,56.0099983215332,57.08000183105469,6070600,62.13640007019043,,-7.1558723042511545,
2021-03-02,54.88999938964844,60.630001068115234,54.29999923706055,58.380001068115234,7662700,61.97860008239746,,-11.437174578524012,
2021-03-03,48.41999816894531,56.47999954223633,48.099998474121094,55.9900016784668,11447000,61.59599998474121,,-21.39100236875756,
2021-03-04,43.900001525878906,50.659000396728516,41.63999938964844,49.5,15508500,60.999399948120114,,-28.032076441381747,
2021-03-05,44.38999938964844,46.52000045776367,37.790000915527344,46.459999084472656,16592400,59.98919990539551,,-26.00334816991626,
2021-03-08,46.869998931884766,49.279998779296875,43.04999923706055,45.119998931884766,10180800,58.293199920654295,,-19.59611241846082,
2021-03-09,53.18000030517578,53.779998779296875,47.68000030517578,49.79999923706055,10731800,57.14099990844726,,-6.931974606006008,
2021-03-10,52.31999969482422,56.439998626708984,51.5,55.2400016784668,7941500,55.89199996948242,,-6.390897224304992,
2021-03-11,58.20000076293945,58.93000030517578,52.79999923706055,54.130001068115234,10172700,54.75200004577637,,6.297488154369368,
2021-03-12,58.310001373291016,58.5,54.31999969482422,55.279998779296875,6180400,53.89820007324219,,8.185433454277957,
2021-03-15,62.25,65.41999816894531,59.20000076293945,59.720001220703125,13315200,53.17740005493164,,17.06100699864317,
2021-03-16,57.029998779296875,63.970001220703125,55.34000015258789,63.630001068115234,13027500,52.62900009155273,,8.362307245222645,
2021-03-17,59.880001068115234,60.720001220703125,54.43000030517578,56.459999084472656,9581800,52.82740013122559,,13.350270729527992,
2021-03-18,56.970001220703125,59.599998474121094,56.20000076293945,58.349998474121094,8155100,52.77680015563965,,7.945159715438721,
2021-03-19,59.34000015258789,60.970001220703125,55.310001373291016,56.75,15660500,52.703000183105466,,12.593210910998543,
2021-03-22,64.29000091552734,64.80000305175781,58.45000076293945,59.52000045776367,18949600,52.74880020141602,,21.87955113678872,
2021-03-23,57.459999084472656,60.5,55.72999954223633,59.435001373291016,17785800,52.76220016479492,,8.903720665561444,
2021-03-24,47.83000183105469,58.150001525878906,47.11000061035156,58.0,20110000,52.656000213623045,,-9.165144262742132,
2021-03-25,45.9900016784668,47.099998474121094,41.75,42.130001068115234,30342400,52.44460021972656,,-12.307460661759272,
2021-03-26,44.369998931884766,47.72999954223633,43.0,46.11000061035156,11094000,52.20400016784668,,-15.006515230200701,
2021-03-29,42.400001525878906,45.29999923706055,42.060001373291016,44.36000061035156,9827100,51.93300018310547,,-18.356341100292873,
2021-03-30,44.06999969482422,44.125,40.52000045776367,42.400001525878906,10104200,51.734600143432615,,-14.815230865530083,
2021-03-31,44.75,45.87900161743164,44.13999938964844,45.09000015258789,10263200,51.58240013122558,,-13.245603372165625,
2021-04-01,49.29999923706055,53.20000076293945,48.41999816894531,52.15999984741211,25166200,51.59660011291504,,-4.451070169019989,
2021-04-05,49.369998931884766,51.25,48.45000076293945,50.939998626708984,11590400,51.58400009155273,,-4.292030776478162,
2021-04-06,49.380001068115234,51.189998626708984,48.189998626708984,48.79999923706055,8046300,51.57800010681152,,-4.2615049713918935,
2021-04-07,47.38999938964844,51.57500076293945,47.060001373291016,49.22999954223633,9305600,51.57320007324219,,-8.111190846511251,
2021-04-08,47.5,48.45000076293945,47.2400016784668,47.4900016784668,4672900,51.577800064086915,,-7.906114760653093,
2021-04-09,45.77000045776367,47.40999984741211,44.72999954223633,47.40999984741211,8224500,51.56300010681152,,-11.234799443492015,
2021-04-12,41.849998474121094,45.439998626708984,41.7599983215332,44.97999954223633,12159800,51.488800048828125,,-18.72019073189959,
2021-04-13,42.25,43.130001068115234,41.61000061035156,42.209999084472656,7116200,51.458800048828124,,-17.89548151159781,
2021-04-14,40.849998474121094,44.27000045776367,40.68000030517578,42.970001220703125,11130300,51.42919998168945,,-20.57041818915113,
