Date,Close,High,Low,Open,Volume,SMA50,SMA200,ext_sma50_pct,ext_sma200_pct
2020-08-03,5.909656524658203,5.96563446493692,5.757716727888993,5.805698037452761,190400,,,,
2020-08-04,5.8376851081848145,5.941643591565689,5.805697823864775,5.89366266508563,186000,,,,
2020-08-05,6.189545631408691,6.197542643659212,5.91765369730605,5.925650328238039,342900,,,,
2020-08-06,6.085586071014404,6.253519485552929,6.053598790275491,6.237525845183473,157400,,,,
2020-08-07,6.261516571044922,6.2735117068658885,5.969632517717594,6.069592872635472,393800,,,,
2020-08-10,6.485428333282471,6.509419370449595,6.277510968308397,6.293504611767942,309800,,,,
2020-08-11,6.47743034362793,6.7413255804847765,6.41345578697396,6.5973824466949065,293300,,,,
2020-08-12,6.557399272918701,6.6133775914851824,6.405459865694255,6.6133775914851824,290600,,,,
2020-08-13,6.397463321685791,6.469434906076685,6.317495106428424,6.357479023397843,195700,,,,
2020-08-14,6.461437225341797,6.517414779570822,6.269513528582016,6.3094974414143925,139800,,,,
2020-08-17,6.4374470710754395,6.4854276148202,6.309497556254926,6.421453048069191,146100,,,,
2020-08-18,6.245522499084473,6.429449554710299,6.17355092648179,6.397462273846544,316100,,,,
2020-08-19,6.197542667388916,6.293504526851393,6.173552011864031,6.221533322913802,87900,,,,
2020-08-20,6.117572784423828,6.173550329866466,5.9656330243452995,6.077588496549004,220700,,,,
2020-08-21,6.005620002746582,6.093584865370093,5.917654758804471,6.053600940900842,257200,,,,
2020-08-24,6.309498310089111,6.333488966146298,6.021612725314129,6.093583930848603,166300,,,,
2020-08-25,6.261516571044922,6.429449997812436,6.189544993482132,6.357478420249646,144400,,,,
2020-08-26,6.221532821655273,6.325491303704596,6.173551514471276,6.325491303704596,216200,,,,
2020-08-27,6.205540180206299,6.2775113899490576,6.145563727215675,6.245524100881484,93500,,,,
2020-08-28,6.405459403991699,6.421452663402906,6.165554411728024,6.253519626400502,192500,,,,
2020-08-31,6.221532821655273,6.389465871525256,6.173551514471276,6.389465871525256,506300,,,,
2020-09-01,6.189545631408691,6.277510859571753,6.10957741549615,6.269514228639765,211600,,,,
2020-09-02,6.101580619812012,6.197542476315943,6.077589965026768,6.157558178780044,179200,,,,
2020-09-03,6.138068199157715,6.255640161062727,6.0407669585224575,6.129959601338433,214000,,,,
2020-09-04,6.138068199157715,6.271856970062066,6.056983767521796,6.259694073333144,226200,,,,
2020-09-08,5.943465709686279,6.097525578265005,5.813731246310172,6.016441538654939,288700,,,,
2020-09-09,5.870490074157715,6.089417568277632,5.8461650547927535,5.984008119991571,289400,,,,
2020-09-10,5.602913856506348,5.886708651068271,5.594805643694485,5.8704914521659415,270900,,,,
2020-09-11,5.38398551940918,5.627238036760717,5.35155190198087,5.627238036760717,208700,,,,
2020-09-14,5.319118022918701,5.396148150501434,5.181274962308927,5.392093851862511,290500,,,,
2020-09-15,5.319118022918701,5.516963234155574,5.311009812280055,5.327226620196546,230800,,,,
2020-09-16,5.643454551696777,5.70832178317664,5.302901199788303,5.3920938363927124,636700,,,,
2020-09-17,5.643454551696777,5.70832178317664,5.485340384985215,5.5542619150923676,485500,,,,
2020-09-18,5.432636260986328,5.748864629232311,5.408311239822323,5.659671982806067,547400,,,,
2020-09-21,5.359661102294922,5.3677693142440726,5.132625368129765,5.278577049607102,323300,,,,
2020-09-22,5.238034725189209,5.408311425747933,5.043432615990986,5.3515523966819405,500100,,,,
2020-09-23,5.035323143005371,5.2704670255205395,4.986672724551111,5.238033413217699,322300,,,,
2020-09-24,5.035323143005371,5.205599800914859,4.946130515852983,5.027214546610082,333300,,,,
2020-09-25,5.0109992027282715,5.083975045024465,4.942077659812815,5.019107801489746,167600,,,,
2020-09-28,5.238034725189209,5.359660995108191,5.092083433269982,5.092083433269982,338700,,,,
2020-09-29,5.335334777832031,5.343443375029323,5.108299469256607,5.19749171859164,428100,,,,
2020-09-30,5.14073371887207,5.408311273161003,5.067757881651728,5.351552245696376,253100,,,,
2020-10-01,5.26235818862915,5.270466784653866,5.063702225693282,5.075865119730356,236300,,,,
2020-10-02,5.229925632476807,5.28668465617844,5.043432139330545,5.075866143330918,210000,,,,
2020-10-05,5.408310890197754,5.448852718396649,5.254251015107833,5.286684632322636,141800,,,,
2020-10-06,5.221817970275879,5.485341235691718,5.205601159890893,5.473178724562793,443100,,,,
2020-10-07,5.205601215362549,5.302902078709318,5.165058995648431,5.246143048437405,151000,,,,
2020-10-08,5.375877857208252,5.416419689813045,5.278576994989641,5.278576994989641,303600,,,,
2020-10-09,5.26235818862915,5.3920930185506295,5.254249979243573,5.375876213140336,171500,,,,
2020-10-12,5.286684036254883,5.319117649812831,5.148840985314014,5.246141825987861,152900,5.793284225463867,,-8.744611337767061,
2020-10-13,5.189383029937744,5.327226076478711,5.148840820964816,5.270467061244442,96400,5.778878755569458,,-10.20086682150203,
2020-10-14,5.246142864227295,5.375877730773478,5.189384222587635,5.189384222587635,155200,5.767047910690308,,-9.032438338121263,
2020-10-15,5.311009407043457,5.319117617063437,5.067756920217356,5.14073274359302,140200,5.749477186203003,,-7.626220001563533,
2020-10-16,5.09208345413208,5.327227396507172,5.075866643852393,5.2461429584694805,104500,5.729607133865357,,-11.12683059829942,
2020-10-19,5.035323143005371,5.286683831671959,5.027214546610082,5.108298964006339,132700,5.705083265304565,,-11.739708101586121,
2020-10-20,5.156949520111084,5.205599939863932,5.051540083993662,5.051540083993662,106800,5.678513689041138,,-9.184871209109014,
2020-10-21,4.905589580535889,5.165058525860612,4.905589580535889,5.124516696473237,134600,5.647076873779297,,-13.130462180996826,
2020-10-22,5.075865745544434,5.181274800387867,4.897480477398585,4.946130899627675,159600,5.617446203231811,,-9.641043956518836,
2020-10-23,5.108300685882568,5.189384743971011,5.010999429537151,5.100192086754081,131000,5.591662950515747,,-8.644338346405444,
2020-10-26,4.9299139976501465,5.027214840241856,4.865046769255673,5.019106630012137,200600,5.561032485961914,,-11.348944461391696,
2020-10-27,4.865046977996826,4.938022806391322,4.840721572985596,4.897480593585669,159800,5.529584484100342,,-12.017856097764923,
2020-10-28,4.694770812988281,4.829370370972024,4.597469955648654,4.79207167032791,190300,5.498569450378418,,-14.618322904602365,
2020-10-29,4.702878952026367,4.751529375947292,4.500168659036252,4.6299031228253815,206800,5.468676176071167,,-14.003338273998288,
