Date,Close,High,Low,Open,Volume
2025-06-30,55.9900016784668,57.303001403808594,53.79999923706055,56.349998474121094,13456700
2025-07-01,51.7400016784668,55.25,51.529998779296875,54.900001525878906,13224900
2025-07-02,51.33000183105469,52.189998626708984,50.08000183105469,51.58000183105469,10018000
2025-07-03,53.720001220703125,54.29999923706055,51.2400016784668,52.75,8869200
2025-07-07,55.939998626708984,56.33000183105469,51.880001068115234,53.8650016784668,11928600
2025-07-08,53.52000045776367,57.59000015258789,53.25,57.314998626708984,15042300
2025-07-09,53.93000030517578,55.400001525878906,51.52000045776367,53.9900016784668,10649900
2025-07-10,55.45000076293945,56.41999816894531,52.880001068115234,53.650001525878906,11426300
2025-07-11,56.08000183105469,57.650001525878906,53.90999984741211,54.33000183105469,15123400
2025-07-14,62.40999984741211,62.65999984741211,54.516998291015625,55.599998474121094,25911800
2025-07-15,60.95000076293945,63.06999969482422,59.2400016784668,62.880001068115234,21973700
2025-07-16,64.37000274658203,64.75,60.119998931884766,60.625,21439700
2025-07-17,67.16999816894531,67.93000030517578,64.58999633789062,65.80999755859375,20810400
2025-07-18,68.9800033569336,69.13999938964844,65.0199966430664,67.18000030517578,15255000
2025-07-21,62.5099983215332,70.9800033569336,62.43000030517578,69.56999969482422,19275300
2025-07-22,61.31999969482422,63.97999954223633,58.880001068115234,63.0,15071000
2025-07-23,66.97000122070312,70.05999755859375,63.529998779296875,63.54999923706055,33806900
2025-07-24,74.58999633789062,77.16999816894531,65.80999755859375,66.61000061035156,40388000
2025-07-25,75.5,75.9000015258789,71.22000122070312,71.70999908447266,18541300
2025-07-28,75.5,77.54499816894531,72.27999877929688,77.5,17264400
2025-07-29,71.01000213623047,78.12799835205078,70.61000061035156,75.0999984741211,15896400
2025-07-30,75.62999725341797,78.33999633789062,71.43000030517578,71.47000122070312,22211100
2025-07-31,76.58999633789062,80.41999816894531,75.5,76.86000061035156,23970900
2025-08-01,71.48999786376953,74.5,67.80000305175781,72.88999938964844,19769700
2025-08-04,76.41000366210938,78.3499984741211,71.5999984741211,73.45999908447266,16256900
2025-08-05,84.08999633789062,85.19999694824219,76.69999694824219,77.0,23516800
2025-08-06,83.0999984741211,85.3499984741211,81.19999694824219,83.2249984741211,13409100
2025-08-07,79.31999969482422,83.94999694824219,76.5999984741211,83.68499755859375,14533200
2025-08-08,75.31999969482422,80.80000305175781,74.29000091552734,79.7300033569336,13742600
2025-08-11,71.86000061035156,75.26000213623047,71.30999755859375,74.29000091552734,16515500
2025-08-12,78.47000122070312,79.01000213623047,69.6520004272461,70.0999984741211,26165600
2025-08-13,77.41999816894531,83.5999984741211,75.60199737548828,81.05000305175781,18898300
