Date,Close,High,Low,Open,Volume
2025-06-30,1.7999999523162842,1.8600000143051147,1.7799999713897705,1.840000033378601,32054600
2025-07-01,2.069999933242798,2.109999895095825,1.7699999809265137,1.7899999618530273,33289300
2025-07-02,2.25,2.299999952316284,1.9199999570846558,2.059999942779541,51681300
2025-07-03,2.309999942779541,2.450000047683716,2.25,2.299999952316284,23328100
2025-07-07,2.2699999809265137,2.319999933242798,2.130000114440918,2.2799999713897705,32678300
2025-07-08,2.2200000286102295,2.440000057220459,2.180000066757202,2.319999933242798,23530300
2025-07-09,2.2100000381469727,2.259999990463257,2.0899999141693115,2.25,22975600
2025-07-10,2.319999933242798,2.369999885559082,2.1600000858306885,2.2100000381469727,23755000
2025-07-11,2.299999952316284,2.4700000286102295,2.2799999713897705,2.450000047683716,24015800
2025-07-14,2.299999952316284,2.509999990463257,2.2699999809265137,2.3499999046325684,34580800
2025-07-15,2.1600000858306885,2.2799999713897705,2.119999885559082,2.259999990463257,25818200
2025-07-16,2.200000047683716,2.25,2.1600000858306885,2.200000047683716,37725300
2025-07-17,2.2200000286102295,2.25,2.1500000953674316,2.190000057220459,20389500
2025-07-18,2.2300000190734863,2.3499999046325684,2.180000066757202,2.240000009536743,24981900
2025-07-21,2.2699999809265137,2.4800000190734863,2.2200000286102295,2.2300000190734863,40614100
2025-07-22,2.5,2.509999990463257,2.2699999809265137,2.309999942779541,44448100
2025-07-23,2.4000000953674316,2.5399999618530273,2.3299999237060547,2.5,31688400
2025-07-24,2.3499999046325684,2.4100000858306885,2.309999942779541,2.4000000953674316,30007900
2025-07-25,2.2699999809265137,2.309999942779541,2.200000047683716,2.299999952316284,20552500
2025-07-28,2.2200000286102295,2.319999933242798,2.200000047683716,2.319999933242798,16793500
2025-07-29,2.1500000953674316,2.240000009536743,2.119999885559082,2.2300000190734863,33185400
2025-07-30,2.190000057220459,2.2899999618530273,2.1600000858306885,2.1600000858306885,30642000
2025-07-31,2.140000104904175,2.2300000190734863,2.130000114440918,2.190000057220459,31412600
2025-08-01,2.0299999713897705,2.119999885559082,1.9700000286102295,2.069999933242798,32909700
2025-08-04,2.069999933242798,2.0799999237060547,1.9500000476837158,2.049999952316284,18134400
2025-08-05,2.069999933242798,2.0899999141693115,1.9900000095367432,2.059999942779541,11677200
2025-08-06,2.119999885559082,2.140000104904175,2.049999952316284,2.069999933242798,10333400
2025-08-07,2.0999999046325684,2.2200000286102295,2.059999942779541,2.1600000858306885,10209800
