Date,Open,High,Low,Close,Volume
2025-04-21,10.279999732971191,10.444999694824219,10.109999656677246,10.210000038146973,16523000
2025-04-22,10.34000015258789,10.520000457763672,10.279999732971191,10.470000267028809,8940900
2025-04-23,10.850000381469727,11.069999694824219,10.760000228881836,10.869999885559082,11013900
2025-04-24,11.0,11.479999542236328,10.960000038146973,11.319999694824219,16347900
2025-04-25,11.25,11.670000076293945,11.192000389099121,11.59000015258789,10862800
2025-04-28,11.640000343322754,11.788999557495117,11.4399995803833,11.600000381469727,8910900
2025-04-29,11.760000228881836,11.899999618530273,11.65999984741211,11.819999694824219,8684000
2025-04-30,11.539999961853027,11.960000038146973,11.460000038146973,11.9399995803833,12225600
2025-05-01,12.010000228881836,12.0649995803833,11.829999923706055,11.880000114440918,11389400
2025-05-02,12.0,12.0600004196167,11.864999771118164,11.970000267028809,6653700
2025-05-05,11.859999656677246,12.119999885559082,11.760000228881836,11.770000457763672,9595600
2025-05-06,11.630000114440918,12.029999732971191,11.630000114440918,11.819999694824219,9393200
2025-05-07,11.869999885559082,12.135000228881836,11.744999885559082,12.100000381469727,6806300
2025-05-08,12.09000015258789,12.515000343322754,12.039999961853027,12.4399995803833,7378700
2025-05-09,12.5,12.595000267028809,12.350000381469727,12.5,5503700
2025-05-12,12.930000305175781,13.09000015258789,12.770000457763672,13.09000015258789,7729500
2025-05-13,13.074999809265137,13.345000267028809,13.029999732971191,13.260000228881836,6531800
2025-05-14,13.1850004196167,13.25,13.020000457763672,13.210000038146973,7426100
2025-05-15,13.0,13.210000038146973,12.885000228881836,13.069999694824219,4961200
2025-05-16,13.039999961853027,13.125,12.899999618530273,12.920000076293945,8884400
2025-05-19,12.640000343322754,12.760000228881836,12.5600004196167,12.59000015258789,6044800
2025-05-20,12.579999923706055,12.600000381469727,12.359999656677246,12.4399995803833,9890100
2025-05-21,12.300000190734863,12.479999542236328,12.125,12.199999809265137,12093900
2025-05-22,12.25,12.4399995803833,12.119999885559082,12.34000015258789,13123900
2025-05-23,12.109999656677246,12.555000305175781,12.088000297546387,12.369999885559082,9261400
2025-05-27,12.600000381469727,12.699999809265137,12.46500015258789,12.670000076293945,9175200
2025-05-28,12.600000381469727,13.029999732971191,12.600000381469727,12.9399995803833,12938300
2025-05-29,13.15999984741211,13.15999984741211,12.729999542236328,12.9399995803833,27061200
2025-05-30,14.859999656677246,14.984999656677246,12.90999984741211,13.3100004196167,47394700
2025-06-02,13.289999961853027,13.498000144958496,12.425000190734863,12.489999771118164,25768900
2025-06-03,12.59000015258789,13.079999923706055,12.520000457763672,13.050000190734863,18182100
2025-06-04,13.039999961853027,13.119999885559082,12.829999923706055,13.050000190734863,10939300
2025-06-05,13.119999885559082,13.399999618530273,13.09000015258789,13.260000228881836,12284500
2025-06-06,13.289999961853027,13.390000343322754,12.979999542236328,13.210000038146973,10323900
2025-06-09,13.180000305175781,13.180000305175781,13.029999732971191,13.109999656677246,8346900
2025-06-10,13.109999656677246,13.489999771118164,13.069999694824219,13.220000267028809,10644700
2025-06-11,13.220000267028809,13.220000267028809,12.899999618530273,12.970000267028809,8513200
2025-06-12,12.859999656677246,12.954999923706055,12.640000343322754,12.65999984741211,7421500
2025-06-13,12.399999618530273,12.550000190734863,12.220000267028809,12.239999771118164,9251200
2025-06-16,12.25,12.489999771118164,12.164999961853027,12.479999542236328,12285400
2025-06-17,12.40999984741211,12.59000015258789,12.335000038146973,12.420000076293945,7554500
2025-06-18,12.420000076293945,12.444999694824219,12.222000122070312,12.369999885559082,8000500
2025-06-20,12.395000457763672,12.489999771118164,12.039999961853027,12.180000305175781,8156400
2025-06-23,12.100000381469727,12.300000190734863,11.835000038146973,12.229999542236328,6601400
2025-06-24,12.430000305175781,12.609999656677246,12.399999618530273,12.510000228881836,7042000
2025-06-25,12.600000381469727,12.649999618530273,12.359999656677246,12.470000267028809,4796300
2025-06-26,12.510000228881836,12.84000015258789,12.25,12.770000457763672,6964000
2025-06-27,12.770000457763672,12.875,12.539999961853027,12.729999542236328,16074100
2025-06-30,12.800000190734863,12.869999885559082,12.65999984741211,12.800000190734863,8496700
2025-07-01,12.75,12.949999809265137,12.630000114440918,12.6899995803833,9670000
2025-07-02,12.59000015258789,12.869999885559082,12.399999618530273,12.850000381469727,8327200
2025-07-03,12.880000114440918,13.489999771118164,12.869999885559082,13.289999961853027,6853800
2025-07-07,13.170000076293945,13.28499984741211,12.960000038146973,13.15999984741211,6062800
2025-07-08,13.229999542236328,13.484999656677246,13.130000114440918,13.220000267028809,7186900
2025-07-09,13.25,13.399999618530273,13.0600004196167,13.329999923706055,5217400
2025-07-10,13.399999618530273,13.399999618530273,12.845000267028809,12.890000343322754,6123400
2025-07-11,12.78499984741211,12.819999694824219,12.34000015258789,12.350000381469727,5904300
2025-07-14,12.300000190734863,12.600000381469727,12.239999771118164,12.479999542236328,9715400
2025-07-15,12.539999961853027,12.597000122070312,12.369999885559082,12.380000114440918,18037900
2025-07-16,12.430000305175781,12.5,12.25,12.399999618530273,7389600
2025-07-17,12.449999809265137,12.529999732971191,12.329999923706055,12.329999923706055,13645100
2025-07-18,12.449999809265137,12.59000015258789,12.300000190734863,12.59000015258789,16542200
2025-07-21,12.630000114440918,12.819999694824219,12.350000381469727,12.449999809265137,24456600
2025-07-22,12.539999961853027,12.71500015258789,12.361000061035156,12.59000015258789,23919300
2025-07-23,12.65999984741211,12.670000076293945,12.470000267028809,12.619999885559082,14496800
2025-07-24,12.600000381469727,12.649999618530273,12.199999809265137,12.319999694824219,12793100
2025-07-25,12.229999542236328,12.380000114440918,12.149999618530273,12.180000305175781,19081100
2025-07-28,12.25,12.34000015258789,12.09000015258789,12.210000038146973,18318600
2025-07-29,12.239999771118164,12.300000190734863,11.970000267028809,12.079999923706055,10665900
2025-07-30,12.069999694824219,12.15999984741211,11.895000457763672,12.010000228881836,23117500
2025-07-31,12.0,12.039999961853027,11.739999771118164,11.75,13049100
2025-08-01,11.640000343322754,11.640000343322754,11.020000457763672,11.109999656677246,19242800
2025-08-04,11.25,11.350000381469727,11.149999618530273,11.34000015258789,10598700
2025-08-05,11.350000381469727,11.40999984741211,11.199999809265137,11.220000267028809,7794700
2025-08-06,11.300000190734863,11.345000267028809,11.140000343322754,11.220000267028809,7802100
2025-08-07,11.335000038146973,11.414999961853027,10.8100004196167,10.930000305175781,11882700
2025-08-08,10.949999809265137,11.0,10.574999809265137,10.65999984741211,9083300
2025-08-11,10.640000343322754,10.729999542236328,10.40999984741211,10.4399995803833,10109400
2025-08-12,10.460000038146973,10.539999961853027,10.350000381469727,10.5,7938200
2025-08-13,10.649999618530273,10.989999771118164,10.46500015258789,10.989999771118164,11443100
2025-08-14,10.800000190734863,10.875,10.630000114440918,10.729999542236328,9977700
2025-08-15,10.760000228881836,11.029999732971191,10.704999923706055,10.960000038146973,12505400
2025-08-18,10.9399995803833,11.1899995803833,10.9399995803833,11.170000076293945,14893600
2025-08-19,11.229999542236328,11.270000457763672,10.930000305175781,10.989999771118164,7310600
2025-08-20,10.90999984741211,11.020000457763672,10.770000457763672,10.960000038146973,9340400
2025-08-21,10.845000267028809,10.956999778747559,10.739999771118164,10.890000343322754,6558000
2025-08-22,10.9399995803833,11.239999771118164,10.880000114440918,11.170000076293945,10224400
2025-08-25,11.180000305175781,11.239999771118164,10.960000038146973,11.029999732971191,8052400
2025-08-26,11.024999618530273,11.125,10.8100004196167,10.819999694824219,10391000
2025-08-27,10.9399995803833,11.180000305175781,10.930000305175781,11.140000343322754,7684200
2025-08-28,11.199999809265137,11.40999984741211,11.199999809265137,11.260000228881836,9160000
2025-08-29,11.300000190734863,11.444999694824219,11.100000381469727,11.119999885559082,7799600
2025-09-02,10.9399995803833,11.069999694824219,10.760000228881836,10.899999618530273,11563900
2025-09-03,10.930000305175781,11.039999961853027,10.779999732971191,10.880000114440918,7413700
2025-09-04,10.930000305175781,10.9350004196167,10.479999542236328,10.850000381469727,38006300
2025-09-05,11.15999984741211,11.550000190734863,10.890000343322754,11.489999771118164,34586700
2025-09-08,11.529999732971191,11.84000015258789,11.34000015258789,11.800000190734863,16018900
2025-09-09,11.859999656677246,11.989999771118164,11.642000198364258,11.899999618530273,11779300
2025-09-10,11.859999656677246,12.050000190734863,11.529999732971191,11.609999656677246,13405500
2025-09-11,11.640000343322754,11.718000411987305,11.420000076293945,11.6899995803833,11254500
2025-09-12,11.760000228881836,11.760000228881836,11.369999885559082,11.399999618530273,9219800
2025-09-15,11.4399995803833,11.664999961853027,11.3100004196167,11.59000015258789,10316800
2025-09-16,11.609999656677246,11.630000114440918,11.420000076293945,11.569999694824219,7286500
2025-09-17,11.630000114440918,11.984999656677246,11.614999771118164,11.819999694824219,7677000
2025-09-18,12.0,12.170000076293945,11.829999923706055,12.149999618530273,11869200
2025-09-19,12.09000015258789,12.125,11.770000457763672,11.869999885559082,13039200
2025-09-22,12.180000305175781,13.170000076293945,12.020000457763672,13.140000343322754,28233600
2025-09-23,13.170000076293945,13.21500015258789,12.489999771118164,12.529999732971191,16141400
2025-09-24,12.619999885559082,12.635000228881836,12.220000267028809,12.319999694824219,12530300
2025-09-25,12.15999984741211,12.210000038146973,11.880000114440918,12.140000343322754,8699000
2025-09-26,12.170000076293945,12.380000114440918,11.960000038146973,12.210000038146973,11597800
2025-09-29,12.3100004196167,12.680000305175781,12.170000076293945,12.5600004196167,13659600
2025-09-30,15.180000305175781,15.180000305175781,13.34000015258789,13.380000114440918,80835400
2025-10-01,13.520000457763672,13.640000343322754,12.970000267028809,12.989999771118164,31188000
2025-10-02,13.079999923706055,13.079999923706055,12.609999656677246,12.75,23590200
2025-10-03,12.75,13.364999771118164,12.75,12.899999618530273,23026200
2025-10-06,14.1899995803833,15.220000267028809,13.90999984741211,14.520000457763672,61163200
2025-10-07,15.010000228881836,15.260000228881836,14.170000076293945,14.819999694824219,42503600
2025-10-08,15.015000343322754,15.59000015258789,14.765000343322754,15.579999923706055,35929800
2025-10-09,16.440000534057617,18.739999771118164,16.190000534057617,18.510000228881836,99862100
2025-10-10,18.579999923706055,18.600000381469727,16.850000381469727,17.049999237060547,63675400
2025-10-13,17.31999969482422,17.469999313354492,16.610000610351562,17.139999389648438,40097200
2025-10-14,16.780000686645508,16.90999984741211,16.049999237060547,16.479999542236328,34401900
2025-10-15,17.020000457763672,17.200000762939453,16.18000030517578,16.690000534057617,33082300
2025-10-16,16.93000030517578,17.579999923706055,15.800000190734863,15.930000305175781,37932500
2025-10-17,15.515000343322754,15.960000038146973,15.274999618530273,15.4399995803833,23036600
2025-10-20,15.649999618530273,16.149999618530273,15.619999885559082,15.930000305175781,20296500
2025-10-21,15.680000305175781,16.59000015258789,15.425000190734863,16.280000686645508,19590200
2025-10-22,15.800000190734863,15.829999923706055,14.699999809265137,15.029999732971191,28047100
2025-10-23,15.0,15.729999542236328,14.989999771118164,15.4399995803833,16109200
2025-10-24,15.5600004196167,16.7549991607666,15.319999694824219,16.479999542236328,34811800
2025-10-27,16.834999084472656,17.5,16.549999237060547,17.389999389648438,30177200
2025-10-28,17.3799991607666,17.5,16.110000610351562,16.15999984741211,25832300
2025-10-29,16.450000762939453,16.68000030517578,16.020000457763672,16.209999084472656,19573000
2025-10-30,15.890000343322754,16.325000762939453,15.40999984741211,15.869999885559082,15449400
2025-10-31,15.800000190734863,16.0,15.479999542236328,15.859999656677246,15424000
2025-11-03,16.079999923706055,16.579999923706055,15.274999618530273,15.869999885559082,21230500
2025-11-04,15.0600004196167,15.199999809265137,14.149999618530273,14.270000457763672,26177500
2025-11-05,14.420000076293945,15.1899995803833,14.069999694824219,14.550000190734863,26182500
2025-11-06,14.479999542236328,14.585000038146973,13.800000190734863,14.140000343322754,18141000
2025-11-07,13.75,14.364999771118164,13.539999961853027,14.300000190734863,17661100
2025-11-10,14.550000190734863,14.65999984741211,14.0,14.199999809265137,14971300
2025-11-11,14.0600004196167,14.529999732971191,14.010000228881836,14.369999885559082,9739200
2025-11-12,14.25,14.744999885559082,13.899999618530273,14.25,15319800
2025-11-13,14.3100004196167,14.840999603271484,13.880000114440918,14.09000015258789,24757700
2025-11-14,13.5,14.385000228881836,13.470000267028809,14.029999732971191,14839500
2025-11-17,14.0,14.180000305175781,13.300000190734863,13.520000457763672,16209300
2025-11-18,13.430000305175781,13.78499984741211,13.289999961853027,13.739999771118164,14209600
