Date,Open,High,Low,Close,Volume
2025-04-21,1.5,1.559999942779541,1.4500000476837158,1.4800000190734863,7140500
2025-04-22,1.5199999809265137,1.659999966621399,1.5099999904632568,1.600000023841858,12072100
2025-04-23,1.7000000476837158,1.7300000190734863,1.6399999856948853,1.690000057220459,9848400
2025-04-24,1.7100000381469727,1.7400000095367432,1.6699999570846558,1.7200000286102295,5548200
2025-04-25,1.7300000190734863,1.809999942779541,1.7100000381469727,1.7899999618530273,7366900
2025-04-28,1.8200000524520874,1.8300000429153442,1.649999976158142,1.75,13200300
2025-04-29,1.7300000190734863,1.7799999713897705,1.7000000476837158,1.7200000286102295,9172300
2025-04-30,1.690000057220459,1.7100000381469727,1.600000023841858,1.690000057220459,7604400
2025-05-01,1.7300000190734863,1.840000033378601,1.7300000190734863,1.7599999904632568,8793400
2025-05-02,1.7899999618530273,1.8600000143051147,1.7699999809265137,1.7899999618530273,7713700
2025-05-05,1.7400000095367432,1.7699999809265137,1.690000057220459,1.7200000286102295,7483200
2025-05-06,1.7000000476837158,1.7400000095367432,1.6699999570846558,1.7300000190734863,5619000
2025-05-07,1.7599999904632568,1.7799999713897705,1.7000000476837158,1.7300000190734863,6639700
2025-05-08,1.7899999618530273,1.8799999952316284,1.7599999904632568,1.8300000429153442,10916100
2025-05-09,1.850000023841858,1.909999966621399,1.7599999904632568,1.840000033378601,12024600
2025-05-12,1.909999966621399,1.940000057220459,1.8200000524520874,1.850000023841858,17220300
2025-05-13,1.899999976158142,1.9900000095367432,1.8600000143051147,1.9600000381469727,19877500
2025-05-14,1.9600000381469727,1.9800000190734863,1.899999976158142,1.909999966621399,11109600
2025-05-15,1.8899999856948853,1.899999976158142,1.7799999713897705,1.840000033378601,11767800
2025-05-16,1.8799999952316284,2.0799999237060547,1.8799999952316284,2.069999933242798,20746500
2025-05-19,2.009999990463257,2.109999895095825,1.9900000095367432,2.0899999141693115,8560200
2025-05-20,2.0999999046325684,2.119999885559082,2.0,2.0799999237060547,19032400
2025-05-21,2.049999952316284,2.1600000858306885,1.9600000381469727,2.0,20253600
2025-05-22,2.0999999046325684,2.130000114440918,1.9900000095367432,2.009999990463257,27342800
2025-05-23,1.9199999570846558,2.0199999809265137,1.8899999856948853,1.9600000381469727,18766200
2025-05-27,2.0199999809265137,2.0199999809265137,1.9500000476837158,1.9800000190734863,15383000
2025-05-28,1.9700000286102295,1.9800000190734863,1.8600000143051147,1.8899999856948853,15338300
2025-05-29,1.909999966621399,1.909999966621399,1.809999942779541,1.809999942779541,14721200
2025-05-30,1.7899999618530273,1.840000033378601,1.7599999904632568,1.7999999523162842,14183000
2025-06-02,1.7799999713897705,1.840000033378601,1.7599999904632568,1.7699999809265137,13923500
2025-06-03,1.7899999618530273,1.8899999856948853,1.7599999904632568,1.8799999952316284,11703600
2025-06-04,1.8899999856948853,1.9600000381469727,1.850000023841858,1.940000057220459,14568800
2025-06-05,1.9500000476837158,1.9600000381469727,1.7999999523162842,1.8200000524520874,19076100
2025-06-06,1.8700000047683716,2.059999942779541,1.8600000143051147,2.009999990463257,27014600
2025-06-09,2.0999999046325684,2.119999885559082,1.9800000190734863,2.009999990463257,14261000
2025-06-10,2.0399999618530273,2.069999933242798,1.9900000095367432,2.0199999809265137,18445200
2025-06-11,2.0199999809265137,2.049999952316284,1.9800000190734863,2.0,17159300
2025-06-12,1.9800000190734863,2.009999990463257,1.9199999570846558,1.9500000476837158,17348200
2025-06-13,1.8700000047683716,1.9600000381469727,1.8600000143051147,1.8899999856948853,16016100
2025-06-16,1.940000057220459,1.9800000190734863,1.8899999856948853,1.899999976158142,18221000
2025-06-17,1.8700000047683716,1.8799999952316284,1.7300000190734863,1.7599999904632568,12196800
2025-06-18,1.75,1.7899999618530273,1.7200000286102295,1.7599999904632568,15642800
2025-06-20,1.7999999523162842,1.809999942779541,1.6699999570846558,1.7000000476837158,24899800
