Date,Close,High,Low,Open,Volume
2025-06-30,0.8399999737739563,0.8479999899864197,0.7599999904632568,0.7699999809265137,23759700
2025-07-01,0.843999981880188,0.8619999885559082,0.8019999861717224,0.8240000009536743,17152200
2025-07-02,1.0099999904632568,1.0199999809265137,0.8399999737739563,0.8600000143051147,52660300
2025-07-03,1.0199999809265137,1.0700000524520874,1.0,1.0099999904632568,28048400
2025-07-07,1.0299999713897705,1.059999942779541,0.9430000185966492,1.0449999570846558,27852600
2025-07-08,1.0299999713897705,1.090000033378601,1.0099999904632568,1.059999942779541,21212800
2025-07-09,1.0299999713897705,1.059000015258789,0.9800000190734863,1.0499999523162842,22183400
2025-07-10,1.0700000524520874,1.090000033378601,1.0,1.0399999618530273,23200400
2025-07-11,1.0700000524520874,1.149999976158142,1.059999942779541,1.1200000047683716,18703300
2025-07-14,1.0800000429153442,1.159999966621399,1.059999942779541,1.1150000095367432,23666900
2025-07-15,1.0199999809265137,1.0800000429153442,1.0099999904632568,1.065000057220459,19058700
2025-07-16,1.0399999618530273,1.0700000524520874,1.0199999809265137,1.034999966621399,19132400
2025-07-17,1.0800000429153442,1.0800000429153442,1.0099999904632568,1.0399999618530273,15045400
2025-07-18,1.0399999618530273,1.1100000143051147,1.0299999713897705,1.090000033378601,23882900
2025-07-21,1.1299999952316284,1.2300000190734863,1.0499999523162842,1.059999942779541,44937300
2025-07-22,1.3200000524520874,1.340000033378601,1.2100000381469727,1.2300000190734863,60579500
2025-07-23,1.2699999809265137,1.350000023841858,1.2400000095367432,1.350000023841858,41185400
2025-07-24,1.2300000190734863,1.2699999809265137,1.2100000381469727,1.2649999856948853,30175100
2025-07-25,1.2300000190734863,1.25,1.149999976158142,1.2100000381469727,21115800
2025-07-28,1.2799999713897705,1.309999942779541,1.25,1.2599999904632568,20065400
2025-07-29,1.2400000095367432,1.3200000524520874,1.2200000286102295,1.2899999618530273,25279000
2025-07-30,1.2000000476837158,1.2599999904632568,1.1799999475479126,1.2400000095367432,25331200
2025-07-31,1.2599999904632568,1.3300000429153442,1.2089999914169312,1.2100000381469727,35011100
2025-08-01,1.159999966621399,1.2300000190734863,1.149999976158142,1.2100000381469727,33594300
2025-08-04,1.2000000476837158,1.2300000190734863,1.1399999856948853,1.190000057220459,28096200
2025-08-05,1.2300000190734863,1.2300000190734863,1.159999966621399,1.2200000286102295,21328000
2025-08-06,1.2699999809265137,1.2799999713897705,1.2000000476837158,1.2300000190734863,25304300
2025-08-07,1.2799999713897705,1.3300000429153442,1.2599999904632568,1.2899999618530273,29277200
2025-08-08,1.2400000095367432,1.3049999475479126,1.2200000286102295,1.2899999618530273,20315600
2025-08-11,1.2300000190734863,1.309999942779541,1.2300000190734863,1.2599999904632568,25791900
2025-08-12,1.2699999809265137,1.284999966621399,1.1699999570846558,1.2000000476837158,31577800
2025-08-13,1.2699999809265137,1.3300000429153442,1.25,1.274999976158142,27277900
2025-08-14,1.2699999809265137,1.2999999523162842,1.2300000190734863,1.2599999904632568,24947900
2025-08-15,1.2599999904632568,1.309999942779541,1.2200000286102295,1.2699999809265137,21272300
2025-08-18,1.3799999952316284,1.399999976158142,1.2450000047683716,1.2450000047683716,57759100
2025-08-19,1.2799999713897705,1.4290000200271606,1.2699999809265137,1.399999976158142,33519800
2025-08-20,1.2599999904632568,1.2899999618530273,1.1799999475479126,1.2699999809265137,26716900
2025-08-21,1.2300000190734863,1.2599999904632568,1.2100000381469727,1.2300000190734863,13657500
2025-08-22,1.2699999809265137,1.3200000524520874,1.2100000381469727,1.2200000286102295,24559700
2025-08-25,1.2400000095367432,1.2699999809265137,1.2200000286102295,1.2549999952316284,18345600
2025-08-26,1.2999999523162842,1.2999999523162842,1.2100000381469727,1.2300000190734863,15974200
2025-08-27,1.340000033378601,1.3700000047683716,1.2799999713897705,1.2999999523162842,28501700
2025-08-28,1.3200000524520874,1.3799999952316284,1.3200000524520874,1.3600000143051147,20569600
2025-08-29,1.340000033378601,1.3799999952316284,1.2799999713897705,1.3350000381469727,23290500
2025-09-02,1.340000033378601,1.3700000047683716,1.2699999809265137,1.309999942779541,23446600
2025-09-03,1.2899999618530273,1.3799999952316284,1.2899999618530273,1.350000023841858,33839900
2025-09-04,1.25,1.2999999523162842,1.2400000095367432,1.2899999618530273,18381500
2025-09-05,1.2899999618530273,1.309999942779541,1.2300000190734863,1.2999999523162842,17876500
2025-09-08,1.2799999713897705,1.340000033378601,1.2699999809265137,1.2899999618530273,16880800
2025-09-09,1.590000033378601,1.6200000047683716,1.2999999523162842,1.2999999523162842,113559800
2025-09-10,1.75,1.8600000143051147,1.6200000047683716,1.6799999475479126,94499100
2025-09-11,2.0399999618530273,2.109999895095825,1.8200000524520874,1.8799999952316284,119211100
2025-09-12,2.2300000190734863,2.25,2.0399999618530273,2.119999885559082,141015300
2025-09-15,2.4800000190734863,2.680000066757202,2.359999895095825,2.5299999713897705,171934900
2025-09-16,2.890000104904175,2.9100000858306885,2.3299999237060547,2.4800000190734863,156449800
2025-09-17,3.049999952316284,3.119999885559082,2.684999942779541,2.7899999618530273,156206700
2025-09-18,3.200000047683716,3.5999999046325684,3.1500000953674316,3.384999990463257,182341700
2025-09-19,3.119999885559082,3.2799999713897705,3.0199999809265137,3.0299999713897705,103363800
2025-09-22,3.069999933242798,3.180000066757202,2.859999895095825,3.0799999237060547,103346700
2025-09-23,2.5899999141693115,3.1089999675750732,2.549999952316284,3.0399999618530273,136994100
2025-09-24,2.7750000953674316,2.8399999141693115,2.609999895095825,2.640000104904175,91251600
2025-09-25,2.680000066757202,2.7799999713897705,2.5299999713897705,2.5899999141693115,74939500
2025-09-26,2.5399999618530273,2.6600000858306885,2.490000009536743,2.640000104904175,44172600
2025-09-29,2.819999933242798,2.8299999237060547,2.5899999141693115,2.609999895095825,57629500
2025-09-30,2.819999933242798,2.9000000953674316,2.759999990463257,2.815000057220459,44392600
2025-10-01,2.799999952316284,3.0,2.7799999713897705,2.890000104904175,64038100
2025-10-02,2.930000066757202,3.069999933242798,2.819999933242798,2.890000104904175,58920900
2025-10-03,3.009999990463257,3.1500000953674316,2.9200000762939453,2.984999895095825,64972800
2025-10-06,3.4600000381469727,3.509999990463257,3.190000057220459,3.2049999237060547,97658100
2025-10-07,3.4700000286102295,3.799999952316284,3.299999952316284,3.7980000972747803,134142200
2025-10-08,4.0,4.039999961853027,3.4800000190734863,3.5899999141693115,116178100
2025-10-09,4.170000076293945,4.260000228881836,3.940000057220459,4.130000114440918,107644800
2025-10-10,4.199999809265137,5.099999904632568,4.090000152587891,4.400000095367432,226081800
2025-10-13,5.389999866485596,5.420000076293945,4.409999847412109,4.75,158019400
2025-10-14,5.889999866485596,6.195000171661377,4.690000057220459,5.369999885559082,210070100
2025-10-15,6.46999979019165,6.599999904632568,5.75,6.235000133514404,176318900
2025-10-16,5.28000020980835,6.039999961853027,5.210000038146973,5.980000019073486,214338000
2025-10-17,5.010000228881836,5.150000095367432,4.599999904632568,4.710000038146973,181640200
2025-10-20,4.980000019073486,5.409999847412109,4.840000152587891,5.40500020980835,119319300
2025-10-21,4.489999771118164,4.869999885559082,4.369999885559082,4.75,113262900
2025-10-22,3.940000057220459,4.5,3.7009999752044678,4.099999904632568,156370000
2025-10-23,4.164999961853027,4.239999771118164,3.940000057220459,4.010000228881836,86385500
2025-10-24,4.610000133514404,4.769999980926514,4.46999979019165,4.664999961853027,103116700
2025-10-27,4.539999961853027,4.889999866485596,4.409999847412109,4.880000114440918,97908900
2025-10-28,4.300000190734863,4.670000076293945,4.260000228881836,4.465000152587891,73322900
2025-10-29,4.260000228881836,4.505000114440918,4.090000152587891,4.28000020980835,66383300
2025-10-30,4.059999942779541,4.28000020980835,3.9200000762939453,4.019999980926514,69304400
2025-10-31,3.9700000286102295,4.190000057220459,3.819999933242798,4.130000114440918,78683300
2025-11-03,4.110000133514404,4.550000190734863,3.9700000286102295,4.218999862670898,118322400
2025-11-04,3.8399999141693115,4.139999866485596,3.680000066757202,3.815000057220459,78404900
2025-11-05,4.059999942779541,4.099999904632568,3.859999895095825,3.9800000190734863,60945400
2025-11-06,3.690000057220459,4.019999980926514,3.6700000762939453,4.0,67591700
2025-11-07,3.6600000858306885,3.6700000762939453,3.2899999618530273,3.450000047683716,70269500
2025-11-10,3.5799999237060547,3.928999900817871,3.4200000762939453,3.9200000762939453,52957800
2025-11-11,3.369999885559082,3.549999952316284,3.309999942779541,3.4700000286102295,58306500
2025-11-12,3.1700000762939453,3.4600000381469727,3.0299999713897705,3.430000066757202,82361400
2025-11-13,2.5999999046325684,3.069999933242798,2.559999942779541,2.734999895095825,114237300
2025-11-14,2.5799999237060547,2.680000066757202,2.380000114440918,2.4200000762939453,80208800
2025-11-17,2.6700000762939453,2.7190001010894775,2.4600000381469727,2.5209999084472656,60775500
2025-11-18,2.75,2.809999942779541,2.5799999237060547,2.5799999237060547,65555500
2025-11-19,2.5999999046325684,2.8299999237060547,2.5199999809265137,2.815000057220459,62516900
2025-11-20,2.5999999046325684,2.950000047683716,2.5799999237060547,2.744999885559082,81168500
2025-11-21,2.430000066757202,2.625,2.309999942779541,2.5399999618530273,75904300
2025-11-24,2.7899999618530273,2.799999952316284,2.450000047683716,2.450000047683716,48980000
2025-11-25,2.7699999809265137,2.7899999618530273,2.609999895095825,2.755000114440918,50515700
2025-11-26,3.0999999046325684,3.130000114440918,2.734999895095825,2.8450000286102295,89581900
2025-11-28,3.4800000190734863,3.566999912261963,3.240000009536743,3.375,86625800
2025-12-01,3.2799999713897705,3.3499999046325684,3.1600000858306885,3.2300000190734863,100254800
