Date,Close,High,Low,Open,Volume
2025-06-02,29.84000015258789,30.079999923706055,29.479999542236328,29.729999542236328,615200
2025-06-03,32.38999938964844,32.439998626708984,29.90999984741211,30.010000228881836,2500200
2025-06-04,32.369998931884766,33.09000015258789,32.20000076293945,32.529998779296875,1866400
2025-06-05,32.11000061035156,34.0,31.829999923706055,32.459999084472656,1436300
2025-06-06,33.220001220703125,33.36000061035156,32.56999969482422,32.709999084472656,927200
2025-06-09,35.70000076293945,35.790000915527344,33.619998931884766,33.63999938964844,2136400
2025-06-10,36.189998626708984,36.27000045776367,35.380001068115234,35.709999084472656,1577800
2025-06-11,36.58000183105469,37.04999923706055,36.16999816894531,36.36000061035156,1975100
2025-06-12,36.41999816894531,37.189998626708984,36.08000183105469,36.25,1640900
2025-06-13,35.380001068115234,36.09000015258789,35.0099983215332,35.54999923706055,1268300
2025-06-16,37.09000015258789,37.7400016784668,35.93000030517578,36.22999954223633,2062400
2025-06-17,36.400001525878906,37.5,36.16999816894531,36.72999954223633,1126800
2025-06-18,36.970001220703125,37.63999938964844,36.5,36.529998779296875,1502600
2025-06-20,36.689998626708984,37.880001068115234,36.33000183105469,37.5,1877500
2025-06-23,36.95000076293945,36.97999954223633,35.52000045776367,36.41999816894531,1572500
2025-06-24,37.869998931884766,37.93000030517578,36.650001525878906,37.08000183105469,1419300
2025-06-25,39.20000076293945,40.56999969482422,38.04999923706055,38.06999969482422,2730400
2025-06-26,39.86000061035156,40.36000061035156,39.33000183105469,39.38999938964844,2025100
2025-06-27,40.25,40.58000183105469,39.939998626708984,40.189998626708984,2372000
2025-06-30,40.81999969482422,41.540000915527344,40.38999938964844,40.43000030517578,2292800
2025-07-01,40.619998931884766,41.41999816894531,40.0099983215332,40.54999923706055,2063800
2025-07-02,41.7599983215332,42.0099983215332,40.02000045776367,40.2599983215332,1401800
2025-07-03,44.02000045776367,44.43000030517578,41.34000015258789,41.849998474121094,2151800
2025-07-07,41.880001068115234,43.720001220703125,41.70000076293945,43.2400016784668,2671500
2025-07-08,42.630001068115234,45.0,42.400001525878906,43.52000045776367,2568500
2025-07-09,43.9900016784668,44.33000183105469,42.16999816894531,42.709999084472656,2149500
2025-07-10,43.880001068115234,44.52000045776367,43.290000915527344,43.77000045776367,1636400
2025-07-11,44.11000061035156,44.40999984741211,43.0,43.459999084472656,1091900
2025-07-14,44.29999923706055,45.2400016784668,43.31999969482422,43.7599983215332,1871300
2025-07-15,45.790000915527344,46.279998779296875,44.83000183105469,45.45000076293945,2548800
2025-07-16,45.810001373291016,46.5099983215332,45.38999938964844,45.84000015258789,1916600
2025-07-17,46.220001220703125,47.630001068115234,45.77000045776367,45.810001373291016,2082300
2025-07-18,45.029998779296875,46.7599983215332,44.75,46.7599983215332,2969000
2025-07-21,47.470001220703125,48.59000015258789,45.099998474121094,45.349998474121094,5789800
2025-07-22,45.040000915527344,47.16999816894531,43.5,47.04999923706055,3270200
2025-07-23,46.459999084472656,46.65999984741211,45.380001068115234,45.58000183105469,1883700
2025-07-24,44.27000045776367,46.560001373291016,44.2599983215332,46.560001373291016,1977800
2025-07-25,45.290000915527344,45.88999938964844,44.5099983215332,44.63999938964844,2128000
2025-07-28,45.95000076293945,46.150001525878906,45.29999923706055,45.79999923706055,1761500
2025-07-29,48.52000045776367,50.060001373291016,46.90999984741211,47.04999923706055,4039900
2025-07-30,48.72999954223633,50.43000030517578,48.220001220703125,48.68000030517578,5149400
2025-07-31,47.25,51.150001525878906,46.310001373291016,47.189998626708984,5728000
2025-08-01,43.34000015258789,45.38999938964844,42.84000015258789,45.36000061035156,5241100
2025-08-04,44.83000183105469,45.459999084472656,44.25,44.470001220703125,2578000
2025-08-05,43.849998474121094,45.52000045776367,43.40999984741211,44.959999084472656,2137100
2025-08-06,43.209999084472656,43.77000045776367,42.34000015258789,43.7400016784668,2084300
2025-08-07,43.36000061035156,44.20000076293945,42.81999969482422,44.16999816894531,1590100
2025-08-08,45.279998779296875,45.43000030517578,42.900001525878906,43.54999923706055,1807300
2025-08-11,44.61000061035156,46.11000061035156,44.43000030517578,45.45000076293945,2021400
2025-08-12,46.630001068115234,46.75,44.939998626708984,45.20000076293945,1332400
2025-08-13,44.959999084472656,47.5,44.54999923706055,47.130001068115234,1859500
2025-08-14,42.619998931884766,43.97999954223633,41.93000030517578,43.599998474121094,2323300
2025-08-15,41.79999923706055,42.41999816894531,40.779998779296875,42.36000061035156,3586600
2025-08-18,41.81999969482422,42.099998474121094,41.189998626708984,41.61000061035156,1323300
2025-08-19,40.5,41.529998779296875,39.93000030517578,41.4900016784668,2511600
2025-08-20,40.060001373291016,40.79999923706055,39.20000076293945,40.43000030517578,2196800
2025-08-21,40.779998779296875,40.939998626708984,39.65999984741211,40.119998931884766,2295500
2025-08-22,44.43000030517578,44.61000061035156,40.459999084472656,40.86000061035156,2773900
2025-08-25,44.09000015258789,45.13999938964844,44.0,44.439998626708984,1421200
2025-08-26,44.869998931884766,45.93000030517578,44.06999969482422,44.06999969482422,2284100
2025-08-27,44.5,44.869998931884766,43.279998779296875,44.7599983215332,1839400
2025-08-28,46.900001525878906,46.9900016784668,44.86000061035156,45.20000076293945,1888700
2025-08-29,44.56999969482422,46.59000015258789,44.380001068115234,46.40999984741211,1517800
2025-09-02,44.959999084472656,45.04999923706055,42.689998626708984,42.880001068115234,2557400
2025-09-03,46.22999954223633,46.52000045776367,45.099998474121094,45.38999938964844,1532900
2025-09-04,46.06999969482422,47.33000183105469,45.880001068115234,46.29999923706055,1162300
2025-09-05,47.70000076293945,49.459999084472656,46.279998779296875,47.689998626708984,2167000
2025-09-08,47.0,48.47999954223633,46.459999084472656,47.79999923706055,1731000
2025-09-09,47.599998474121094,47.83000183105469,45.72999954223633,46.93000030517578,2384500
2025-09-10,49.43000030517578,49.58000183105469,48.060001373291016,48.59000015258789,1675300
2025-09-11,48.31999969482422,49.66999816894531,48.29999923706055,49.52000045776367,1775700
2025-09-12,46.77000045776367,48.2599983215332,46.5,48.11000061035156,2018900
2025-09-15,49.400001525878906,49.59000015258789,46.0099983215332,46.90999984741211,2338400
2025-09-16,50.27000045776367,50.310001373291016,48.40999984741211,49.22999954223633,1948300
2025-09-17,49.029998779296875,50.33000183105469,47.880001068115234,50.15999984741211,3022700
2025-09-18,52.84000015258789,52.95000076293945,50.119998931884766,51.0,3345400
2025-09-19,52.119998931884766,53.939998626708984,51.20000076293945,53.20000076293945,3779200
2025-09-22,54.2400016784668,54.459999084472656,51.72999954223633,52.02000045776367,3217000
