setup,class,ticker,signal_date,signal_idx,entry_idx,is_example,entry_close,adr,stop,outcome,reason,bars,move_adr
bf,breakout,SQM,2022-03-17,556,557,0,69.4484,3.6237189967618364,67.3068193832599,WIN,exit_fired,21.0,1.9939735963127418
bf,breakout,SQM,2025-12-09,1492,1493,0,63.96,2.2192857142857143,62.79,WIN,exit_fired,31.0,9.196652719665273
bf,breakout,GUSH,2022-03-18,557,558,0,35.4297,2.4394816197992517,34.389513303875965,LOSS,stop_hit,1.0,-0.42639661134631957
bf,breakout,GUSH,2022-03-22,559,560,0,36.4161,2.449205494319657,35.62648561372635,LOSS,stop_hit,4.0,-0.32239613544268486
bf,breakout,FLNG,2022-04-11,573,574,0,18.431,0.9662962025451887,18.29093713298791,LOSS,stop_hit,4.0,-0.14494817080225553
bf,breakout,SJT,2022-04-28,585,586,0,8.2525,0.5977100680199471,8.089314971751412,LOSS,stop_hit,1.0,-0.27301703113212733
bf,breakout,TMDX,2022-08-18,662,663,0,45.58,3.765714285714285,44.1,WIN,exit_fired,16.0,1.8854324734446137
bf,breakout,WFRD,2022-11-14,723,724,0,41.9677,1.8355990920089253,40.680586524163566,LOSS,stop_hit,2.0,-0.7011953108060136
bf,breakout,ASC,2022-11-16,725,726,0,11.6997,0.5463691444071979,11.323100214592273,LOSS,stop_hit,1.0,-0.6892771842310604
bf,breakout,RNR,2022-11-21,728,729,0,181.1261,5.8433172574353325,178.63676317236178,LOSS,stop_hit,6.0,-0.4260143199431227
bf,breakout,HALO,2022-11-23,730,731,0,54.67,1.7623142857142855,54.02,BE,ratchet_hit,26.0,0.0
bf,breakout,BORR,2023-02-23,791,792,0,6.3153,0.2990244621132784,6.130048689819645,BE,ratchet_hit,11.0,0.0
bf,breakout,BORR,2023-02-27,793,794,0,6.695,0.31324525681356763,6.454208554194845,LOSS,stop_hit,7.0,-0.7686994154502574
bf,breakout,ASRT,2023-03-21,809,810,0,87.3,7.539214285714285,86.99999999999999,LOSS,stop_hit,1.0,-0.039791944973426176
bf,breakout,CERT,2023-03-27,574,575,0,23.8,1.0390714285714278,23.57,LOSS,stop_hit,4.0,-0.2213514814051013
bf,breakout,CXM,2023-04-13,454,455,0,13.13,0.38371428571428573,12.93,LOSS,stop_hit,2.0,-0.5212211466865254
bf,breakout,THC,2023-05-15,846,847,0,71.5,1.8450357142857143,70.68,LOSS,stop_hit,5.0,-0.4444358413503379
bf,breakout,GOOG,2023-05-26,856,857,0,123.625,3.058745120481998,121.88925104300384,LOSS,stop_hit,6.0,-0.567470936160461
bf,breakout,CRVS,2023-05-31,858,859,0,3.24,0.4495785714285714,2.9811,WIN,exit_fired,3.0,0.46710411337601876
bf,breakout,TCMD,2023-05-31,858,859,0,21.9,0.9574500000000002,20.76,WIN,exit_fired,31.0,3.2482113948509084
bf,breakout,XFOR,2023-05-31,858,859,0,66.6,7.2771428571428585,59.99999999999999,WIN,exit_fired,8.0,1.1130742049469975
bf,breakout,ONCY,2023-06-29,878,879,0,2.6,0.34169285714285713,2.53,WIN,exit_fired,6.0,1.7852290068357126
bf,breakout,BTBT,2023-07-03,880,881,0,4.45,0.4302142857142858,4.3,LOSS,stop_hit,1.0,-0.3486634567491291
bf,breakout,BTBT,2023-12-18,997,998,0,3.28,0.2746428571428571,3.165,WIN,exit_fired,5.0,6.18985695708713
bf,breakout,NVDL,2023-07-10,141,142,0,12.6462,0.5186115533297154,12.481574911242605,BE,ratchet_hit,21.0,0.0
bf,breakout,TDW,2023-07-18,890,891,0,58.87,2.4242857142857135,57.74,LOSS,stop_hit,2.0,-0.46611667648791816
bf,breakout,RIG,2023-07-19,891,892,0,8.19,0.38325714285714296,8.11,LOSS,stop_hit,1.0,-0.20873714030117801
bf,breakout,RIG,2023-07-28,898,899,0,8.8,0.3407071428571431,8.555,LOSS,stop_hit,1.0,-0.7190926434516471
bf,breakout,IONQ,2023-07-20,639,640,0,14.42,1.2612857142857146,14.195,LOSS,stop_hit,1.0,-0.1783893985728845
bf,breakout,IONQ,2024-11-06,967,968,1,22.11,1.8917857142857144,16.29,WIN,exit_fired,40.0,14.525958089484615
bf,breakout,OPEN,2023-07-24,778,779,0,4.35,0.3547857142857143,4.295,LOSS,stop_hit,1.0,-0.1550231528085355
bf,breakout,RIOT,2023-07-26,896,897,0,17.6,1.5054642857142864,17.44,LOSS,stop_hit,3.0,-0.10627950561051412
bf,breakout,RIOT,2023-07-28,898,899,0,18.52,1.4143928571428575,18.17,LOSS,stop_hit,1.0,-0.24745600080801802
bf,breakout,HLX,2023-08-23,916,917,0,9.45,0.27533571428571413,9.3138,WIN,exit_fired,22.0,6.137961449658866
bf,breakout,MNSO,2023-08-28,720,721,0,23.16,1.0041753056784846,21.470769230769232,WIN,exit_fired,9.0,2.9956920698895972
bf,breakout,TSHA,2023-09-19,750,751,0,3.06,0.39335714285714296,2.78,WIN,exit_fired,1.0,-0.07626656982022942
bf,breakout,HNRG,2023-10-06,947,948,0,14.77,0.6922214285714288,14.26,LOSS,stop_hit,2.0,-0.7367584691108331
bf,breakout,TNK,2023-11-10,972,973,0,48.54560089111328,1.9557372331619263,48.19622039794922,LOSS,stop_hit,1.0,-0.17864388284882407
bf,breakout,METC,2023-11-27,982,983,0,15.422800064086914,1.4768617153167725,15.222503662109375,LOSS,stop_hit,1.0,-0.13562299022327723
bf,breakout,DUOL,2023-12-04,592,593,0,219.31,9.15492857142857,211.01,LOSS,stop_hit,2.0,-0.9066154842434612
bf,breakout,SRRK,2023-12-19,998,999,0,17.75,1.4316071428571426,17.65,WIN,exit_fired,4.0,1.089684420606211
bf,breakout,SRRK,2023-12-22,1001,1002,0,19.19,1.3383857142857143,18.48,WIN,exit_fired,1.0,0.08966025168913319
bf,breakout,FBK,2023-12-22,1001,1002,0,39.1751,1.0975691293204275,38.615179891572204,LOSS,stop_hit,3.0,-0.5101456422835776
bf,breakout,OSCR,2024-01-23,727,728,1,11.69,0.7491428571428572,11.38,WIN,earnings_flat_favorable,9.0,2.536231884057971
bf,breakout,FROG,2024-02-23,864,865,0,44.21,2.316,43.29,LOSS,stop_hit,5.0,-0.39723661485319595
bf,breakout,MSTR,2024-02-23,1042,1043,1,79.648,5.221904859546377,68.794,WIN,exit_fired,21.0,20.691874499104976
bf,breakout,TSM,2024-02-26,1043,1044,0,125.3401,3.5187638792554643,125.3401,LOSS,stop_hit,1.0,0.0
bf,breakout,BLOK,2024-03-01,1047,1048,0,32.4874,1.1496750636368838,32.1777280762565,LOSS,stop_hit,1.0,-0.26935604114425554
bf,breakout,ACMR,2024-03-12,1054,1055,0,28.75,2.3599857142857137,28.52,LOSS,stop_hit,1.0,-0.0974582170594255
bf,breakout,BCYC,2024-03-12,1054,1055,0,25.55,1.4986714285714284,24.97,LOSS,stop_hit,1.0,-0.3870094464621058
bf,breakout,STRL,2024-03-20,1060,1061,0,109.95,4.177992857142856,109.54,LOSS,stop_hit,6.0,-0.098133245799845
bf,breakout,DELL,2024-03-22,1062,1063,0,109.301,3.9601767619144925,106.70099037168141,WIN,exit_fired,10.0,2.6207668556144337
bf,breakout,PSTG,2024-03-22,1062,1063,0,52.68,2.058321428571429,51.55,LOSS,stop_hit,4.0,-0.5489910294449373
bf,breakout,DFTX,2024-04-01,1067,1068,0,9.85,1.006285714285714,8.973,WIN,exit_fired,1.0,1.8881317433276557
bf,breakout,CEG,2024-04-08,556,557,0,185.8782,7.774148928818467,182.86422599681023,LOSS,stop_hit,1.0,-0.3876918272065865
bf,breakout,IAG,2024-04-17,1079,1080,0,3.64,0.1837714285714286,3.61,LOSS,stop_hit,2.0,-0.16324626865671774
bf,breakout,GGAL,2024-04-19,1081,1082,0,27.8327,1.3727917129702145,25.275537040618957,LOSS,earnings_flat_adverse,3.0,-1.000006036625735
bf,breakout,SMTC,2024-04-23,1083,1084,0,33.9,1.9215214285714286,32.655,WIN,exit_fired,28.0,1.8110648927747006
bf,breakout,IREN,2024-05-31,636,637,1,8.0,0.7568571428571429,7.96,WIN,exit_fired,11.0,7.861457153642883
bf,breakout,IREN,2025-06-23,900,901,1,11.54,0.6865714285714289,10.92,WIN,exit_fired,19.0,10.268414481897624
bf,breakout,WRBY,2024-05-31,671,672,0,17.63,0.5757142857142857,17.44,LOSS,stop_hit,1.0,-0.3300248138957777
bf,breakout,ASTS,2024-06-05,1063,1064,0,9.32,1.2013000000000003,8.7,LOSS,stop_hit,1.0,-0.5161075501540006
bf,breakout,NATL,2024-06-05,163,164,0,26.82,0.7782142857142854,26.78,LOSS,stop_hit,1.0,-0.051399724644331186
bf,breakout,NATL,2025-08-19,464,465,0,38.0,1.5569999999999993,37.935,LOSS,stop_hit,1.0,-0.041746949261398686
bf,breakout,AD,2024-06-18,1122,1123,0,30.1838,1.8145006535055614,30.010163566634713,LOSS,stop_hit,1.0,-0.09569378386821092
bf,breakout,AAPB,2024-06-25,471,472,0,24.9093,1.286239374710749,24.343833012697193,LOSS,stop_hit,2.0,-0.4396281115480328
bf,breakout,AAPU,2024-06-25,471,472,0,26.6709,1.4038435754252567,26.071464129457596,LOSS,stop_hit,2.0,-0.4269961988897667
bf,breakout,RNA,2024-06-26,1015,1016,0,40.54,2.372842857142858,39.33,LOSS,stop_hit,3.0,-0.5099368448937082
bf,breakout,NRIX,2024-07-08,993,994,0,20.81,1.6116428571428578,20.06,LOSS,stop_hit,1.0,-0.46536364845100364
bf,breakout,ZETA,2024-07-31,789,790,0,23.99,1.1077142857142857,23.22,LOSS,stop_hit,1.0,-0.695125096724271
bf,breakout,ZETA,2024-08-13,798,799,0,23.72,1.3568571428571423,23.54,LOSS,stop_hit,5.0,-0.13265950726468714
bf,breakout,CVLT,2024-08-12,1159,1160,0,151.35,6.669485714285721,149.25,LOSS,stop_hit,2.0,-0.31486685630076305
bf,breakout,CRS,2024-08-13,1160,1161,0,142.1393,6.178212459873896,137.94909499825357,BE,ratchet_hit,13.0,0.0
bf,breakout,GENI,2024-08-14,970,971,0,7.29,0.4032071428571428,7.1,BE,ratchet_hit,12.0,0.0
bf,breakout,VNO,2024-08-14,1161,1162,0,30.6157,1.346325025815835,30.125002105593964,WIN,earnings_flat_favorable,55.0,6.724824857588643
bf,breakout,HROW,2024-09-09,1178,1179,1,41.06,2.108571428571429,39.42,WIN,exit_fired,30.0,7.550135501355009
bf,breakout,INTA,2024-09-09,802,803,0,44.23,1.2325000000000013,44.155,LOSS,stop_hit,1.0,-0.06085192697768411
bf,breakout,RKLB,2024-09-10,952,953,1,6.68,0.3712142857142857,6.15,WIN,earnings_flat_favorable,43.0,21.82028093130652
bf,breakout,RKLB,2024-10-10,974,975,0,9.7,0.6999999999999998,9.2,WIN,earnings_flat_favorable,21.0,7.257142857142859
bf,breakout,RKLB,2025-06-17,1144,1145,0,27.85,1.7428571428571427,26.23,WIN,exit_fired,22.0,10.918852459016396
bf,breakout,RKLB,2025-07-03,1155,1156,0,38.88,2.6435714285714282,35.275,WIN,exit_fired,11.0,3.026209132666847
bf,breakout,SEZL,2024-09-16,254,255,0,24.7967,1.5698571428571435,24.1667,LOSS,stop_hit,1.0,-0.4013104013104028
bf,breakout,BVS,2024-10-01,914,915,0,11.78,0.5367357142857143,11.6266,LOSS,stop_hit,1.0,-0.2858017380195086
bf,breakout,TGLS,2024-10-02,1195,1196,0,68.6068,1.8564213418606934,67.69020290188192,LOSS,stop_hit,1.0,-0.4937441072506647
bf,breakout,VRDN,2024-10-04,1197,1198,0,23.26,1.3561857142857143,23.09,LOSS,stop_hit,1.0,-0.12535156373442446
bf,breakout,USLM,2024-10-07,1198,1199,0,95.6732,2.6403796996530633,93.16099343544857,WIN,exit_fired,49.0,17.170409243017986
bf,breakout,SMG,2024-10-08,1199,1200,0,79.9855,2.2600826152772533,78.91514585045194,WIN,exit_fired,19.0,3.4397415153986857
bf,breakout,MASI,2024-10-11,1202,1203,0,144.35,4.612114285714284,140.94,LOSS,stop_hit,4.0,-0.739357220735454
bf,breakout,QFIN,2024-10-17,1206,1207,0,31.8889,1.3415005791000048,31.32508666466887,LOSS,stop_hit,1.0,-0.4202855698425301
bf,breakout,QFIN,2024-10-21,1208,1209,0,32.7872,1.316934533492422,31.936701369863012,LOSS,stop_hit,2.0,-0.645816939648109
bf,breakout,QFIN,2024-10-24,1211,1212,0,33.2746,1.284512056210786,31.822061458931643,LOSS,stop_hit,3.0,-1.1308095817747608
bf,breakout,CRDO,2024-10-24,689,690,0,39.18,1.9454428571428568,38.895,LOSS,stop_hit,4.0,-0.1464962072535799
bf,breakout,CRDO,2024-12-24,731,732,0,72.02,4.831864285714286,71.31,LOSS,stop_hit,1.0,-0.14694121316675923
bf,breakout,CRDO,2024-12-30,734,735,0,67.21,4.340014285714284,67.04,LOSS,stop_hit,1.0,-0.03917037797768647
bf,breakout,DCOM,2024-10-29,1214,1215,0,29.5248,1.1298994341382242,29.50565291828794,LOSS,stop_hit,1.0,-0.0169458282158209
bf,breakout,POWL,2024-10-29,1214,1215,0,84.2949,3.809801615253213,82.45920178938468,LOSS,stop_hit,1.0,-0.4818356429021863
bf,breakout,POWL,2024-10-31,1216,1217,0,92.5554,4.008134240894575,85.32543041753794,WIN,exit_fired,7.0,5.334601766039603
bf,breakout,CORZ,2024-10-30,194,195,0,13.29,0.7450000000000001,13.1,LOSS,stop_hit,1.0,-0.25503355704697916
bf,breakout,CORZ,2025-10-24,440,441,0,19.87,1.2069285714285711,18.88,WIN,exit_fired,6.0,1.5493874652305126
bf,breakout,HUT,2024-11-05,1219,1220,0,18.59,1.58595,18.0,WIN,earnings_flat_favorable,4.0,3.3229294744474918
bf,breakout,HUT,2025-10-01,1444,1445,0,39.04,2.622235714285716,36.69,WIN,exit_fired,8.0,4.158665043188335
bf,breakout,QNCX,2024-11-12,1224,1225,0,15.899999618530273,2.2642858028411865,15.800000190734863,LOSS,stop_hit,1.0,-0.04416378341900683
bf,breakout,REAL,2024-11-12,1224,1225,1,4.14,0.24637142857142846,3.83,WIN,exit_fired,32.0,27.560013916270453
bf,breakout,REAL,2024-11-18,1228,1229,0,4.32,0.2704499999999999,3.8929,WIN,exit_fired,28.0,24.440746903309304
bf,breakout,REAL,2025-08-29,1422,1423,0,7.65,0.39069999999999994,7.3,WIN,exit_fired,25.0,7.013053493729205
bf,breakout,IGIC,2024-11-18,1218,1219,0,22.8817,0.9955183850586887,22.561995608782432,LOSS,stop_hit,1.0,-0.3211436333229738
bf,breakout,ADTN,2024-11-19,1229,1230,0,7.73,0.38807857142857133,7.605,WIN,exit_fired,18.0,1.7264545103163942
bf,breakout,ADTN,2024-12-03,1238,1239,0,8.77,0.3412285714285716,8.59,LOSS,stop_hit,1.0,-0.5275056518462686
bf,breakout,CORT,2024-11-19,1229,1230,0,56.09,2.8708571428571434,54.02,WIN,exit_fired,13.0,0.9474522292993625
bf,breakout,CORT,2024-11-27,1235,1236,0,57.68,2.1844928571428572,57.425,LOSS,stop_hit,1.0,-0.11673189919857292
bf,breakout,LITE,2024-11-20,1230,1231,0,85.61,3.567464285714288,84.72,LOSS,stop_hit,4.0,-0.24947691938051236
bf,breakout,LITE,2024-12-02,1237,1238,0,88.7,3.5535642857142875,86.24,LOSS,stop_hit,5.0,-0.6922626980154752
bf,breakout,LITE,2024-12-06,1241,1242,0,89.8,3.8410642857142867,88.8,LOSS,stop_hit,1.0,-0.26034451017110205
bf,breakout,QBTS,2024-11-20,991,992,1,1.97,0.2537142857142857,1.71,WIN,exit_fired,22.0,23.56981981981982
bf,breakout,QBTS,2024-12-04,1000,1001,0,3.77,0.5278571428571428,2.88,WIN,exit_fired,13.0,7.918809201623816
bf,breakout,SOUN,2024-11-20,645,646,1,6.98,0.6526785714285716,6.38,WIN,exit_fired,26.0,19.703419972640216
bf,breakout,TSL,2024-11-21,576,577,0,15.41,0.91545,14.63,LOSS,stop_hit,2.0,-0.8520399803375382
bf,breakout,TSL,2024-11-29,581,582,0,15.66,0.8411,15.33,LOSS,stop_hit,1.0,-0.39234335988586383
bf,breakout,TSL,2024-12-04,584,585,0,16.3,0.7253642857142857,15.77,WIN,exit_fired,13.0,7.127453200854741
bf,breakout,TSLA,2024-11-21,1231,1232,0,352.56,18.04785714285714,337.7,LOSS,stop_hit,2.0,-0.8233664463529514
bf,breakout,TSLA,2024-12-04,1239,1240,1,369.49,14.35928571428572,359.5,WIN,exit_fired,13.0,6.462020593941197
bf,breakout,TSLY,2024-11-21,501,502,0,26.8983,1.0531003441784896,26.125853605615827,LOSS,stop_hit,3.0,-0.7334974284779554
bf,breakout,TSLY,2024-11-29,506,507,0,27.602,0.9465454715828344,27.32206085192698,LOSS,stop_hit,1.0,-0.2957482302513147
bf,breakout,BKCH,2024-11-22,847,848,0,63.3126,4.489180427113985,61.15907276836158,LOSS,stop_hit,1.0,-0.47971500958870694
bf,breakout,DAPP,2024-11-25,911,912,0,16.3839,1.2884780288370454,16.157149911660778,WIN,exit_fired,14.0,1.6100390954065416
bf,breakout,DAPP,2024-11-27,913,914,0,18.14,1.3157018806613041,17.966319148936172,LOSS,stop_hit,1.0,-0.13200623455560623
bf,breakout,PWP,2024-11-22,1007,1008,0,25.3422,1.172672809558056,25.047979411764704,LOSS,stop_hit,1.0,-0.2508974249570748
bf,breakout,BTSG,2024-11-25,210,211,0,18.74,0.7003571428571426,18.22,LOSS,stop_hit,8.0,-0.7424783273839874
bf,breakout,GLXY,2024-12-02,1234,1235,0,18.57,1.337171428571428,17.301,WIN,exit_fired,10.0,1.087818636353924
bf,breakout,BFLY,2024-12-03,1106,1107,0,3.31,0.30295,3.19,LOSS,stop_hit,3.0,-0.3961049678164717
bf,breakout,RGTI,2024-12-05,912,913,1,4.38,0.4889285714285715,3.31,WIN,exit_fired,20.0,28.654492330168004
bf,breakout,RGTI,2025-10-01,1116,1117,1,35.4,3.312714285714285,30.46,WIN,exit_fired,8.0,6.254689723575835
bf,breakout,DAVE,2024-12-06,897,898,0,84.28,7.936085714285717,82.7272,LOSS,stop_hit,2.0,-0.1956632092827344
bf,breakout,MRVL,2024-12-12,1245,1246,0,120.3047,4.438178983756527,114.65654525130412,LOSS,stop_hit,2.0,-1.2726288798554062
bf,breakout,RBLX,2024-12-12,947,948,0,59.6,2.116857142857142,58.776,LOSS,stop_hit,1.0,-0.3892563098933722
bf,breakout,QUBT,2024-12-13,1242,1243,1,11.08,1.629785714285714,6.83,WIN,exit_fired,1.0,3.503528071175001
bf,breakout,LX,2024-12-19,1250,1251,0,5.6449,0.3588622149125906,5.396562605752961,LOSS,stop_hit,7.0,-0.6920132126686206
bf,breakout,RDW,2024-12-19,989,990,0,13.89,1.2511285714285716,11.9804,WIN,exit_fired,10.0,2.3338928281894042
bf,breakout,QURE,2024-12-23,1252,1253,0,17.35,1.6886428571428571,16.81,LOSS,stop_hit,2.0,-0.31978342709699414
bf,breakout,NVCR,2024-12-27,1255,1256,0,30.08,1.9288500000000006,29.7842,LOSS,stop_hit,1.0,-0.1533556264095185
bf,breakout,BBAR,2024-12-30,1256,1257,0,18.6846,1.2274802153412587,18.419917838405034,BE,ratchet_hit,27.0,0.0
bf,breakout,LQDT,2025-01-06,1260,1261,0,33.98,1.2556785714285719,32.8,LOSS,stop_hit,2.0,-0.9397309366022919
bf,breakout,EHTH,2025-01-15,1266,1267,0,9.89,0.6618357142857142,9.51,BE,ratchet_hit,11.0,0.0
bf,breakout,SLQT,2025-01-17,1171,1172,0,4.43,0.32852142857142846,4.23,LOSS,stop_hit,1.0,-0.6087882938708045
bf,breakout,OPFI,2025-01-23,1046,1047,0,12.2527,1.0106301559144253,11.53537420886076,LOSS,stop_hit,1.0,-0.7097807115108283
bf,breakout,EQX,2025-02-13,1286,1287,0,6.7737,0.27503557579597837,6.713755752212389,LOSS,stop_hit,3.0,-0.2179508873138555
bf,breakout,EQX,2025-08-21,1416,1417,1,8.0125,0.31627563290024974,7.762733790523691,WIN,exit_fired,45.0,8.0866172855202
bf,breakout,KGC,2025-04-30,1338,1339,0,14.1226,0.520352344947984,13.874137649542577,LOSS,stop_hit,1.0,-0.4774886725690841
bf,breakout,KGC,2025-08-18,1413,1414,0,18.6228,0.6032136503875509,18.5730064171123,WIN,exit_fired,44.0,7.274536969083416
bf,breakout,QXO,2025-05-30,1359,1360,0,16.55,0.9178571428571433,16.16,WIN,exit_fired,15.0,7.5828793774319045
bf,breakout,QXO,2025-06-05,1363,1364,1,19.0,0.9400000000000003,17.75,WIN,exit_fired,11.0,4.797872340425532
bf,breakout,TMC,2025-06-11,1245,1246,0,4.8,0.4689142857142857,4.26,WIN,exit_fired,7.0,3.8599805020716564
bf,breakout,TSSI,2025-06-16,1212,1213,0,21.79,2.056428571428571,20.93,WIN,exit_fired,9.0,2.343869399096909
bf,breakout,SLDP,2025-06-24,1029,1030,0,1.95,0.1888857142857143,1.88,WIN,earnings_flat_favorable,28.0,8.841325064286796
bf,breakout,SLDP,2025-08-06,1059,1060,0,4.48,0.5225357142857142,3.5,WIN,exit_fired,8.0,-0.6889481238466277
bf,breakout,AMPX,2025-06-24,694,695,0,3.78,0.3024857142857143,3.64,WIN,exit_fired,28.0,15.00897326910362
bf,breakout,AMPX,2025-07-02,700,701,0,4.68,0.3549785714285714,4.37,WIN,exit_fired,22.0,10.254140088938971
bf,breakout,JOBY,2025-06-24,1159,1160,0,8.52,0.5566214285714286,8.5,WIN,exit_fired,28.0,19.708188432763993
bf,breakout,JOBY-WS,2025-06-24,384,385,0,8.52,0.5566214285714286,8.5,WIN,exit_fired,28.0,19.708188432763993
bf,breakout,ABCL,2025-07-03,1143,1144,0,4.03,0.3110857142857143,3.71,WIN,exit_fired,11.0,2.8609478324761195
bf,breakout,ONDS,2025-07-08,1183,1184,0,1.840000033378601,0.2014285773038864,1.7949999570846558,WIN,exit_fired,9.0,1.2907794650295175
bf,breakout,ONDS,2025-08-21,1215,1216,1,4.489999771118164,0.48928573727607727,3.799999952316284,WIN,exit_fired,36.0,12.09926966040625
bf,breakout,ATAI,2025-07-10,1018,1019,0,2.62,0.22569285714285717,2.59,LOSS,stop_hit,2.0,-0.1329240117732707
bf,breakout,ATAI,2025-08-05,1036,1037,0,4.19,0.3752857142857144,3.78,LOSS,earnings_flat_adverse,5.0,-0.37304910544347303
bf,breakout,ATAI,2025-08-08,1039,1040,0,3.96,0.35851428571428584,3.871,WIN,earnings_flat_favorable,2.0,0.25103602167676076
bf,breakout,ATAI,2025-08-12,1041,1042,0,,,,,no_race_window,,
bf,breakout,AEHR,2025-07-16,1390,1391,0,15.48,1.1406500000000002,14.72,WIN,exit_fired,8.0,2.8930872747994565
bf,breakout,CIFR,2025-07-16,1188,1189,0,6.42,0.5092857142857143,6.06,LOSS,stop_hit,1.0,-0.7068723702664802
bf,breakout,CIFR,2025-07-18,1190,1191,0,6.25,0.5299285714285714,6.22,LOSS,stop_hit,1.0,-0.05661140315406436
bf,breakout,CIFR,2025-09-08,1225,1226,0,9.22,0.8051357142857144,7.9,WIN,earnings_flat_favorable,38.0,11.7123111454147
bf,breakout,MGA,2025-07-17,1391,1392,0,40.2367,1.0343806658206256,40.139509903381644,LOSS,stop_hit,8.0,-0.09395969958627338
bf,breakout,BE,2025-07-18,1392,1393,0,25.36,1.463785714285715,25.2,LOSS,stop_hit,1.0,-0.10930561655199342
bf,breakout,BE,2025-07-22,1394,1395,1,26.89,1.4155714285714291,25.74,WIN,earnings_flat_favorable,5.0,7.579977797961444
bf,breakout,SLI,2025-07-23,1395,1396,0,2.67,0.20342857142857146,2.62,LOSS,stop_hit,1.0,-0.24578651685393169
bf,breakout,FEIM,2025-08-04,1401,1402,0,27.4,1.9253000000000007,25.88,LOSS,stop_hit,11.0,-0.7894873526203704
bf,breakout,METCB,2025-08-07,536,537,0,13.008399963378906,1.118543267250061,12.970803260803223,WIN,exit_fired,2.0,0.8907118506928632
bf,breakout,CYD,2025-08-21,1416,1417,0,31.27,1.718171428571429,30.35,LOSS,stop_hit,1.0,-0.5354529732606081
bf,breakout,CYD,2026-02-02,1528,1529,0,48.36,2.1984428571428567,46.47,BE,ratchet_hit,14.0,0.0
bf,breakout,GDXU,2025-08-20,1181,1182,1,98.31,5.826785714285713,92.41,WIN,exit_fired,37.0,20.73012565124119
bf,breakout,NUGT,2025-08-20,1415,1416,0,94.1201,3.818644530624464,90.46098170550846,WIN,exit_fired,37.0,17.561362274543416
bf,breakout,IDR,2025-08-22,1413,1414,0,25.68,2.0436142857142863,24.99,WIN,exit_fired,39.0,7.100165672862502
bf,breakout,IDR,2025-09-11,1426,1427,0,30.31,1.7878714285714292,29.0372,LOSS,stop_hit,1.0,-0.7119080151177376
bf,breakout,TILE,2025-08-25,1418,1419,0,26.8485,0.8192463771846769,26.150359212481426,LOSS,stop_hit,4.0,-0.8521743970571118
bf,breakout,RKT,2025-08-26,1269,1270,0,18.08,0.8235714285714282,18.06,LOSS,stop_hit,1.0,-0.02428447528187287
bf,breakout,WULF,2025-09-08,1403,1404,1,10.3,0.6632642857142856,9.13,WIN,exit_fired,25.0,7.779704276468118
bf,breakout,EOSE,2025-09-09,1321,1322,0,6.87,0.5164285714285716,6.8,LOSS,stop_hit,1.0,-0.13554633471645972
bf,breakout,EOSE,2025-09-11,1323,1324,1,8.2,0.5892142857142859,7.171,WIN,exit_fired,22.0,14.901200145472176
bf,breakout,EOSE,2025-09-17,1327,1328,1,9.0,0.6292142857142858,8.44,WIN,exit_fired,18.0,12.68248382336247
bf,breakout,KTOS,2025-09-10,1429,1430,1,67.67,2.8142857142857136,65.6,WIN,exit_fired,18.0,12.798984771573606
bf,breakout,NBIS,2025-09-17,769,770,0,94.12,5.179464285714287,92.03,WIN,exit_fired,18.0,6.570177555593862
bf,breakout,TVTX,2025-09-23,1438,1439,0,24.41,1.4082714285714282,23.97,LOSS,stop_hit,3.0,-0.3124397691191846
bf,breakout,APLD,2025-09-30,1271,1272,1,25.0,1.754928469657898,22.299999237060547,WIN,earnings_flat_favorable,5.0,1.6752822607241278
bf,breakout,UAMY,2025-09-30,1442,1443,1,7.55,0.712142857142857,6.67,WIN,exit_fired,13.0,8.2567703109328
bf,breakout,RGTIW,2025-10-01,900,901,0,23.95,3.1889285714285713,19.1116,WIN,exit_fired,8.0,6.510023518871095
bf,breakout,SES,2025-10-01,1153,1154,0,1.75,0.17857142857142858,1.69,WIN,exit_fired,8.0,7.951999999999999
bf,breakout,KYTX,2025-10-14,421,422,0,7.26,0.6201428571428573,6.82,LOSS,stop_hit,2.0,-0.709513936880902
bf,breakout,BIOA,2025-11-04,277,278,0,,,,,no_race_window,,
bf,breakout,BIOA,2025-11-14,285,286,1,8.31,0.4373714285714287,7.84,WIN,exit_fired,38.0,28.305461196759858
bf,breakout,AGX,2025-11-24,1482,1483,0,372.8204,26.32897608999632,359.54711886201073,WIN,exit_fired,1.0,0.27804727289723524
bf,breakout,BTE,2025-11-24,1482,1483,0,3.1365,0.15336352002475623,3.0573454258675077,LOSS,stop_hit,9.0,-0.5161238743067118
bf,breakout,BTE,2025-12-01,1486,1487,0,3.1365,0.14276200701931066,3.0870283911671925,LOSS,stop_hit,5.0,-0.3465320351381412
bf,breakout,B,2025-11-25,1483,1484,0,40.4646,1.6588714369078983,38.8945972181552,WIN,exit_fired,40.0,6.7938959881107
bf,breakout,HYMC,2025-11-26,1484,1485,0,11.7,0.8056428571428574,10.66,WIN,exit_fired,17.0,19.16481957620356
bf,breakout,HYMC,2025-12-04,1489,1490,0,11.45,0.8853571428571432,11.41,LOSS,stop_hit,1.0,-0.04517950786607405
bf,breakout,HYMC,2025-12-10,1493,1494,1,12.36,0.8824285714285718,11.45,WIN,exit_fired,8.0,16.749231018293663
bf,breakout,AA,2025-12-10,1493,1494,1,47.1628,1.662662667515279,44.42727773073666,WIN,earnings_flat_favorable,26.0,9.98566956748455
