setup,class,ticker,signal_date,signal_idx,entry_idx,is_example,entry_close,adr,stop,outcome,reason,bars,move_adr
dtss,fade,CW,2022-04-19,578,579,0,155.9116,3.3305086051918846,156.98726076333946,LOSS,stop_hit,1.0,-0.32297192136439395
dtss,fade,CW,2025-01-23,1271,1272,0,382.9288,7.415882668874709,383.79673470195917,WIN,earnings_flat_favorable,12.0,4.460871547880055
dtss,fade,TW,2021-01-13,260,261,0,63.1333,1.8246431748147773,65.05176927131782,LOSS,stop_hit,3.0,-1.051421613715006
dtss,fade,TW,2021-01-19,263,264,0,64.0044,1.6666349584315843,65.24748897384922,LOSS,stop_hit,9.0,-0.7458675743961604
dtss,fade,TW,2024-02-23,1042,1043,0,104.3331,2.084126601971363,104.98759905902483,LOSS,stop_hit,2.0,-0.31403997166282616
dtss,fade,WMB,2021-01-15,262,263,0,17.4234,0.46170658624173566,17.632946458797328,WIN,exit_fired,10.0,1.7314026349657927
dtss,fade,IRTC,2021-01-20,264,265,0,251.88,13.509821428571428,270.86,LOSS,stop_hit,4.0,-1.4049038397990894
dtss,fade,SAIC,2021-01-20,264,265,0,93.195,2.2516368251539243,94.49894763142113,LOSS,stop_hit,2.0,-0.5791109902157509
dtss,fade,NTNX,2021-02-03,274,275,0,33.14,1.181414285714286,33.673,WIN,exit_fired,1.0,-0.3724349750299258
dtss,fade,RIGL,2021-02-03,274,275,0,43.1,2.4749999999999983,43.400000000000006,LOSS,stop_hit,1.0,-0.12121212121212302
dtss,fade,BAND,2021-02-04,275,276,0,185.0,8.613478571428573,189.47,LOSS,stop_hit,6.0,-0.5189540976890867
dtss,fade,BTAI,2021-02-08,277,278,0,955.52,62.33954285714284,991.52,LOSS,stop_hit,1.0,-0.5774825792755254
dtss,fade,ALKS,2021-02-09,278,279,0,,,,,no_race_window,,
dtss,fade,ALKS,2023-07-20,892,893,0,31.92,0.6414285714285715,32.26,WIN,earnings_flat_favorable,2.0,1.683741648106907
dtss,fade,MRNA,2021-02-08,277,278,0,179.52,12.228571428571428,187.0,WIN,earnings_flat_favorable,10.0,2.8400700934579457
dtss,fade,MTB,2021-02-08,277,278,0,121.2004,3.2446774167054215,121.70871986579058,LOSS,stop_hit,1.0,-0.15666268183501583
dtss,fade,RARE,2021-02-09,278,279,0,,,,,no_race_window,,
dtss,fade,BIO,2021-02-10,279,280,0,643.81,18.982142857142865,644.29,LOSS,stop_hit,1.0,-0.025286923800565388
dtss,fade,PAGS,2021-02-10,279,280,0,58.7163,2.4393994383406237,59.5792171996124,WIN,exit_fired,1.0,0.03890301789384287
dtss,fade,BFAM,2021-02-12,281,282,0,,,,,no_race_window,,
dtss,fade,BFAM,2023-08-30,921,922,0,94.42,1.8721428571428578,95.8,LOSS,stop_hit,1.0,-0.7371232354063307
dtss,fade,HCM,2021-02-16,282,283,0,34.55,1.4088857142857132,35.29,WIN,earnings_flat_favorable,10.0,3.2224047372797138
dtss,fade,RGEN,2021-02-16,282,283,0,215.03,7.107464285714286,220.77,WIN,earnings_flat_favorable,4.0,1.1987397554884467
dtss,fade,SMTC,2021-02-18,284,285,0,80.03,2.4246428571428567,80.12,WIN,exit_fired,12.0,4.903814994844603
dtss,fade,SMTC,2022-01-03,505,506,0,89.45,3.028271428571429,92.14,WIN,exit_fired,43.0,8.866444317597496
dtss,fade,SMTC,2024-08-28,1171,1172,0,43.53,1.8717428571428563,43.92,LOSS,stop_hit,1.0,-0.20836195448092726
dtss,fade,BKNG,2021-02-22,286,287,0,,,,,no_race_window,,
dtss,fade,BKNG,2021-11-08,467,468,0,103.9854,2.480630820920981,105.50893807114267,WIN,exit_fired,14.0,8.64828406511336
dtss,fade,NWE,2021-02-23,287,288,0,47.5168,1.0256585793179984,47.717741691542294,LOSS,stop_hit,1.0,-0.1959147962043125
