setup,direction,ticker,cluster_leftmost,cluster_rightmost,cluster_size,is_winner,rightmost_date,rightmost_close,adr14,bar_f1_max,bar_f2_max,had_earnings,race_bars,max_fav_adr,max_adv_adr,bars_to_fav,bars_to_adv,rule_pass,t1,t2
base,long,ESRT,353,353,1,0,2021-05-27,10.8474,0.26439450692215416,4.609375,,1,41,4.516102062878932,1.698268621250311,8,35,0,12.9625,1.0517578125
base,long,GUSH,353,353,1,0,2021-05-27,18.7539,1.2549801768732007,19.71875,,0,60,3.8754400886377307,5.644437831215784,20,58,0,12.9625,1.0517578125
base,long,VNO,353,354,2,0,2021-05-28,40.2509,1.011258263410524,2.9296875,,1,43,3.055871733247,4.0156489143899226,6,34,0,12.9625,1.0517578125
base,long,FMX,357,357,1,0,2021-06-03,70.4757,1.2754113768974438,7.15625,,1,37,2.34766391458058,1.1871276088976326,2,11,0,12.9625,1.0517578125
base,long,CRVL,366,366,1,0,2021-06-16,40.5933,0.972856095746824,12.0390625,,0,60,17.167594528384047,0.8514776153904674,60,2,0,12.9625,1.0517578125
base,long,PD,367,367,1,0,2021-06-17,42.2,2.0996428571428574,-1.75390625,,1,53,2.033679197142369,2.5432896751148166,5,21,0,12.9625,1.0517578125
base,long,ALGN,370,370,1,0,2021-06-22,604.71,15.463571428571413,12.7890625,,1,24,3.178437803131786,1.0004157235900069,15,19,0,12.9625,1.0517578125
base,long,ENS,371,371,1,0,2021-06-23,91.6338,2.00863593425379,4.21484375,,1,33,2.134477818320037,3.1064547639649183,27,17,0,12.9625,1.0517578125
base,long,SCI,374,374,1,0,2021-06-28,49.1807,0.9110472243974169,12.6328125,,1,20,5.378965311039849,0.12198857807605674,19,1,0,12.9625,1.0517578125
base,long,BJ,375,375,1,0,2021-06-29,47.37,0.8933214285714283,8.15625,,1,35,7.029944428896977,1.7015152120897095,35,4,0,12.9625,1.0517578125
base,long,EYE,384,384,1,0,2021-07-13,50.92,1.1203714285714288,11.578125,,1,21,3.704128732818196,3.0168566546808475,21,4,0,12.9625,1.0517578125
base,long,EYE,386,386,1,0,2021-07-15,50.67,1.1589428571428573,11.578125,,1,19,3.796563370559375,2.700737124966104,19,2,0,12.9625,1.0517578125
base,long,MYRG,384,385,2,0,2021-07-14,89.44,2.672857142857141,12.4140625,,1,9,3.1090326028861606,1.4142169962586868,8,3,0,12.9625,1.0517578125
base,long,WFC,392,392,1,0,2021-07-23,39.7575,1.1814004682862094,0.30224609375,,1,57,5.315998745032041,0.854147721221431,15,28,0,12.9625,1.0517578125
base,long,WFC,395,395,1,0,2021-07-28,40.5777,1.155288365563264,0.30224609375,,1,54,4.726199596174118,1.5834059896766306,12,25,0,12.9625,1.0517578125
base,long,CNR,395,395,1,0,2021-07-28,18.2848,1.068817396752147,24.28125,,1,3,2.255977816656917,0.1811726270261766,1,1,0,12.9625,1.0517578125
base,long,HRB,395,395,1,0,2021-07-28,20.8222,0.4252919431628427,6.24609375,,0,60,4.365016390188707,0.020094138600303665,26,5,0,12.9625,1.0517578125
base,long,HRB,998,998,1,0,2023-12-19,44.0756,0.9493609850140012,4.421875,0.8916015625,1,31,1.8264514096329814,2.278130228529012,9,16,0,12.9625,1.0517578125
base,long,HRB,1000,1000,1,0,2023-12-21,44.1315,0.9568627798826722,4.421875,0.8916015625,1,29,1.7537119685386198,2.3186897895835417,7,14,0,12.9625,1.0517578125
base,long,SIGI,399,399,1,0,2021-08-03,75.1239,1.6932828029650773,-4.90234375,,1,59,3.174436553938073,3.4177286958196156,14,44,0,12.9625,1.0517578125
base,long,BURL,400,401,2,0,2021-08-05,335.69,7.855714285714283,-10.25,,1,14,2.755955628296052,1.08074195308238,4,9,0,12.9625,1.0517578125
base,long,BURL,403,403,1,0,2021-08-09,333.76,7.1649999999999965,-10.25,,1,12,3.290997906489881,0.9155617585485004,2,7,0,12.9625,1.0517578125
base,long,BURL,1465,1465,1,0,2025-10-30,273.34,8.534464285714288,-6.56640625,0.63330078125,1,17,2.891804239114515,1.355679702048416,16,4,0,12.9625,1.0517578125
base,long,FBP,401,401,1,0,2021-08-05,10.4692,0.34509039860895296,4.91796875,,1,55,4.522803046606917,1.4892977633561257,55,31,0,12.9625,1.0517578125
base,long,CALF,402,402,1,0,2021-08-06,40.5106,0.7973196792534131,-2.41015625,,0,60,1.6653117362427357,3.0626708391030615,4,30,0,12.9625,1.0517578125
base,long,CBOE,404,404,1,0,2021-08-10,114.623,2.6916225640606988,3.521484375,,1,56,5.82285306400418,0.9411148110499686,6,40,0,12.9625,1.0517578125
base,long,DAC,409,409,1,0,2021-08-17,61.5238,3.0610087727474555,9.1796875,,1,57,4.284362795727774,1.5544981172431631,12,33,0,12.9625,1.0517578125
base,long,DAC,514,514,1,0,2022-01-14,62.247,2.301462249542381,14.53125,,1,14,8.397059922934432,1.1797747380162011,11,5,0,12.9625,1.0517578125
base,long,AAT,410,410,1,0,2021-08-18,29.0305,0.6067071039251949,0.251953125,,1,47,4.1882794188333605,1.192237696199968,14,34,0,12.9625,1.0517578125
base,long,PAGS,411,413,3,0,2021-08-23,54.4301,1.7820511501630751,-5.05078125,,1,57,2.261524026495264,13.994655053242244,5,34,0,12.9625,1.0517578125
base,long,PAGS,1042,1042,1,0,2024-02-23,12.4791,0.34408291496739146,10.8984375,0.5166015625,1,1,1.0473342239856152,-0.12410376441612618,1,1,0,12.9625,1.0517578125
base,long,STC,411,411,1,0,2021-08-19,50.3012,1.0270816423134117,4.953125,,1,47,12.03569467763017,0.15908793377736008,45,1,0,12.9625,1.0517578125
base,long,APG,416,417,2,0,2021-08-27,15.5667,0.4942858090643655,-6.6328125,,1,51,0.4316000707236858,4.868980937109584,4,15,0,12.9625,1.0517578125
base,long,CELH,416,416,1,0,2021-08-26,24.19,1.4350000000000003,15.171875,,1,53,8.74564459930313,0.2416027874564498,51,1,0,12.9625,1.0517578125
base,long,MEDP,416,416,1,0,2021-08-26,179.69,4.177528571428569,5.828125,,1,40,4.631685856641145,0.5505647563323527,20,14,0,12.9625,1.0517578125
base,long,GEF,417,418,2,0,2021-08-30,53.6595,1.0648083689405585,4.44140625,,1,1,0.6605542933837967,0.29801960076525036,1,1,0,12.9625,1.0517578125
base,long,KRNT,418,419,2,0,2021-08-31,130.37,3.6319571428571433,12.1484375,,1,49,11.09594590873869,0.6883341134453285,43,1,0,12.9625,1.0517578125
base,long,PAG,425,425,1,0,2021-09-09,80.3819,1.905085645784238,13.28125,,1,33,11.722498254271907,0.45736529825256367,33,2,0,12.9625,1.0517578125
base,long,PAG,427,428,2,1,2021-09-14,80.7772,1.8287283327771118,13.28125,,1,30,11.99580209031405,0.12775347979143484,30,1,0,12.9625,1.0517578125
base,long,HCI,434,434,1,0,2021-09-22,100.2926,2.823650972966803,17.078125,,1,32,9.652137380151393,0.16213878152389283,14,1,0,12.9625,1.0517578125
base,long,DFIN,440,440,1,0,2021-09-30,34.62,1.0954857142857162,10.4921875,,1,23,5.696103489645811,0.13692556465494604,22,1,0,12.9625,1.0517578125
base,long,AOSL,456,456,1,0,2021-10-22,31.8,1.028921428571429,30.703125,,1,8,6.142354337760062,0.009718915091394028,7,1,0,12.9625,1.0517578125
base,long,BPOP,464,465,2,0,2021-11-04,72.3297,1.8477390456279619,4.28125,,1,56,8.31313041193185,3.597893393546725,50,31,0,12.9625,1.0517578125
base,long,MASI,464,465,2,0,2021-11-04,292.83,6.874342857142859,4.58984375,,0,60,1.8008994106449643,13.759860682787334,11,58,0,12.9625,1.0517578125
base,long,TOL,464,464,1,0,2021-11-03,57.8167,1.5060878908080733,12.9609375,,1,22,6.744589798972463,0.292257047118748,22,1,0,12.9625,1.0517578125
base,long,PNR,468,468,1,0,2021-11-09,70.5051,1.7248408798470436,-1.3486328125,,1,56,3.031301843296445,7.49727509519692,9,55,0,12.9625,1.0517578125
base,long,SIMO,484,484,1,1,2021-12-02,65.6978,2.0851410164012907,3.17578125,,1,36,10.833230288452464,-0.19230750810953315,21,1,0,12.9625,1.0517578125
base,long,NSA,490,490,1,0,2021-12-10,49.0481,1.1343277299685073,0.52978515625,,1,48,4.9370256906830186,3.537249327503787,14,48,0,12.9625,1.0517578125
base,long,MPC,500,500,1,0,2021-12-27,58.2125,1.4667077214775734,9.90625,,1,25,7.308557711396025,0.492359284024101,15,4,0,12.9625,1.0517578125
base,long,AAP,504,505,2,0,2022-01-03,213.68,4.2590400795853345,2.91796875,,1,28,1.6463740289435713,3.3245321983657656,2,28,0,12.9625,1.0517578125
base,long,WFRD,508,508,1,0,2022-01-06,27.5462,1.6462235834514432,-1.359375,,1,27,3.962574321702552,0.7226230750113084,25,2,0,12.9625,1.0517578125
base,long,VAL,188,188,1,0,2022-01-28,40.57,2.034,9.421875,,1,15,1.5830875122910517,0.36873156342182895,3,9,0,12.9625,1.0517578125
base,long,MUR,525,525,1,0,2022-02-01,28.4751,1.5489561871083244,15.6953125,,0,60,6.687344023723231,1.045562722272415,52,5,0,12.9625,1.0517578125
base,long,MUR,540,540,1,0,2022-02-23,28.4964,1.2994548802818424,21.296875,,1,48,7.954953309826296,0.7565953013616119,37,1,0,12.9625,1.0517578125
base,long,RRC,535,535,1,0,2022-02-15,19.4837,1.0470336334031864,27.609375,,1,3,0.953330641913627,0.22518591801513863,2,1,0,12.9625,1.0517578125
base,long,RRC,537,537,1,0,2022-02-17,19.6472,1.0595758908155108,27.609375,,1,1,0.49042645965027193,0.3613339149790832,1,1,0,12.9625,1.0517578125
base,long,EXE,257,257,1,0,2022-02-16,53.7354,1.9345743229362422,19.421875,,1,3,0.7468775923368088,0.734368196649897,1,3,0,12.9625,1.0517578125
base,long,EXE,431,431,1,0,2022-10-26,85.7878,3.5168522310731283,7.19140625,,1,3,1.1875730249279803,0.740688780429892,3,2,0,12.9625,1.0517578125
base,long,EQT,541,541,1,0,2022-02-24,20.9435,0.8684692606610633,30.4375,,1,42,25.243610790913166,0.39056375855029063,36,1,0,12.9625,1.0517578125
base,long,CTRA,543,543,1,0,2022-02-28,18.9199,0.8016995557722532,18.84375,,1,43,8.896798260851082,0.8666503664944017,34,11,0,12.9625,1.0517578125
base,long,COST,551,551,1,0,2022-03-10,507.9684,13.873968893881552,-1.3505859375,,1,53,5.467356046179579,8.628769541090106,20,50,0,12.9625,1.0517578125
base,long,MCK,551,551,1,0,2022-03-10,274.6241,6.813983538655991,9.875,,1,38,7.982346678271978,0.1942235334709278,29,1,0,12.9625,1.0517578125
base,long,CNC,552,552,1,0,2022-03-11,83.41,2.3128571428571445,-1.1845703125,,1,30,2.814700432365658,0.4323656578134648,28,8,0,12.9625,1.0517578125
base,long,SMCI,555,556,2,0,2022-03-17,4.194,0.14400714285714283,3.12109375,,1,31,3.401220177570562,5.437230296116267,23,16,0,12.9625,1.0517578125
base,long,CFR,557,557,1,0,2022-03-18,124.3524,3.4427584179662714,-2.35546875,,1,27,1.713402116093252,2.229700140198448,7,27,0,12.9625,1.0517578125
base,long,MTDR,557,557,1,0,2022-03-18,49.346,2.661430958510185,4.5625,,1,25,2.2680459121784335,1.8818435678760672,23,25,0,12.9625,1.0517578125
base,long,CNMD,561,561,1,0,2022-03-24,137.8508,3.806215292852644,-6.2578125,,1,27,3.22905241844743,2.919611653232474,19,26,0,12.9625,1.0517578125
base,long,APA,566,567,2,0,2022-04-01,37.0158,1.4384724632219494,13.265625,,1,21,1.9064131538338163,3.1300218962674244,13,15,0,12.9625,1.0517578125
base,long,PR,567,567,1,0,2022-04-01,7.676,0.3617555573386694,0.8271484375,,1,21,1.9332800721410852,3.6735598989493754,10,20,0,12.9625,1.0517578125
base,long,VNOM,569,569,1,0,2022-04-05,23.9677,0.7470681914910067,13.75,,0,60,6.149722804437889,5.677196775048778,44,55,0,12.9625,1.0517578125
base,long,ICL,571,572,2,0,2022-04-08,9.3059,0.35480550343113026,2.28125,,1,21,1.910910543186295,4.667980580863462,4,20,0,12.9625,1.0517578125
base,long,SD,571,571,1,0,2022-04-07,12.0473,0.708881849689229,29.546875,,0,60,12.8914702880226,2.7662081713057387,42,60,0,12.9625,1.0517578125
base,long,SD,713,713,1,0,2022-10-31,13.668,0.6730124697513217,6.55859375,0.873046875,0,60,3.3974370913515886,3.5908160528647373,5,44,0,12.9625,1.0517578125
base,long,EVH,641,642,2,0,2022-07-21,33.77,1.8547357142857148,14.5,0.95263671875,1,7,0.9057894270650801,0.5661183919156775,7,1,0,12.9625,1.0517578125
base,long,BOX,646,646,1,0,2022-07-27,28.01,0.9382142857142856,-5.67578125,0.69091796875,1,19,3.4853444994290066,0.3517320137038467,16,1,0,12.9625,1.0517578125
base,long,KYNB,651,651,1,0,2022-08-03,317.75,13.817857142857141,10.1796875,0.2939453125,1,2,3.347118118376842,-0.1085551822176273,2,1,0,12.9625,1.0517578125
base,long,FPI,654,654,1,0,2022-08-08,11.7405,0.30693288480287645,-11.296875,0.6650390625,1,53,1.271323788244187,6.318399620040545,5,35,0,12.9625,1.0517578125
base,long,CALM,670,670,1,0,2022-08-30,43.0005,1.2800003675383433,7.87109375,1.037109375,1,18,4.519579006588221,1.5188682053495952,15,2,0,12.9625,1.0517578125
base,long,DGII,699,699,1,0,2022-10-11,35.73,1.7325999999999997,15.71875,1.1962890625,1,21,2.959425141405983,2.3117280387856396,14,2,1,12.9625,1.0517578125
base,long,CI,700,700,1,0,2022-10-12,270.5788,5.668895556218473,9.6328125,1.0869140625,1,15,6.660685096181758,0.580982510050584,15,1,0,12.9625,1.0517578125
base,long,FIX,703,703,1,0,2022-10-17,103.1373,3.26971246205706,12.796875,1.0400390625,1,6,2.211288410412245,0.5309525673712528,6,3,0,12.9625,1.0517578125
base,long,FIX,790,790,1,1,2023-02-22,122.3655,2.9279257029765122,10.4296875,1.048828125,1,43,9.522236353553152,-1.1264732285447274,7,32,0,12.9625,1.0517578125
base,long,FIX,1427,1428,2,1,2025-09-09,708.7244,23.092792965738674,22.6875,1.2265625,1,31,6.585045058835028,-0.5337605451199027,24,1,1,12.9625,1.0517578125
base,long,HLX,703,703,1,0,2022-10-17,4.37,0.21250714285714295,19.75,1.046875,1,4,2.1175758798023594,0.3058720715270092,4,1,0,12.9625,1.0517578125
base,long,HLX,919,919,1,0,2023-08-28,9.72,0.2715142857142857,20.203125,1.111328125,1,38,7.936967273492579,-0.3314742712827523,21,1,1,12.9625,1.0517578125
base,long,HAE,705,705,1,0,2022-10-19,78.58,2.179642857142859,8.8515625,0.5849609375,1,12,3.3904637063739114,0.1628707193183697,9,1,0,12.9625,1.0517578125
base,long,ERIE,706,706,1,0,2022-10-20,220.7621,5.627138423011169,16.640625,1.224609375,1,4,1.4093359201868199,0.4038502637676026,2,3,1,12.9625,1.0517578125
base,long,LXU,711,712,2,0,2022-10-28,16.67,1.0048285714285712,0.323974609375,0.744140625,1,1,1.7913503369444657,-0.8160595979413657,1,1,0,12.9625,1.0517578125
base,long,MTUS,714,714,1,0,2022-11-01,17.78,0.9721428571428576,7.20703125,0.7431640625,1,1,-0.12343864805290324,1.3063923585598813,1,1,0,12.9625,1.0517578125
base,long,SBR,714,715,2,0,2022-11-02,64.3228,2.186364174536819,8.7578125,1.00390625,0,60,2.8279350315738143,3.379304430109544,51,13,0,12.9625,1.0517578125
base,long,SBR,717,718,2,0,2022-11-07,65.3703,2.178829040361921,8.7578125,1.00390625,0,60,2.3569521728504252,3.871754040621654,48,10,0,12.9625,1.0517578125
base,long,ALNY,721,721,1,0,2022-11-10,212.45,8.155714285714282,9.7578125,1.111328125,0,60,3.7421614993869357,1.093711683307058,28,12,0,12.9625,1.0517578125
base,long,ALNY,731,731,1,0,2022-11-25,212.72,7.849999999999999,9.7578125,1.111328125,1,59,3.8535031847133765,1.9248407643312087,18,59,0,12.9625,1.0517578125
base,long,ULTA,721,721,1,0,2022-11-10,423.58,12.461428571428574,7.29296875,0.91015625,1,13,3.4482402843058595,0.2656196262753641,13,1,0,12.9625,1.0517578125
base,long,OSG,748,748,1,0,2022-12-20,16.1545,0.45858109108583395,7.37109375,0.76708984375,1,45,2.8347091974926855,1.1251512313856988,7,38,0,12.9625,1.0517578125
base,long,NOC,749,749,1,0,2022-12-21,510.7865,11.890267006242137,-13.515625,0.6767578125,1,22,0.7183730576406359,7.869472393521984,7,19,0,12.9625,1.0517578125
base,long,HAL,758,758,1,0,2023-01-05,36.2121,1.2945775062257765,-4.99609375,0.78662109375,1,11,3.2101387736850513,-0.3087830348731659,8,1,0,12.9625,1.0517578125
base,long,CVX,761,761,1,0,2023-01-10,153.691,3.415481028234325,-8.328125,0.75732421875,1,11,3.008583808302972,0.44475188034475066,11,1,0,12.9625,1.0517578125
base,long,CVX,763,764,2,0,2023-01-13,155.0181,3.1192689620618808,-8.328125,0.75732421875,1,8,2.868832738680086,0.3918706964437803,8,3,0,12.9625,1.0517578125
base,long,CVX,769,769,1,0,2023-01-23,157.7245,3.3587329385414244,-8.328125,0.75732421875,1,3,1.8585165993645683,1.120308160580693,3,2,0,12.9625,1.0517578125
base,long,ZETA,406,406,1,0,2023-01-20,8.68,0.34596428571428595,15.96875,,1,22,5.202849179312479,0.404666047279861,18,16,0,12.9625,1.0517578125
base,long,RGA,769,769,1,0,2023-01-23,134.6431,2.705005330129024,-0.5009765625,0.94287109375,1,7,3.474042284702805,0.6771039466605626,7,1,0,12.9625,1.0517578125
base,long,NVT,773,774,2,0,2023-01-30,37.6539,0.6477003258209467,12.71875,1.04296875,1,5,2.534710763130438,0.05972616122899,5,1,0,12.9625,1.0517578125
base,long,TXN,774,774,1,0,2023-01-30,158.1742,3.721983840929533,0.68408203125,0.546875,1,58,3.23275135612242,1.308346296627638,43,18,0,12.9625,1.0517578125
base,long,AME,779,779,1,0,2023-02-06,143.9947,2.811004379163774,1.9169921875,0.86376953125,1,58,-0.010435369523566954,5.340878303068888,1,26,0,12.9625,1.0517578125
base,long,NE,418,418,1,0,2023-02-06,33.5947,1.127846847731682,0.33447265625,,1,13,4.027393093119488,1.84664850509064,8,13,0,12.9625,1.0517578125
base,long,SFM,783,783,1,0,2023-02-10,32.58,0.7203571428571437,6.3828125,0.9951171875,1,12,1.0827962320277644,3.3039167079821463,4,11,0,12.9625,1.0517578125
base,long,SFM,984,984,1,1,2023-11-29,41.62,0.8461285714285717,9.875,1.1103515625,1,56,14.159550220331255,0.4136487193773252,55,1,0,12.9625,1.0517578125
base,long,VIST,791,793,3,0,2023-02-27,18.33,0.7979999999999999,15.3125,1.1025390625,1,39,5.651629072681707,3.045112781954885,35,12,1,12.9625,1.0517578125
base,long,OIS,793,793,1,0,2023-02-27,9.17,0.5303642857142854,3.41015625,0.8837890625,1,41,2.451145439118668,3.652395253935976,4,13,0,12.9625,1.0517578125
base,long,KOF,809,809,1,0,2023-03-21,68.3694,1.4955141031847248,9.75,1.1083984375,1,24,5.026240149821316,0.3260072134513136,24,3,0,12.9625,1.0517578125
base,long,MSCI,812,813,2,0,2023-03-27,521.0791,14.244624780868747,-6.06640625,0.4560546875,1,19,1.5374279299133706,1.8799775283050002,6,9,0,12.9625,1.0517578125
base,long,TMHC,823,824,2,0,2023-04-12,37.78,0.9181857142857146,7.890625,1.1201171875,1,9,2.9950367961663518,0.40296858712056866,9,1,0,12.9625,1.0517578125
base,long,TSCO,825,825,1,0,2023-04-13,44.7935,0.9684260571322325,-8.6640625,0.60888671875,1,9,2.9606461827961192,0.056860266018279364,6,1,0,12.9625,1.0517578125
base,long,TSCO,1189,1190,2,0,2024-09-25,54.7802,1.080685586405979,-2.078125,0.8017578125,1,20,4.833324199003339,-0.019856033175414196,14,1,0,12.9625,1.0517578125
base,long,ADMA,841,841,1,0,2023-05-05,3.46,0.14639285714285719,2.6015625,0.88427734375,1,2,0.7172481092949496,0.2732373749695049,1,2,0,12.9625,1.0517578125
base,long,NVDA,841,841,1,0,2023-05-05,28.6546,0.8192615764968332,24.890625,1.1982421875,1,12,3.839149187639669,0.7731835960922531,9,5,1,12.9625,1.0517578125
base,long,NVDA,846,846,1,0,2023-05-12,28.3149,0.8032571782146951,24.890625,1.1982421875,1,7,4.338545002010234,0.23378784230605223,4,1,1,12.9625,1.0517578125
base,long,LRCX,845,845,1,0,2023-05-11,51.244,1.2264322294428511,13.1328125,0.8154296875,1,50,10.94555872357339,0.4824711864687747,44,1,0,12.9625,1.0517578125
base,long,ABG,851,853,3,0,2023-05-23,206.4,6.502499999999998,10.1484375,1.1005859375,1,41,7.687812379853902,1.36409073433295,32,2,0,12.9625,1.0517578125
base,long,PACB,856,856,1,0,2023-05-26,12.48,0.6507142857142857,14.375,0.414794921875,1,44,3.1811196487376514,1.1679473106476397,34,2,0,12.9625,1.0517578125
base,long,CENX,866,866,1,0,2023-06-12,8.98,0.4221428571428572,4.41015625,0.33740234375,1,39,2.155668358714044,2.7597292724196274,2,19,0,12.9625,1.0517578125
base,long,AIT,872,873,2,0,2023-06-22,135.4224,3.5384483355724377,4.84765625,0.9404296875,1,33,3.269096336712855,0.43737302044793974,13,1,0,12.9625,1.0517578125
base,long,CCS,874,874,1,0,2023-06-23,68.2101,1.7893582935990702,9.8046875,0.884765625,1,21,4.463864326582316,0.7082170148006821,18,8,0,12.9625,1.0517578125
base,long,GFL,834,834,1,0,2023-06-26,37.1063,0.7712409681525837,-5.3046875,0.6025390625,1,20,2.3042806488534446,0.8742003518019426,6,20,0,12.9625,1.0517578125
base,long,ADNT,882,882,1,0,2023-07-06,38.45,0.9127857142857155,2.640625,0.476806640625,1,18,4.940918694733538,-0.1643321073636417,15,1,0,12.9625,1.0517578125
base,long,RELY,461,461,1,0,2023-07-26,19.48,0.622857142857143,21.75,,1,4,0.44954128440367147,2.1192660550458715,4,1,0,12.9625,1.0517578125
base,long,POWL,898,898,1,0,2023-07-28,19.9457,0.6537382736750141,28.0625,1.341796875,1,1,0.2204711133206272,0.22538199157363875,1,1,1,12.9625,1.0517578125
base,long,IMO,905,905,1,0,2023-08-08,50.3667,1.3681747423678767,10.0,0.8515625,0,60,6.456096246036635,0.04090222480678092,36,1,0,12.9625,1.0517578125
base,long,ODFL,918,918,1,0,2023-08-25,201.3329,5.092949013958166,5.44140625,0.99658203125,1,41,2.8036632403375146,2.7650753859927018,5,41,0,12.9625,1.0517578125
base,long,ANET,920,921,2,0,2023-08-30,46.775,1.3188696428571447,6.19921875,0.97265625,1,41,2.1988526430235806,3.5731355449133195,2,40,0,12.9625,1.0517578125
base,long,GOOGL,926,926,1,0,2023-09-07,134.1512,2.8209705198483994,-3.728515625,0.5556640625,1,32,2.0954333587897684,2.8266987800610375,25,13,0,12.9625,1.0517578125
base,long,PCAR,940,942,3,0,2023-09-29,76.6128,1.564077894025857,-1.55859375,0.90966796875,1,16,1.670754639386273,2.1432224703830376,5,16,0,12.9625,1.0517578125
base,long,BRBR,942,942,1,0,2023-09-29,41.23,0.7569999999999999,8.984375,1.0517578125,1,35,8.28269484808455,0.8665785997357978,32,2,0,12.9625,1.0517578125
base,long,WINA,965,965,1,0,2023-11-01,395.5013,10.862803343913388,9.4453125,1.0751953125,0,60,3.6438479364237795,5.921566604355372,28,56,0,12.9625,1.0517578125
base,long,URA,971,972,2,0,2023-11-10,23.5149,0.7342550430241348,7.23046875,1.0927734375,0,60,9.197491183130698,3.164862713577215e-05,55,1,0,12.9625,1.0517578125
base,long,URNM,971,971,1,0,2023-11-09,40.9107,1.4503473734017358,7.56640625,1.0859375,0,60,10.031535904043839,0.5125123962017382,56,1,0,12.9625,1.0517578125
base,long,TDS,974,974,1,0,2023-11-14,18.1895,0.8225828977888361,-3.595703125,0.732421875,0,60,3.014297880295528,1.5398040966349567,13,39,0,12.9625,1.0517578125
base,long,TDS,1414,1416,3,0,2025-08-21,39.2029,1.5375482245460128,4.12109375,0.84716796875,1,54,1.1995948210344751,1.5967754724112253,9,23,0,12.9625,1.0517578125
base,long,TAL,975,975,1,0,2023-11-15,9.61,0.4902999999999999,20.6875,1.185546875,1,46,7.903324495207018,0.8566183968998573,21,1,1,12.9625,1.0517578125
base,long,PSX,977,977,1,0,2023-11-17,107.718,2.216793846002787,8.78125,1.0498046875,1,48,10.944301673980055,0.5971446709076258,48,3,0,12.9625,1.0517578125
base,long,PSX,1050,1050,1,0,2024-03-06,136.8394,2.8215078392782544,-1.1826171875,0.91943359375,1,35,9.024319841575506,0.18506794830235732,21,3,0,12.9625,1.0517578125
base,long,UUUU,981,981,1,0,2023-11-24,8.45,0.3432857142857145,5.18359375,0.744140625,0,60,0.1310861423220971,7.049521431543896,1,59,0,12.9625,1.0517578125
base,long,SABR,991,991,1,0,2023-12-08,3.88,0.2107142857142858,2.341796875,0.5234375,1,45,3.796610169491523,0.33220338983050757,4,1,0,12.9625,1.0517578125
base,long,GSHD,993,993,1,0,2023-12-12,69.9516,2.369664227101422,5.265625,0.52783203125,1,46,7.528706996158909,2.7238695214053243,44,18,0,12.9625,1.0517578125
base,long,THR,996,997,2,0,2023-12-18,31.58,0.7805785714285712,8.6875,1.0107421875,1,29,3.1899415268893985,1.9985175831114272,28,13,0,12.9625,1.0517578125
base,long,HMN,1016,1017,2,0,2024-01-18,31.1814,0.585213137751656,5.90234375,0.6650390625,1,13,6.96836569856789,0.04742871698999004,7,1,0,12.9625,1.0517578125
base,long,GLOB,1023,1023,1,0,2024-01-26,238.01,6.132549999999999,2.4921875,0.5595703125,1,13,2.2000635950787224,1.8736088576530125,5,12,0,12.9625,1.0517578125
base,long,NSIT,1026,1028,3,0,2024-02-02,186.93,3.777085714285716,10.140625,1.0400390625,1,8,2.0227234905217886,1.3323764353469787,6,1,0,12.9625,1.0517578125
base,long,DLR,1029,1029,1,0,2024-02-05,134.8126,3.289902617391136,2.986328125,0.7900390625,1,7,1.076275912505084,1.3971431506545415,5,6,0,12.9625,1.0517578125
base,long,ALKT,708,708,1,0,2024-02-06,24.64,0.7767857142857137,1.3759765625,0.84716796875,1,14,2.7124597701149433,0.29609195402298927,7,2,0,12.9625,1.0517578125
base,long,ALKT,710,710,1,0,2024-02-08,25.31,0.7862142857142851,1.3759765625,0.84716796875,1,12,1.8277459798310196,0.8649041519033346,5,8,0,12.9625,1.0517578125
base,long,ALRM,1031,1031,1,0,2024-02-07,63.35,1.4669642857142853,9.4609375,0.74609375,1,9,5.589774802191113,0.342271454656116,6,1,0,12.9625,1.0517578125
base,long,GBX,1031,1031,1,0,2024-02-07,44.8287,1.145106498122296,11.453125,0.99072265625,1,39,6.900159282809839,0.5154102083411388,39,4,0,12.9625,1.0517578125
base,long,GRBK,1031,1031,1,0,2024-02-07,51.67,1.6165000000000005,10.25,0.962890625,1,14,4.126198577172905,0.0,12,1,0,12.9625,1.0517578125
base,long,UFPT,1032,1034,3,0,2024-02-12,176.78,5.9576428571428535,23.28125,1.119140625,1,5,3.897514597096169,1.5224141858596998,4,1,1,12.9625,1.0517578125
base,long,FRO,1033,1033,1,0,2024-02-09,18.801,0.5982681198138285,8.578125,0.9775390625,1,12,3.1961049199052245,0.009897026220715982,5,11,0,12.9625,1.0517578125
base,long,REGN,1036,1036,1,0,2024-02-14,941.4597,18.522012685338307,4.96484375,1.009765625,1,53,2.708726363058217,3.8928176740318383,9,50,0,12.9625,1.0517578125
base,long,DY,1040,1040,1,0,2024-02-21,116.39,2.786428571428573,16.296875,1.2890625,1,4,2.770571648295307,0.10407587798000732,4,1,1,12.9625,1.0517578125
base,long,XBI,1040,1040,1,0,2024-02-21,91.9947,2.08351989882522,6.09375,0.669921875,0,60,5.276249439477011,5.410002388107657,5,45,0,12.9625,1.0517578125
base,long,LEN-B,1041,1041,1,0,2024-02-22,131.2771,2.418006562783536,10.7265625,1.0869140625,0,60,6.401232164082456,2.4529149563981365,58,40,0,12.9625,1.0517578125
