date,open,high,low,close,volume,ema8,ema21,spread,spread_pct
2018-06-04,274.530000,275.190000,274.260000,274.900000,45385200,272.667836,271.177039,1.490797,0.542305
2018-06-05,275.050000,275.530000,274.180000,275.100000,51135000,273.208317,271.533672,1.674645,0.608741
2018-06-06,275.790000,277.520000,275.090000,277.400000,62732200,274.139802,272.066974,2.072828,0.747234
2018-06-07,277.950000,278.280000,276.340000,277.370000,72969400,274.857624,272.549067,2.308556,0.832302
2018-06-08,276.850000,278.250000,276.660000,278.190000,72139700,275.598152,273.061879,2.536272,0.911705
2018-06-11,278.440000,279.370000,278.310000,278.560000,58892500,276.256340,273.561709,2.694632,0.967343
2018-06-12,279.030000,279.330000,278.190000,278.920000,72329000,276.848265,274.048826,2.799439,1.003671
2018-06-13,279.190000,279.480000,277.800000,278.030000,79070600,277.110873,274.410751,2.700122,0.971162
2018-06-14,279.010000,279.330000,278.060000,278.730000,77097600,277.470679,274.803410,2.667269,0.956936
2018-06-15,276.600000,277.510000,275.350000,277.130000,120041600,277.394972,275.014918,2.380054,0.858822
2018-06-18,275.490000,276.700000,274.950000,276.560000,52917600,277.209423,275.155380,2.054043,0.742711
2018-06-19,274.000000,275.750000,273.530000,275.500000,97531500,276.829551,275.186709,1.642842,0.596313
2018-06-20,276.270000,276.720000,275.590000,275.970000,53785500,276.638540,275.257917,1.380622,0.500280
2018-06-21,275.960000,275.980000,273.680000,274.240000,71061400,276.105531,275.165379,0.940151,0.342821
2018-06-22,275.660000,275.790000,274.490000,274.740000,54898500,275.802080,275.126709,0.675371,0.245822
2018-06-25,273.440000,273.620000,269.100000,271.000000,137854200,274.734951,274.751553,-0.016602,-0.006126
2018-06-26,271.640000,272.560000,270.790000,271.600000,68547400,274.038295,274.465048,-0.426753,-0.157126
2018-06-27,272.260000,273.870000,269.180000,269.350000,105110700,272.996452,274.000044,-1.003592,-0.372598
2018-06-28,269.290000,271.750000,268.490000,270.890000,76650500,272.528351,273.717313,-1.188961,-0.438909
2018-06-29,272.120000,273.660000,271.150000,271.280000,97592500,272.250940,273.495739,-1.244799,-0.458861
2018-07-02,269.510000,272.040000,269.240000,271.860000,63554800,272.164064,273.347035,-1.182971,-0.435140
2018-07-03,272.870000,272.980000,270.420000,270.900000,42187100,271.883161,273.124578,-1.241416,-0.458256
2018-07-05,272.170000,273.180000,270.960000,273.110000,56925900,272.155792,273.123252,-0.967460,-0.354238
2018-07-06,273.140000,275.840000,272.710000,275.420000,66493700,272.881172,273.332048,-0.450876,-0.163705
2018-07-09,276.550000,277.960000,276.500000,277.900000,50550400,273.996467,273.747316,0.249151,0.089655
2018-07-10,278.410000,279.010000,278.080000,278.900000,51966800,275.086141,274.215742,0.870399,0.312083
2018-07-11,277.150000,278.040000,276.520000,276.860000,77054700,275.480332,274.456129,1.024203,0.369935
2018-07-12,278.280000,279.430000,277.600000,279.370000,60124700,276.344702,274.902844,1.441858,0.516111
2018-07-13,279.170000,279.930000,278.660000,279.590000,48216000,277.065880,275.328950,1.736930,0.621242
2018-07-16,279.640000,279.800000,278.840000,279.340000,48201000,277.571240,275.693590,1.877649,0.672173
2018-07-17,278.470000,280.910000,278.410000,280.470000,52315500,278.215409,276.127810,2.087599,0.744322
2018-07-18,280.560000,281.180000,280.060000,281.060000,44593500,278.847540,276.576190,2.271350,0.808137
2018-07-19,280.310000,280.740000,279.460000,280.000000,61412100,279.103642,276.887446,2.216196,0.791499
2018-07-20,279.770000,280.480000,279.500000,279.680000,82337700,279.231722,277.141314,2.090407,0.747428
2018-07-23,279.450000,280.430000,279.060000,280.200000,47047600,279.446895,277.419377,2.027518,0.723597
2018-07-24,281.790000,282.560000,280.630000,281.610000,68026900,279.927585,277.800343,2.127242,0.755386
2018-07-25,281.330000,284.370000,281.280000,284.010000,78882900,280.834788,278.364857,2.469931,0.869664
2018-07-26,283.200000,284.110000,283.090000,283.340000,57919500,281.391502,278.817143,2.574359,0.908576
2018-07-27,283.710000,283.820000,280.380000,281.420000,76768700,281.397835,279.053766,2.344069,0.832943
2018-07-30,281.510000,281.690000,279.360000,279.950000,63742500,281.076094,279.135242,1.940852,0.693285
2018-07-31,280.810000,282.020000,280.380000,281.330000,68570500,281.132517,279.334765,1.797752,0.639019
2018-08-01,281.560000,282.130000,280.130000,280.860000,53853300,281.071958,279.473423,1.598535,0.569157
2018-08-02,279.390000,282.580000,279.160000,282.390000,63426400,281.364856,279.738566,1.626290,0.575902
2018-08-03,282.530000,283.660000,282.330000,283.600000,53935400,281.861555,280.089606,1.771949,0.624806
2018-08-06,283.640000,284.990000,283.200000,284.640000,39400900,282.478987,280.503278,1.975709,0.694108
2018-08-07,285.390000,286.010000,285.240000,285.580000,43196600,283.168101,280.964798,2.203303,0.771519
2018-08-08,285.390000,285.910000,284.940000,285.460000,42114600,283.677412,281.373453,2.303959,0.807104
2018-08-09,285.530000,285.970000,284.920000,285.070000,35717000,283.986876,281.709503,2.277373,0.798882
2018-08-10,283.450000,284.060000,282.360000,283.160000,77076000,283.803126,281.841366,1.961760,0.692810
2018-08-13,283.470000,284.160000,281.770000,282.100000,65732900,283.424653,281.864878,1.559775,0.552916
2018-08-14,282.920000,284.170000,282.480000,283.900000,43842000,283.530286,282.049889,1.480397,0.521450
2018-08-15,282.380000,282.540000,280.160000,281.780000,102925400,283.141334,282.025354,1.115980,0.396046
2018-08-16,283.400000,285.040000,283.360000,284.060000,69967900,283.345482,282.210322,1.135160,0.399620
2018-08-17,283.830000,285.560000,283.370000,285.060000,65618500,283.726486,282.469383,1.257102,0.440996
2018-08-20,285.570000,285.970000,285.060000,285.670000,39807500,284.158378,282.760349,1.398029,0.489386
2018-08-21,286.250000,287.310000,285.710000,286.340000,67272000,284.643183,283.085771,1.557411,0.543903
2018-08-22,285.880000,286.760000,285.580000,286.170000,44993300,284.982475,283.366156,1.616320,0.564811
2018-08-23,285.970000,286.940000,285.430000,285.790000,49204900,285.161925,283.586505,1.575420,0.551251
2018-08-24,286.440000,287.670000,286.380000,287.510000,57487400,285.683720,283.943187,1.740533,0.605382
2018-08-27,288.860000,289.900000,288.680000,289.780000,57072400,286.594004,284.473806,2.120198,0.731658
2018-08-28,290.300000,290.420000,289.400000,289.920000,46943500,287.333114,284.968915,2.364200,0.815466
2018-08-29,290.160000,291.740000,289.890000,291.480000,61485500,288.254645,285.560831,2.693813,0.924185
2018-08-30,290.940000,291.360000,289.630000,290.300000,61229500,288.709168,285.991665,2.717503,0.936102
2018-08-31,289.840000,290.810000,289.290000,290.310000,66140800,289.064908,286.384241,2.680668,0.923381
2018-09-04,289.840000,290.210000,288.680000,289.810000,57594400,289.230484,286.695673,2.534811,0.874646
2018-09-05,289.410000,289.640000,287.890000,289.030000,72452400,289.185932,286.907885,2.278047,0.788170
2018-09-06,289.150000,289.490000,287.000000,288.160000,65909900,288.957947,287.021714,1.936234,0.671930
2018-09-07,286.980000,288.700000,286.710000,287.600000,73524800,288.656181,287.074285,1.581896,0.550033
2018-09-10,288.740000,289.040000,287.880000,288.100000,50210900,288.532585,287.167532,1.365053,0.473812
2018-09-11,287.370000,289.550000,286.980000,289.050000,50530500,288.647566,287.338665,1.308901,0.452829
2018-09-12,289.060000,289.800000,288.230000,289.120000,59810800,288.752552,287.500605,1.251947,0.433020
2018-09-13,290.320000,291.040000,290.000000,290.830000,51034200,289.214207,287.803277,1.410930,0.485139
2018-09-14,291.060000,291.270000,290.000000,290.880000,55079900,289.584383,288.082979,1.501404,0.516159
2018-09-17,290.820000,290.860000,289.030000,289.340000,68244000,289.530076,288.197254,1.332822,0.460642
2018-09-18,289.580000,291.580000,289.550000,290.910000,61930400,289.836726,288.443867,1.392858,0.478794
2018-09-19,290.970000,291.690000,290.830000,291.220000,49080600,290.144120,288.696243,1.447877,0.497176
2018-09-20,292.640000,293.940000,291.240000,293.580000,100360600,290.907649,289.140221,1.767428,0.602026
2018-09-21,293.090000,293.220000,291.810000,291.990000,105479700,291.148171,289.399292,1.748880,0.598952
2018-09-24,291.340000,291.500000,290.370000,291.020000,53409600,291.119689,289.546629,1.573060,0.540533
2018-09-25,291.530000,291.650000,290.480000,290.750000,44370000,291.037536,289.656026,1.381510,0.475154
2018-09-26,290.910000,292.240000,289.410000,289.880000,79739700,290.780306,289.676387,1.103918,0.380819
2018-09-27,290.410000,291.910000,290.100000,290.690000,59249500,290.760238,289.768534,0.991704,0.341155
2018-09-28,289.990000,291.280000,289.950000,290.720000,70091400,290.751296,289.855031,0.896265,0.308292
2018-10-01,292.110000,292.930000,290.980000,291.730000,62078900,290.968786,290.025483,0.943303,0.323348
2018-10-02,291.560000,292.360000,291.140000,291.560000,47258200,291.100167,290.164984,0.935182,0.320751
2018-10-03,292.740000,293.210000,291.320000,291.720000,64694600,291.237907,290.306349,0.931558,0.319333
2018-10-04,291.180000,291.240000,287.660000,289.440000,111545900,290.838372,290.227590,0.610782,0.211022
2018-10-05,289.690000,290.270000,286.220000,287.820000,105951700,290.167623,290.008718,0.158905,0.055210
2018-10-08,287.050000,288.220000,285.500000,287.820000,87742200,289.645929,289.809744,-0.163815,-0.056916
2018-10-09,287.390000,288.860000,286.770000,287.400000,74339000,289.146834,289.590676,-0.443843,-0.154434
2018-10-10,286.830000,286.910000,277.880000,278.300000,214731000,286.736426,288.564251,-1.827825,-0.656782
2018-10-11,277.080000,278.900000,270.360000,272.170000,274840500,283.499443,287.073865,-3.574422,-1.313305
2018-10-12,276.770000,277.090000,272.370000,275.950000,183186500,281.821789,286.062604,-4.240816,-1.536806
2018-10-15,275.550000,277.040000,274.300000,274.400000,102263700,280.172502,285.002368,-4.829865,-1.760155
2018-10-16,276.600000,280.820000,276.070000,280.400000,118255800,280.223057,284.583971,-4.360913,-1.555247
2018-10-17,280.440000,281.150000,277.560000,280.450000,110626000,280.273489,284.208155,-3.934666,-1.402983
2018-10-18,279.400000,280.070000,274.970000,276.400000,134557500,279.412714,283.498323,-4.085609,-1.478151
2018-10-19,277.130000,279.300000,275.470000,276.250000,139901600,278.709888,282.839384,-4.129496,-1.494840
2018-10-22,277.000000,277.360000,274.410000,275.010000,82415800,277.887691,282.127622,-4.239931,-1.541737
2018-10-23,270.950000,274.870000,268.610000,273.610000,146352700,276.937093,281.353293,-4.416200,-1.614049
2018-10-24,273.330000,273.760000,264.700000,265.320000,177806700,274.355517,279.895721,-5.540204,-2.088122
2018-10-25,267.380000,271.810000,266.230000,270.080000,138061500,273.405402,279.003383,-5.597981,-2.072712
2018-10-26,265.920000,271.000000,262.290000,265.330000,201574600,271.610868,277.760348,-6.149480,-2.317672
2018-10-29,268.800000,270.250000,259.850000,263.860000,160749100,269.888453,276.496680,-6.608227,-2.504444
2018-10-30,263.670000,268.120000,263.120000,267.770000,157116000,269.417686,275.703345,-6.285660,-2.347410
2018-10-31,270.650000,273.230000,270.120000,270.630000,128296300,269.687089,275.242132,-5.555043,-2.052634
2018-11-01,271.600000,273.730000,270.380000,273.510000,99495000,270.536625,275.084665,-4.548041,-1.662843
2018-11-02,274.750000,275.230000,269.590000,271.890000,122634100,270.837375,274.794241,-3.956867,-1.455319
2018-11-05,272.440000,274.010000,271.350000,273.390000,65622500,271.404625,274.666583,-3.261958,-1.193152
2018-11-06,273.320000,275.300000,273.250000,275.120000,60085900,272.230264,274.707803,-2.477539,-0.900530
2018-11-07,277.560000,281.100000,277.080000,281.010000,102752100,274.181316,275.280730,-1.099414,-0.391236
2018-11-08,280.110000,281.220000,279.220000,280.500000,65584900,275.585468,275.755209,-0.169741,-0.060514
2018-11-09,279.030000,279.240000,276.180000,277.760000,98812600,276.068697,275.937463,0.131235,0.047248
2018-11-12,277.190000,277.460000,271.990000,272.570000,99673600,275.291209,275.631330,-0.340121,-0.124783
2018-11-13,273.090000,275.330000,271.250000,272.060000,98176600,274.573163,275.306663,-0.733501,-0.269610
2018-11-14,274.160000,274.610000,268.450000,270.200000,125335900,273.601349,274.842421,-1.241072,-0.459316
2018-11-15,268.780000,273.540000,267.010000,273.020000,135101400,273.472160,274.676747,-1.204586,-0.441208
2018-11-16,271.790000,274.750000,271.210000,273.730000,126668000,273.529458,274.590679,-1.061221,-0.387689
2018-11-19,273.050000,273.380000,268.070000,269.100000,103061700,272.545134,274.091526,-1.546392,-0.574653
2018-11-20,265.360000,267.000000,263.150000,264.120000,136021300,270.672882,273.185024,-2.512142,-0.951137
2018-11-21,265.860000,267.150000,265.010000,265.020000,75563700,269.416686,272.442749,-3.026063,-1.141824
2018-11-23,263.180000,264.820000,263.070000,263.250000,42807900,268.046311,271.607044,-3.560733,-1.352605
2018-11-26,265.780000,267.750000,265.340000,267.500000,79981400,267.924909,271.233677,-3.308768,-1.236923
2018-11-27,266.340000,268.400000,265.660000,268.400000,75502400,268.030485,270.976070,-2.945585,-1.097461
2018-11-28,269.600000,274.580000,268.330000,274.580000,127629600,269.485932,271.303700,-1.817767,-0.662017
2018-11-29,273.710000,275.550000,272.430000,273.980000,82346400,270.484614,271.547000,-1.062386,-0.387760
2018-11-30,273.810000,276.280000,273.450000,275.650000,98204200,271.632478,271.920000,-0.287522,-0.104307
2018-12-03,280.280000,280.400000,277.510000,279.300000,103176300,273.336372,272.590909,0.745463,0.266904
2018-12-04,278.370000,278.850000,269.900000,270.250000,177986000,272.650511,272.378099,0.272412,0.100800
2018-12-06,265.920000,269.970000,262.440000,269.840000,204185400,272.025953,272.147363,-0.121410,-0.044993
2018-12-07,269.460000,271.220000,262.630000,263.570000,161018900,270.146852,271.367602,-1.220750,-0.463160
2018-12-10,263.370000,265.160000,258.620000,264.070000,151445900,268.796441,270.704184,-1.907743,-0.722438
2018-12-11,267.660000,267.870000,262.480000,264.130000,121504400,267.759454,270.106531,-2.347077,-0.888607
2018-12-12,267.470000,269.000000,265.370000,265.460000,97976700,267.248464,269.684119,-2.435655,-0.917522
2018-12-13,266.520000,267.490000,264.120000,265.370000,96662700,266.831028,269.291926,-2.460899,-0.927346
2018-12-14,262.960000,264.030000,259.850000,260.470000,116961100,265.417466,268.489933,-3.072467,-1.179586
2018-12-17,259.400000,260.650000,253.530000,255.360000,165492300,263.182474,267.296303,-4.113829,-1.610992
2018-12-18,257.200000,257.950000,253.280000,255.080000,134515100,261.381924,266.185730,-4.803806,-1.883255
2018-12-19,255.170000,259.400000,249.350000,251.260000,214992800,259.132607,264.828845,-5.696238,-2.267069
2018-12-20,249.860000,251.620000,244.650000,247.170000,252053400,256.474250,263.223496,-6.749246,-2.730609
2018-12-21,246.740000,249.710000,239.980000,240.700000,255345600,252.968861,261.175905,-8.207044,-3.409657
2018-12-24,239.040000,240.840000,234.270000,234.340000,147311600,248.829114,258.736277,-9.907163,-4.227688
2018-12-26,235.970000,246.180000,233.760000,246.180000,218485400,248.240422,257.594798,-9.354375,-3.799811
2018-12-27,242.570000,248.290000,238.960000,248.070000,186267300,248.202551,256.728907,-8.526356,-3.437077
2018-12-28,249.580000,251.400000,246.450000,247.750000,153100200,248.101984,255.912643,-7.810659,-3.152637
2018-12-31,249.560000,250.190000,247.470000,249.920000,144299400,248.505987,255.367857,-6.861870,-2.745626
2019-01-02,245.980000,251.210000,245.950000,250.180000,126925200,248.877990,254.896234,-6.018243,-2.405565
2019-01-03,248.230000,248.570000,243.670000,244.210000,144140700,247.840659,253.924758,-6.084099,-2.491339
2019-01-04,247.590000,253.110000,247.170000,252.390000,142628800,248.851624,253.785234,-4.933611,-1.954757
2019-01-07,252.690000,255.950000,251.690000,254.380000,103139100,250.080152,253.839304,-3.759152,-1.477770
2019-01-08,256.820000,257.310000,254.000000,256.770000,102512600,251.566785,254.105731,-2.538946,-0.988802
2019-01-09,257.560000,258.910000,256.190000,257.970000,95006600,252.989721,254.457028,-1.467307,-0.568790
2019-01-10,256.260000,259.160000,255.500000,258.880000,96823900,254.298672,254.859116,-0.560444,-0.216488
2019-01-11,257.680000,259.010000,257.030000,258.980000,73858100,255.338967,255.233742,0.105225,0.040631
2019-01-14,256.860000,258.300000,256.410000,257.400000,70908200,255.796975,255.430675,0.366300,0.142308
2019-01-15,257.820000,260.700000,257.810000,260.350000,85208300,256.808758,255.877886,0.930872,0.357546
2019-01-16,260.830000,261.970000,260.600000,260.980000,77636700,257.735701,256.341715,1.393986,0.534135
2019-01-17,260.010000,263.920000,259.960000,262.960000,96118400,258.896656,256.943377,1.953279,0.742805
2019-01-18,264.980000,266.980000,263.000000,266.460000,127900300,260.577399,257.808525,2.768875,1.039133
2019-01-22,264.820000,265.060000,261.060000,262.860000,115531200,261.084644,258.267750,2.816894,1.071633
2019-01-23,264.010000,264.790000,260.660000,263.410000,86030300,261.601390,258.735227,2.866163,1.088099
2019-01-24,263.210000,264.200000,262.080000,263.550000,59204100,262.034414,259.172934,2.861481,1.085745
2019-01-25,265.610000,266.700000,263.660000,265.780000,96883400,262.866767,259.773576,3.093191,1.163816
2019-01-28,263.390000,263.830000,261.790000,263.760000,85613700,263.065263,260.135978,2.929285,1.110587
2019-01-29,263.920000,264.550000,262.480000,263.410000,66136300,263.141871,260.433616,2.708255,1.028152
2019-01-30,265.100000,268.520000,264.250000,267.580000,92473700,264.128122,261.083288,3.044834,1.137915
2019-01-31,267.510000,270.470000,267.270000,269.930000,104012100,265.417428,261.887534,3.529894,1.307707
2019-02-01,270.150000,271.200000,269.180000,270.060000,85782500,266.449111,262.630486,3.818625,1.413991
2019-02-04,270.110000,272.030000,269.360000,271.960000,60744800,267.673753,263.478623,4.195129,1.542554
2019-02-05,272.440000,273.440000,271.880000,273.100000,79552800,268.879586,264.353294,4.526292,1.657375
2019-02-06,272.790000,273.340000,271.920000,272.740000,58347800,269.737455,265.115722,4.621734,1.694557
2019-02-07,270.940000,271.550000,268.290000,270.140000,95482000,269.826910,265.572474,4.254435,1.574900
2019-02-08,268.750000,270.580000,267.830000,270.470000,75788900,269.969819,266.017704,3.952115,1.461203
2019-02-11,271.200000,271.490000,270.030000,270.620000,68021400,270.114303,266.436095,3.678209,1.359179
2019-02-12,272.420000,274.520000,272.340000,274.100000,72270200,271.000014,267.132813,3.867201,1.410872
2019-02-13,275.030000,275.930000,274.560000,274.990000,65277200,271.886677,267.847103,4.039574,1.468990
2019-02-14,273.780000,275.640000,272.870000,274.380000,83234400,272.440749,268.441003,3.999746,1.457740
2019-02-15,276.360000,277.410000,276.130000,277.370000,97088700,273.536138,269.252730,4.283409,1.544294
2019-02-19,276.480000,278.580000,276.470000,277.850000,59120800,274.494774,270.034300,4.460474,1.605353
2019-02-20,277.810000,278.920000,277.250000,278.410000,76610800,275.364824,270.795727,4.569097,1.641140
2019-02-21,277.700000,278.100000,276.350000,277.420000,64214700,275.821530,271.397934,4.423596,1.594548
2019-02-22,278.110000,279.360000,277.400000,279.140000,78114600,276.558968,272.101758,4.457210,1.596765
2019-02-25,280.730000,281.310000,279.430000,279.520000,69030700,277.216975,272.776144,4.440831,1.588735
2019-02-26,279.130000,280.300000,278.900000,279.320000,56844100,277.684314,273.371040,4.313274,1.544205
2019-02-27,278.520000,279.590000,277.480000,279.200000,56921600,278.021133,273.900945,4.120188,1.475712
2019-02-28,278.960000,279.450000,278.320000,278.680000,69268300,278.167548,274.335405,3.832143,1.375105
2019-03-01,280.440000,280.880000,278.820000,280.420000,78880500,278.668093,274.888550,3.779543,1.347815
2019-03-04,281.600000,281.870000,276.840000,279.400000,106494600,278.830739,275.298681,3.532057,1.264158
2019-03-05,279.540000,279.760000,278.410000,279.020000,59114600,278.872797,275.636983,3.235814,1.159707
2019-03-06,279.150000,279.160000,276.970000,277.330000,75039800,278.529953,275.790894,2.739059,0.987653
2019-03-07,276.830000,276.990000,274.070000,275.010000,94885100,277.747741,275.719903,2.027838,0.737369
2019-03-08,272.940000,274.650000,272.420000,274.460000,85795800,277.017132,275.605367,1.411765,0.514379
2019-03-11,275.260000,278.620000,275.230000,278.440000,65098900,277.333325,275.863061,1.470264,0.528036
2019-03-12,279.060000,280.070000,278.850000,279.490000,79667500,277.812586,276.192782,1.619804,0.579557
2019-03-13,280.480000,282.380000,280.300000,281.340000,80639200,278.596456,276.660711,1.935745,0.688045
2019-03-14,281.370000,281.840000,280.670000,281.160000,67518400,279.166132,277.069738,2.096395,0.745623
2019-03-15,280.540000,282.210000,280.330000,281.310000,81309000,279.642547,277.455216,2.187331,0.777552
2019-03-18,281.550000,282.660000,281.300000,282.330000,62199800,280.239759,277.898378,2.341381,0.829306
2019-03-19,283.510000,284.360000,281.410000,282.400000,90268100,280.719813,278.307616,2.412196,0.854177
2019-03-20,282.160000,283.500000,280.320000,281.550000,84609200,280.904299,278.602379,2.301920,0.817588
2019-03-21,280.640000,285.180000,280.590000,284.730000,79550400,281.754455,279.159435,2.595019,0.911397
2019-03-22,283.220000,283.800000,279.180000,279.250000,122659300,281.197909,279.167668,2.030241,0.727033
2019-03-25,278.870000,280.190000,277.640000,279.040000,85575200,280.718374,279.156062,1.562312,0.559888
2019-03-26,280.990000,282.180000,279.560000,281.120000,68125900,280.807624,279.334602,1.473022,0.523983
2019-03-27,281.110000,281.760000,277.930000,279.650000,72224700,280.550374,279.363274,1.187100,0.424495
2019-03-28,280.350000,281.210000,279.070000,280.710000,56238500,280.585847,279.485704,1.100143,0.391914
2019-03-29,282.390000,282.840000,281.140000,282.480000,82186800,281.006770,279.757913,1.248857,0.442105
2019-04-01,284.700000,286.160000,284.400000,285.830000,77617900,282.078599,280.309921,1.768678,0.618787
2019-04-02,286.040000,286.230000,285.090000,285.970000,40070400,282.943354,280.824473,2.118881,0.740945
2019-04-03,287.320000,287.760000,285.750000,286.420000,68243200,283.715942,281.333158,2.382785,0.831920
2019-04-04,286.780000,287.460000,286.010000,287.180000,48997500,284.485733,281.864689,2.621044,0.912683
2019-04-05,287.920000,288.630000,287.600000,288.570000,58621700,285.393348,282.474262,2.919085,1.011569
2019-04-08,288.100000,288.910000,287.370000,288.790000,53566300,286.148159,283.048420,3.099739,1.073354
2019-04-09,287.720000,288.080000,286.700000,287.310000,66142300,286.406346,283.435837,2.970509,1.033904
2019-04-10,287.770000,288.390000,287.310000,288.290000,52601500,286.824936,283.877124,2.947812,1.022516
2019-04-11,288.830000,288.840000,287.580000,288.210000,55093100,287.132728,284.271022,2.861706,0.992924
2019-04-12,290.000000,290.470000,288.260000,290.160000,69727800,287.805455,284.806384,2.999071,1.033592
2019-04-15,290.240000,290.350000,289.080000,289.970000,49596700,288.286465,285.275803,3.010662,1.038267
2019-04-16,290.950000,291.010000,289.500000,290.160000,52153200,288.702806,285.719821,2.982985,1.028048
2019-04-17,291.400000,291.430000,288.990000,289.450000,58268300,288.868849,286.058928,2.809921,0.970779
2019-04-18,290.100000,290.320000,288.660000,290.020000,68708500,289.124661,286.419026,2.705635,0.932913
2019-04-22,289.170000,290.440000,289.070000,290.270000,40160100,289.379180,286.769114,2.610066,0.899186
2019-04-23,290.680000,293.140000,290.420000,292.880000,52246600,290.157140,287.324649,2.832491,0.967117
2019-04-24,292.790000,293.160000,292.070000,292.230000,50392900,290.617776,287.770590,2.847185,0.974296
2019-04-25,292.120000,292.780000,290.730000,292.050000,57770900,290.936048,288.159628,2.776420,0.950666
2019-04-26,292.100000,293.490000,291.240000,293.410000,50916400,291.485815,288.636934,2.848881,0.970956
2019-04-29,293.510000,294.450000,293.410000,293.870000,57197700,292.015634,289.112667,2.902966,0.987840
2019-04-30,293.490000,294.340000,291.920000,294.020000,81111700,292.461049,289.558789,2.902260,0.987096
2019-05-01,294.720000,294.950000,291.800000,291.810000,71671900,292.316371,289.763444,2.552927,0.874859
2019-05-02,291.680000,292.700000,289.520000,291.180000,65030200,292.063844,289.892222,2.171622,0.745801
2019-05-03,292.820000,294.340000,291.300000,294.030000,56543700,292.500768,290.268384,2.232384,0.759237
2019-05-06,289.250000,293.310000,288.900000,292.820000,107198100,292.571708,290.500349,2.071359,0.707383
2019-05-07,290.150000,290.810000,285.810000,287.930000,144729900,291.540218,290.266681,1.273537,0.442308
2019-05-08,287.530000,289.430000,286.870000,287.530000,91568300,290.649058,290.017892,0.631167,0.219513
2019-05-09,285.230000,287.330000,283.300000,286.660000,103471100,289.762601,289.712629,0.049972,0.017433
2019-05-10,285.620000,288.940000,282.300000,288.100000,112429300,289.393134,289.566026,-0.172892,-0.060011
2019-05-13,282.420000,283.490000,279.930000,280.860000,127290500,287.496882,288.774569,-1.277687,-0.454920
2019-05-14,281.990000,285.100000,281.850000,283.400000,77003200,286.586464,288.285972,-1.699508,-0.599685
2019-05-15,281.590000,285.770000,281.360000,285.060000,73956400,286.247250,287.992702,-1.745452,-0.612310
2019-05-16,285.840000,289.210000,285.760000,287.700000,76749600,286.570083,287.966093,-1.396010,-0.485231
2019-05-17,285.140000,288.600000,285.120000,285.840000,100353000,286.407842,287.772811,-1.364969,-0.477529
2019-05-20,284.060000,285.960000,283.120000,283.950000,62877600,285.861655,287.425283,-1.563628,-0.550670
2019-05-21,285.830000,286.930000,285.550000,286.510000,46847100,286.005732,287.342076,-1.336344,-0.466421
2019-05-22,285.450000,286.690000,285.100000,285.630000,49482500,285.922236,287.186432,-1.264196,-0.442599
2019-05-23,283.160000,283.210000,280.570000,282.140000,98733800,285.081739,286.727666,-1.645927,-0.583372
2019-05-24,283.740000,284.200000,282.090000,282.780000,55268100,284.570241,286.368787,-1.798546,-0.636023
2019-05-28,283.090000,284.150000,280.130000,280.150000,70029400,283.587966,285.803443,-2.215477,-0.790818
2019-05-29,278.910000,279.360000,276.710000,278.270000,104972900,282.406195,285.118584,-2.712389,-0.974733
2019-05-30,279.110000,280.040000,277.810000,279.030000,62523800,281.655930,284.565077,-2.909147,-1.042593
2019-05-31,276.200000,277.120000,275.240000,275.270000,86862800,280.236834,283.720070,-3.483235,-1.265389
2019-06-03,275.310000,276.550000,273.090000,274.570000,96428000,278.977538,282.888245,-3.910707,-1.424303
2019-06-04,277.120000,280.680000,276.620000,280.530000,77231900,279.322529,282.673859,-3.351330,-1.194642
2019-06-05,282.330000,282.990000,280.320000,282.960000,71169700,280.130856,282.699872,-2.569016,-0.907908
2019-06-06,283.290000,285.550000,282.570000,284.800000,69430400,281.168444,282.890793,-1.722349,-0.604757
2019-06-07,285.930000,288.850000,285.740000,287.650000,74272200,282.608790,283.323448,-0.714658,-0.248447
2019-06-10,289.370000,290.820000,288.870000,288.970000,60799100,284.022392,283.836771,0.185621,0.064235
2019-06-11,290.990000,291.400000,288.180000,288.900000,58641300,285.106305,284.297064,0.809240,0.280111
2019-06-12,288.640000,289.260000,287.820000,288.390000,47096300,285.836015,284.669149,1.166865,0.404614
2019-06-13,289.400000,289.980000,288.620000,289.580000,48945200,286.668012,285.115590,1.552421,0.536094
2019-06-14,289.260000,289.930000,288.410000,289.260000,52324700,287.244009,285.492355,1.751654,0.605564
2019-06-17,289.520000,290.220000,289.180000,289.370000,39205700,287.716451,285.844868,1.871583,0.646779
2019-06-18,291.390000,293.570000,290.990000,292.400000,85434800,288.757240,286.440789,2.316451,0.792220
2019-06-19,292.550000,293.650000,291.470000,293.060000,78674400,289.713409,287.042536,2.670873,0.911374
2019-06-20,296.040000,296.310000,293.130000,295.860000,116570000,291.079318,287.844123,3.235195,1.093488
2019-06-21,294.130000,295.520000,293.760000,294.000000,83309500,291.728358,288.403748,3.324610,1.130820
2019-06-24,294.230000,294.580000,293.470000,293.640000,47582700,292.153168,288.879771,3.273396,1.114765
2019-06-25,293.700000,293.730000,290.640000,290.760000,82028700,291.843575,289.050701,2.792874,0.960543
2019-06-26,291.750000,292.310000,290.350000,290.470000,51584900,291.538336,289.179728,2.358608,0.811997
2019-06-27,291.310000,292.060000,290.890000,291.500000,40355200,291.529817,289.390662,2.139155,0.733844
2019-06-28,292.580000,293.550000,292.010000,293.000000,59350900,291.856524,289.718784,2.137740,0.729604
