setup,class,ticker,signal_date,signal_idx,entry_idx,is_example,entry_close,adr,stop,outcome,reason,bars,move_adr
htf,breakout,DKS,2020-09-03,170,171,0,46.3976,1.9721891626241792,45.06229566484517,BE,ratchet_hit,13.0,0.0
htf,breakout,VFC,2020-09-04,171,172,0,56.7906,1.7689970870239315,55.80228742322316,LOSS,stop_hit,1.0,-0.558685248283546
htf,breakout,COO,2020-09-08,172,173,0,79.7611,2.0786292382183413,79.22885957706767,WIN,exit_fired,29.0,3.3972388486427327
htf,breakout,LYB,2020-09-10,174,175,0,51.5879,1.8992649519866376,49.97729674337235,LOSS,stop_hit,8.0,-0.8480139934888767
htf,breakout,ARKQ,2020-09-11,175,176,0,57.4199,1.914899971160937,56.498709395181955,LOSS,stop_hit,3.0,-0.4810646084346422
htf,breakout,CHRW,2020-09-11,175,176,0,88.6471,1.6739382917093977,87.14192135835567,BE,ratchet_hit,14.0,0.0
htf,breakout,J,2020-09-14,176,177,0,74.3764,1.4971442360546814,73.36914198484645,LOSS,stop_hit,2.0,-0.672786222527169
htf,breakout,SFIX,2020-09-14,176,177,0,28.72,1.8817857142857142,28.38,LOSS,stop_hit,1.0,-0.1806794458151451
htf,breakout,SFIX,2020-12-01,231,232,0,39.41,2.086014285714286,38.61,LOSS,stop_hit,1.0,-0.3835064819443764
htf,breakout,AOS,2020-09-22,182,183,0,46.6657,1.160206644059596,46.63867353281854,LOSS,stop_hit,1.0,-0.02329452888400813
htf,breakout,AOS,2020-09-24,184,185,0,46.99,1.1215974802290087,46.845858895705526,WIN,exit_fired,17.0,2.385526044025785
htf,breakout,DUG,2020-09-28,186,187,0,996.6572,53.712017380105905,950.4025313485114,LOSS,stop_hit,5.0,-0.8611605169129359
htf,breakout,TT,2020-09-28,186,187,0,112.8126,2.6549938256220957,112.47756835505693,LOSS,stop_hit,1.0,-0.12618923694279038
htf,breakout,AMSC,2020-10-12,196,197,0,17.29,1.2942857142857143,16.88,WIN,exit_fired,1.0,0.278145695364238
htf,breakout,TEX,2020-10-16,200,201,0,22.9408,1.03786730760742,22.875228093099228,WIN,exit_fired,1.0,0.5865875103084803
htf,breakout,SNDX,2020-11-06,215,216,0,19.91,1.477471428571429,19.86,LOSS,stop_hit,1.0,-0.03384160196474719
htf,breakout,GEF,2020-11-10,217,218,0,39.0034,1.3179013001454283,38.19100365041873,LOSS,stop_hit,1.0,-0.6164318598757158
htf,breakout,VECO,2020-11-10,217,218,0,15.13,0.7039285714285716,14.79,LOSS,stop_hit,1.0,-0.48300355149670443
htf,breakout,VECO,2023-07-19,891,892,0,25.75,0.7510714285714292,25.52,WIN,earnings_flat_favorable,11.0,3.2886352829291448
htf,breakout,VECO,2023-07-24,894,895,0,26.57,0.742742857142858,26.1967,LOSS,stop_hit,1.0,-0.5025965533158947
htf,breakout,AX,2020-11-12,219,220,0,32.8,1.2380928571428578,32.25,WIN,earnings_flat_favorable,49.0,5.21770234173527
htf,breakout,FLR,2020-11-11,218,219,0,13.08,0.7740642857142855,12.79,WIN,earnings_flat_favorable,18.0,6.666113002796002
htf,breakout,RHP,2020-11-12,219,220,1,50.5678,2.7808613190326823,47.42881241496598,WIN,earnings_flat_favorable,69.0,5.2171605612633165
