setup,direction,ticker,cluster_leftmost,cluster_rightmost,cluster_size,is_winner,rightmost_date,rightmost_close,adr14,bar_f1_max,bar_f2_max,had_earnings,race_bars,max_fav_adr,max_adv_adr,bars_to_fav,bars_to_adv,rule_pass,t1,t2
htf,long,SFIX,176,176,1,0,2020-09-14,28.81,1.86945,,,1,5,0.44933001684987556,0.9628500361068748,1,4,0,1.0595703125,1.325390625
htf,long,SFIX,231,231,1,0,2020-12-01,40.07,2.0453000000000006,,,1,3,0.21023810687918623,2.2979514007725035,1,3,0,1.0595703125,1.325390625
htf,long,AOS,182,182,1,0,2020-09-22,47.4404,1.1119449584571635,,,1,26,4.366920516456568,0.9883741424553394,14,26,0,1.0595703125,1.325390625
htf,long,AOS,184,184,1,0,2020-09-24,47.7467,1.1370410539739473,,,1,24,4.001153024648197,1.2359427479430631,12,24,0,1.0595703125,1.325390625
htf,long,DUG,185,186,2,0,2020-09-28,949.0062,50.55772316357711,,,0,60,4.384556927080229,10.315797494389244,23,52,0,1.0595703125,1.325390625
htf,long,TT,186,186,1,0,2020-09-28,113.0825,2.708838297143513,,,1,21,3.6932575816305855,0.4912926371709655,11,4,0,1.0595703125,1.325390625
htf,long,AMSC,196,196,1,0,2020-10-12,17.31,1.2664285714285717,,,1,16,0.9396503102086866,2.9137055837563444,4,14,0,1.0595703125,1.325390625
htf,long,TEX,200,200,1,0,2020-10-16,22.8845,1.031845360090592,,,1,6,2.7326247935559502,0.008985752380528572,5,1,0,1.0595703125,1.325390625
htf,long,SNDX,215,215,1,0,2020-11-06,20.97,1.4931857142857148,,,0,60,4.607598327640806,1.4465715679802527,20,3,0,1.0595703125,1.325390625
htf,long,GEF,217,217,1,0,2020-11-10,39.4976,1.2485066018693816,,,1,19,2.757039846475105,2.04601432831175,10,2,0,1.0595703125,1.325390625
htf,long,VECO,217,217,1,0,2020-11-10,14.775,0.6925,,,0,60,9.48,0.2960288808664261,50,2,0,1.0595703125,1.325390625
htf,long,VECO,891,891,1,0,2023-07-19,26.54,0.7325000000000002,0.9560546875,0.65380859375,1,12,3.5904436860068287,1.392491467576791,11,1,0,1.0595703125,1.325390625
htf,long,VECO,894,894,1,0,2023-07-24,26.31,0.7610785714285723,0.9560546875,0.65380859375,1,9,3.7578248913665755,0.3416204446696857,8,2,0,1.0595703125,1.325390625
htf,long,AX,218,219,2,0,2020-11-12,31.88,1.2209500000000006,,,1,50,9.500798558499522,-0.303042712641796,40,1,0,1.0595703125,1.325390625
htf,long,RHP,218,219,2,1,2020-11-12,47.2396,2.7034618163758517,,,0,60,6.18724991890289,-0.06998893560095833,41,1,0,1.0595703125,1.325390625
htf,long,RHP,223,223,1,0,2020-11-18,49.8798,3.2090164426657637,,,0,60,4.601470929236771,0.19563335278023206,59,1,0,1.0595703125,1.325390625
htf,long,RPD,218,218,1,0,2020-11-11,67.88,2.6923214285714288,,,1,59,9.9231465145586,0.13371360350202272,28,1,0,1.0595703125,1.325390625
htf,long,XPEV,56,58,3,0,2020-11-18,42.18,5.586428571428572,,,0,60,5.783659378596086,0.8377445339470655,4,26,0,1.0595703125,1.325390625
