setup,ticker,cluster_leftmost,cluster_rightmost,cluster_size,is_winner,outcome,reason,bars_to_outcome,profit_adr,ref_price,ref_idx,adr,had_earnings,entry_idx,rule_pass
base,VCEL,241,241,1,0,WIN,exit_fired,42,15.606354126307634,27.23,241,1.2904999999999998,1,245.0,0
base,ISRG,242,242,1,0,LOSS,stop_hit,2,-1.0,256.6533653090023,242,5.481191863138354,1,243.0,0
base,TVTX,243,243,1,0,WIN,exit_fired,6,0.49764767381076824,26.36,243,1.3664285714285713,1,244.0,0
base,NBP,233,233,1,0,LOSS,stop_hit,1,-1.0,41.36,233,1.6414285714285708,0,235.0,0
base,LAD,251,252,2,0,BE,breakout_too_far,0,0.0,286.309860928691,252,11.118228123744233,0,,0
base,SITM,253,253,1,0,WIN,exit_fired,8,2.687229507137782,117.421,253,6.634714285714283,1,256.0,0
base,SITM,1526,1527,2,0,BE,breakout_too_far,0,0.0,384.93,1527,20.970499999999994,0,,1
base,JACK,254,254,1,0,BE,breakout_too_far,0,0.0,83.80296919935518,254,2.4600407525666688,0,,0
base,CARS,263,263,1,0,WIN,exit_fired,1,1.135949387927894,12.78,263,0.6074214285714287,1,264.0,0
base,CNDT,273,273,1,0,LOSS,stop_hit,1,-1.0,5.172,273,0.28842857142857153,1,277.0,0
base,CNDT,276,276,1,0,LOSS,stop_hit,1,-1.0,5.195,276,0.2711428571428572,1,277.0,0
base,MANH,273,273,1,0,WIN,exit_fired,9,4.45565689889385,118.4,273,3.6807142857142856,1,274.0,0
base,MANH,323,323,1,0,LOSS,stop_hit,1,-1.0,123.71,323,3.953614285714287,1,324.0,0
base,PPC,273,273,1,0,WIN,earnings_flat_favorable,4,4.0096223666841615,17.16730681253108,273,0.5651637436726766,1,274.0,0
base,CIBR,276,276,1,0,WIN,exit_fired,1,0.7110617070238142,44.64234012780961,276,0.825188399817374,0,277.0,0
base,GPRE,277,277,1,0,BE,breakout_too_far,0,0.0,21.02,277,1.4082214285714287,0,,0
base,SSP,278,278,1,0,LOSS,stop_hit,1,-1.0,16.53,278,0.6472214285714283,1,279.0,0
base,UTHR,280,281,2,0,LOSS,stop_hit,1,-1.0,171.28,281,5.065271428571429,1,283.0,0
base,MFA,281,281,1,0,LOSS,stop_hit,1,-1.0,8.039096202531645,281,0.2278865264427145,1,282.0,0
base,AXGN,282,282,1,0,WIN,earnings_flat_favorable,1,1.3639291465378385,19.44,282,0.8871428571428576,1,284.0,0
base,SBCF,284,284,1,0,LOSS,stop_hit,1,-1.0,30.425940913160254,284,1.0847452274910585,1,285.0,0
base,WHD,284,284,1,0,LOSS,stop_hit,1,-1.0,28.271868064952642,284,1.150752011627045,1,285.0,0
base,RNST,291,291,1,0,LOSS,stop_hit,1,-1.0,35.40002171215881,291,1.403049317541693,1,293.0,0
base,RNST,293,293,1,0,LOSS,stop_hit,3,-1.0,36.49782895960832,293,1.3669722116662009,1,295.0,0
base,AUB,293,294,2,0,LOSS,stop_hit,1,-1.0,32.56732677912493,294,0.9925366945618688,1,296.0,0
base,GFF,293,293,1,0,LOSS,stop_hit,11,-1.0,21.041806808169806,293,0.6327198652282361,1,296.0,0
base,CLH,294,294,1,0,WIN,exit_fired,1,1.1130039750141962,87.22,294,2.515714285714284,1,296.0,0
base,ESI,295,295,1,0,WIN,exit_fired,6,2.229534646082393,17.2763,295,0.6663273892650246,1,296.0,0
base,AMWD,296,296,1,0,WIN,exit_fired,1,1.5321963093154676,98.77,296,4.281435714285713,1,297.0,0
base,ASTE,296,296,1,0,LOSS,stop_hit,7,-1.0,68.33918126760564,296,2.69358459682133,1,298.0,0
