setup,ticker,cluster_leftmost,cluster_rightmost,cluster_size,is_winner,outcome,reason,bars_to_outcome,profit_adr,ref_price,ref_idx,adr,had_earnings,entry_idx,rule_pass
dtss,ZIM,338,338,1,0,LOSS,stop_hit,1,-1.0,23.55527651346125,341,1.3028750322104716,1,341.0,1
dtss,ZIM,859,860,2,1,WIN,exit_fired,14,5.78197439492408,14.098443755535875,861,0.5629294654769242,1,861.0,0
dtss,ZIM,1023,1023,1,0,WIN,earnings_flat_favorable,9,2.392498166825268,17.024488073394494,1024,0.7770906992424359,1,1024.0,1
dtss,OPCH,607,607,1,0,WIN,exit_fired,15,3.4973437895269406,30.91,607,1.3553142857142857,1,607.0,0
dtss,AEP,608,609,2,0,WIN,exit_fired,14,6.5572451591042915,89.53328596628772,608,1.6705927108853262,1,608.0,0
dtss,DVY,608,608,1,0,LOSS,stop_hit,1,-1.0,112.70987220299884,611,1.7774882172619126,0,611.0,1
dtss,NOV,608,608,1,0,LOSS,stop_hit,1,-1.0,19.74598152019002,611,0.6751849258168894,1,611.0,1
dtss,PAGP,608,608,1,0,LOSS,stop_hit,2,-1.0,9.473439879518072,610,0.2672174445872692,1,610.0,1
dtss,TKO,608,608,1,0,LOSS,stop_hit,10,-1.0,64.58522373285629,608,1.75211519068964,0,608.0,0
dtss,AIR,609,609,1,0,WIN,exit_fired,10,6.6321746160064645,52.83,612,1.7671428571428578,1,612.0,1
dtss,AIR,611,612,2,1,WIN,exit_fired,10,6.6321746160064645,52.83,612,1.7671428571428578,1,612.0,1
dtss,CSL,609,609,1,0,WIN,exit_fired,14,4.307181998355035,261.47972526083765,612,7.311747047806479,1,612.0,1
dtss,CSL,612,613,2,1,WIN,exit_fired,14,4.307181998355035,261.47972526083765,612,7.311747047806479,1,612.0,1
dtss,FCN,609,609,1,0,WIN,exit_fired,5,2.988700564971747,172.69,612,3.54,1,612.0,0
dtss,FCN,611,611,1,0,WIN,exit_fired,5,2.988700564971747,172.69,612,3.54,1,612.0,0
dtss,AM,610,610,1,0,WIN,exit_fired,22,8.039800563377694,8.881794758497318,613,0.23409719478247965,1,613.0,1
dtss,AM,1260,1260,1,0,LOSS,stop_hit,1,-1.0,14.793186554621848,1263,0.29328135852932363,1,1263.0,0
dtss,HCC,611,611,1,1,WIN,exit_fired,28,5.025411733665477,38.30934149592693,612,1.834047036222497,1,612.0,1
dtss,SB,611,611,1,0,WIN,exit_fired,23,8.623543504110156,4.24848253968254,612,0.18378553304997558,1,612.0,1
dtss,CRC,404,404,1,0,WIN,exit_fired,27,5.694309654961857,45.31635600739372,405,1.4460323562170028,1,405.0,1
dtss,CXW,612,612,1,0,WIN,earnings_flat_favorable,37,4.813096862210093,13.15,612,0.5235714285714287,1,612.0,1
dtss,CXW,1110,1110,1,0,WIN,exit_fired,11,12.689774696707099,16.54,1111,0.41214285714285726,1,1111.0,1
dtss,DAR,612,612,1,0,WIN,exit_fired,28,8.064627315812153,87.59,612,3.315714285714285,1,612.0,1
dtss,PR,612,612,1,1,WIN,exit_fired,27,6.792805781893313,8.48030522945571,613,0.44531013053822355,1,613.0,1
dtss,VET,612,612,1,0,WIN,exit_fired,13,4.018274870617289,22.44885143884892,613,0.9673931137149309,1,613.0,0
dtss,MPLX,613,613,1,0,WIN,exit_fired,8,9.00930475735287,25.096005016039662,614,0.4947002167289542,1,614.0,1
dtss,SRTY,619,619,1,0,WIN,exit_fired,41,9.523518253466527,276.9538965423561,619,14.275889741994076,0,619.0,1
dtss,TWM,619,619,1,0,WIN,exit_fired,41,9.540862549312624,91.0647165309056,619,3.4091484247667907,0,619.0,1
dtss,TZA,619,620,2,0,WIN,exit_fired,41,9.45756971177395,47.11546416647532,619,2.4426110375603303,0,619.0,1
dtss,SNEX,628,629,2,0,WIN,exit_fired,2,1.748471508235343,23.703718425362446,629,0.6965045867928021,1,629.0,0
dtss,SNEX,820,820,1,0,LOSS,stop_hit,1,-1.0,29.997037037037035,823,0.7703735381684914,1,823.0,1
dtss,AFG,629,629,1,0,WIN,earnings_flat_favorable,21,3.454235415962584,113.55728033660588,629,2.882397734270039,1,629.0,1
dtss,EVH,633,633,1,0,WIN,exit_fired,7,1.4263489047678048,34.73,633,1.5564214285714282,1,633.0,0
dtss,IBM,1474,1474,1,0,WIN,exit_fired,36,2.1851185784848286,323.05806105149526,1474,10.206705151424854,1,1474.0,0
dtss,EOLS,642,642,1,0,WIN,earnings_flat_favorable,7,1.1590213152198854,13.94,642,0.7161214285714284,1,642.0,1
