setup,offset,n_ex,n_rand,log_close_ex_min,log_close_ex_max,log_close_ex_range,log_close_ex_std,log_close_rand_std,log_close_rand_in_frac,log_high_ex_min,log_high_ex_max,log_high_ex_range,log_high_ex_std,log_high_rand_std,log_high_rand_in_frac,log_low_ex_min,log_low_ex_max,log_low_ex_range,log_low_ex_std,log_low_rand_std,log_low_rand_in_frac,atr_close_ex_min,atr_close_ex_max,atr_close_ex_range,atr_close_ex_std,atr_close_rand_std,atr_close_rand_in_frac,atr_high_ex_min,atr_high_ex_max,atr_high_ex_range,atr_high_ex_std,atr_high_rand_std,atr_high_rand_in_frac,atr_low_ex_min,atr_low_ex_max,atr_low_ex_range,atr_low_ex_std,atr_low_rand_std,atr_low_rand_in_frac,all_axes_rand_in_frac,n_valid_all,cum_and_rand_in_frac,offset_carve_delta
3-4db,0,25,10005,0.0,0.0,0.0,0.0,0.0,1.0,0.002116402906377472,0.2104018234303144,0.20828542052393695,0.045603008578381656,0.054013935050161305,0.6986506746626686,-0.06793411013870931,-0.0006376873422598147,0.0672964227964495,0.019574174894578616,0.034565379840238,0.75952023988006,0.0,0.0,0.0,0.0,0.0,1.0,0.020642117291458883,1.56286079820264,1.542218680911181,0.385547353967559,0.47900316256376446,0.8064967516241879,-0.6399056360352389,-0.00911063990416712,0.6307949961310717,0.17244410877028096,0.4446844111824672,0.6213893053473263,0.4610694652673663,10005,0.4610694652673663,0.5389305347326336
3-4db,1,25,10005,-0.0494913445183658,0.1931149360556242,0.24260628057398997,0.05101720054350786,0.05412221788626186,0.9503248375812094,-0.027636974124328726,0.22397121021552538,0.2516081843398541,0.048269216209167305,0.07995167639775441,0.9470264867566217,-0.11482132416205534,0.12839023562685842,0.24321155978891376,0.0528548230075856,0.0598027063619051,0.9615192403798101,-0.7183646445419175,1.3889365619246732,2.1073012064665906,0.5062096680362373,0.8636282684305338,0.8136931534232884,-0.40552842837043745,1.6909149062314741,2.0964433346019113,0.456422567290598,0.9720035711655057,0.7950024987506247,-1.0890176280724984,0.883311377660681,1.9723290057331795,0.473121908097709,0.9437506076308619,0.7614192903548226,0.6663668165917042,10005,0.3773113443278361,0.08375812093953022
3-4db,2,25,10005,-0.1417979118602574,0.14382821672733329,0.2856261285875907,0.06283778204212291,0.06301907581838954,0.9710144927536232,-0.13207966239133606,0.16798009103775416,0.3000597534290902,0.06283385215123194,0.08630525348080796,0.9623188405797102,-0.18664416618640106,0.04705020660157095,0.233694372787972,0.06500820714049971,0.06598734354285937,0.9317341329335332,-1.077986179664364,1.1164461572066022,2.194432336870966,0.5852390604511445,1.147205238866976,0.7410294852573713,-1.008884501480751,1.2592442350297999,2.268128736510551,0.5483158464637298,1.214042869133646,0.7135432283858071,-1.3682132280355386,0.3106149899466133,1.6788282179821519,0.46038132682178584,1.2096025431626491,0.59960019990005,0.5383308345827087,10005,0.24757621189405296,0.12973513243378312
3-4db,3,25,10005,-0.21720209940405213,0.04735847168934388,0.26456057109339604,0.07221137547864677,0.07660030654999962,0.8746626686656672,-0.0908906587572944,0.16279147802283303,0.2536821367801274,0.06393317483728642,0.09375071085896602,0.936431784107946,-0.24291780216850967,0.004082242024670781,0.24700004419318045,0.07963249157213328,0.07637266258724146,0.7141429285357321,-1.4098743421518867,0.8180172871095587,2.2278916292614452,0.5618959892108204,1.3840766964243008,0.647976011994003,-0.8145035447921657,2.6301415211454104,3.4446450659375762,0.7961155538250474,1.4395945456106316,0.7904047976011994,-1.7244768820573309,0.094389400246233,1.818866282303564,0.5390390830863021,1.4299564394333066,0.5361319340329835,0.46456771614192904,10005,0.17541229385307347,0.07216391804097949
3-4db,4,25,10005,-0.18591660464101828,0.17594091140777732,0.36185751604879557,0.07506326341304272,0.09451185375584484,0.9627186406796602,-0.08913226855876742,0.1985443923008419,0.2876766608596093,0.07621495572336474,0.12264163818310078,0.9353323338330835,-0.2585267157860788,0.1660950819524105,0.4246217977384893,0.0912079649877739,0.09463515330316173,0.9702148925537232,-1.626426824922899,2.861872051642805,4.488298876565704,0.8512345355037123,1.5836813480619512,0.8390804597701149,-0.8308452209812375,3.2674004800132423,4.09824570099448,0.9097759104844136,1.645864904791375,0.7683158420789605,-2.154520992296067,2.68807415376976,4.842595146065827,0.9282692757784408,1.623894134425372,0.8508745627186407,0.7195402298850575,10005,0.15942028985507245,0.01599200399800102
3-4db,5,25,10005,-0.12301336737231836,0.23084713569924226,0.3538605030715606,0.08615313796097245,0.11085675485632104,0.945127436281859,-0.06931333295420282,0.39046194151611563,0.45977527447031846,0.10012160063411626,0.1271903759930662,0.9357321339330334,-0.17031446953391063,0.1882747256633858,0.35858919519729643,0.09062647193485293,0.11018330541757294,0.9467266366816591,-0.9848883176569104,3.2326409004386343,4.217529218095545,0.9020667210744637,1.7464629580324564,0.703248375812094,-0.569803898658254,3.869899859306464,4.439703757964718,0.9870268525326656,1.7957820472640715,0.7023488255872063,-1.3324959591828784,3.0820160556153278,4.414512014798206,0.9155606101634658,1.7811198861743867,0.6853573213393304,0.6208895552223888,10005,0.12393803098450774,0.035482258870564706
3-4db,6,25,10005,-0.07607557297215377,0.29367780775811525,0.36975338073026903,0.09256326242932111,0.1181936349154462,0.9020489755122438,-0.04530391430540005,0.34931689740493926,0.3946208117103393,0.09071824464475156,0.13328674618033376,0.8807596201899051,-0.1715325108031365,0.24108023380002772,0.4126127446031642,0.09148591840692423,0.11792579718025015,0.9465267366316842,-0.5610960946966165,3.614996275759333,4.176092370455949,0.9464313028195791,1.8949622200619316,0.5955022488755622,-0.33926740609562855,3.614996275759333,3.9542636818549615,0.8915957417199292,1.9433497573516254,0.6212893553223389,-1.2852912142152035,2.861872051642805,4.147163265858008,0.9004853005991282,1.9233356604919654,0.6468765617191404,0.536031984007996,10005,0.09645177411294353,0.02748625687156421
3-4db,7,25,10005,-0.05168131741511833,0.24557058710165397,0.2972519045167723,0.07632625957006155,0.1246813361843833,0.8352823588205897,-0.012453461071286625,0.4615270829723774,0.473980544043664,0.10576027588440333,0.14221417024187552,0.7267366316841579,-0.07966896571131207,0.23112990294685967,0.31079886865817175,0.07424911379562897,0.12635828464092955,0.8491754122938531,-0.5482760308731628,2.6649011007200207,3.2131771315931834,0.8033415243148312,2.0430908279830633,0.5351324337831085,-0.15229889746476677,2.9313912107920213,3.0836901082567882,0.873894742942845,2.093356524245248,0.526736631684158,-0.6739226212815952,2.2593726723495813,2.9332952936311765,0.7127641064894676,2.0676426620877155,0.463768115942029,0.41629185407296354,10005,0.06946526736631684,0.0269865067466267
3-4db,8,25,10005,-0.028056597782525273,0.23344883094999275,0.26150542873251803,0.08244280580411921,0.12893005981683003,0.7245377311344328,-0.0018016219466280975,0.38424108164101306,0.38604270358764115,0.10120011289556897,0.14417506768764177,0.5884057971014492,-0.06792201648545845,0.20934157563110561,0.27726359211656404,0.07879886768069823,0.1289943653768761,0.809095452273863,-0.40628480975552583,3.499131010510635,3.9054158202661604,0.8656861321915388,2.1760588068630673,0.5240379810094953,-0.01268201033348955,4.391293552925597,4.4039755632590865,0.9526049454235186,2.228346632120598,0.5426286856571714,-1.0708409059819053,3.4643714309360263,4.535212336917931,0.9049720712466134,2.210583525175452,0.5801099450274863,0.4543728135932034,10005,0.0623688155922039,0.007096451774112937
3-4db,9,25,10005,-0.0010005003335835344,0.32387179829426244,0.32487229862784595,0.08788605638448413,0.13827331550240382,0.4788605697151424,0.030160668736268003,0.3740489118747854,0.3438882431385174,0.08993589269945436,0.15051806006792467,0.30024987506246875,-0.08229524272683028,0.2716174536680687,0.353912696394899,0.0850915469717929,0.13877897609783704,0.8378810594702649,-0.007045561296383547,4.159563022428205,4.166608583724589,0.9354177864102622,2.318246697039314,0.4513743128435782,0.29356505401597,4.611437556898122,4.317872502882151,0.8853694827649202,2.3500250711878556,0.47476261869065467,-0.5565993424142793,3.8003807001572474,4.356980042571527,0.9282994513744854,2.3350453944861154,0.4705647176411794,0.2511744127936032,10005,0.03908045977011494,0.023288355822088956
