setup,offset,n_ex,n_rand,log_close_ex_min,log_close_ex_max,log_close_ex_range,log_close_ex_std,log_close_rand_std,log_close_rand_in_frac,log_high_ex_min,log_high_ex_max,log_high_ex_range,log_high_ex_std,log_high_rand_std,log_high_rand_in_frac,log_low_ex_min,log_low_ex_max,log_low_ex_range,log_low_ex_std,log_low_rand_std,log_low_rand_in_frac,atr_close_ex_min,atr_close_ex_max,atr_close_ex_range,atr_close_ex_std,atr_close_rand_std,atr_close_rand_in_frac,atr_high_ex_min,atr_high_ex_max,atr_high_ex_range,atr_high_ex_std,atr_high_rand_std,atr_high_rand_in_frac,atr_low_ex_min,atr_low_ex_max,atr_low_ex_range,atr_low_ex_std,atr_low_rand_std,atr_low_rand_in_frac,all_axes_rand_in_frac,n_valid_all,cum_and_rand_in_frac,offset_carve_delta
htf,93,30,10005,-2.179840790991632,-0.04989076961346498,2.1299500213781672,0.4982690198873085,0.48851141577204027,0.3887056471764118,-2.096350344438194,-0.04128506468365853,2.0550652797545355,0.4879148259594409,0.4945889660558689,0.39120439780109945,-2.1852978304546906,-0.06946917537783295,2.1158286550768577,0.5013321428561363,0.48465419582708696,0.35782108945527236,-15.456281119369407,-1.203783319002581,14.252497800366827,2.785263803995707,277011571.4562001,0.46186906546726636,-15.381421638164484,-0.5417024935511614,14.839719144613323,2.917179098352481,277011571.4483964,0.47466266866566714,-15.592789585096034,-1.203783319002581,14.389006266093453,2.7871498639983896,271471340.03538734,0.48075962018990503,0.30364817591204396,10005,0.0001999000499750125,0.0
htf,94,30,10005,-2.133320775356739,-0.06305813596713691,2.070262639389602,0.4984301646025903,0.49113010240777516,0.3521239380309845,-2.060698135819209,-0.032810920091950246,2.027887215727259,0.49005449927102857,0.4980761017647492,0.4226886556721639,-2.1623083122299915,-0.09431067947124129,2.0679976327587504,0.5000409984769818,0.4863780854446444,0.2978510744627686,-15.54875459615196,-0.6018916595012905,14.94686293665067,2.869911388061034,271471340.0276918,0.4935532233883059,-15.332983150326005,-0.3069647463456588,15.026018403980347,2.966648195542269,282551802.87275153,0.48555722138930535,-15.608201831226458,-1.203783319002581,14.404418512223877,2.7615050662312104,216069025.76605892,0.47896051974012993,0.25987006496751625,10005,0.0001999000499750125,0.0
htf,95,30,10005,-2.139835456377933,-0.07396366159715426,2.0658717947807785,0.49646915160611715,0.4913973250326856,0.32283858070964516,-2.105149898390043,-0.008658062743114541,2.0964918356469284,0.4989493540665228,0.4983166091820805,0.5224387806096952,-2.2046354496048486,-0.08870978817067639,2.115925661434172,0.5104031843643736,0.48626040810656435,0.3118440779610195,-15.570772090623999,-0.5565435715032951,15.014228519120703,2.888537166173198,277011571.452591,0.4947526236881559,-15.30656215695956,-0.13527441381087263,15.171287743148687,3.019963104714754,282551802.8727281,0.495752123938031,-16.0595604679032,-0.7689088816821849,15.290651586221015,2.8849786130765978,277011571.46058106,0.5060469765117441,0.26916541729135435,10005,0.0001999000499750125,0.0
htf,96,30,10005,-2.117856549659158,-0.08615893469097263,2.031697614968185,0.4913778286433543,0.4945603567878098,0.29525237381309344,-2.040374662847295,0.07472354619593657,2.1150982090432318,0.4851780532062087,0.5026482678589975,0.6862568715642179,-2.1949198978187523,-0.10129471815158127,2.093625179667171,0.5038242753228601,0.49173500869894554,0.2852573713143428,-16.147630445791343,-0.644418872266974,15.50321157352437,2.922854003416679,277011571.453173,0.4931534232883558,-16.09478845905846,1.2174697242978616,17.31225818335632,3.2586104204577166,415517357.11515474,0.5661169415292354,-16.52192785181596,-0.7624646929595145,15.759463158856445,2.9100016601542933,277011571.4608856,0.5079460269865067,0.24907546226886557,10005,0.0001999000499750125,0.0
htf,97,30,10005,-2.1320229166411395,-0.05951412753240772,2.0725087891087317,0.5187637871086218,0.5063799043045745,0.3633183408295852,-2.0888690127859055,-0.03735578654376886,2.0515132262421365,0.47504925196543724,0.5138405911505286,0.40589705147426286,-2.213038860401228,-0.06163902503834358,2.1513998353628847,0.5451843772731538,0.5025754476297911,0.3811094452773613,-16.125612951319308,-0.5711894549639078,15.554423496355401,2.9786704915061764,415517357.12120295,0.49345327336331835,-15.830578525394024,-0.4540223872790048,15.376556138115019,3.0818411790539284,437678282.8192652,0.47966016991504246,-16.3039546565428,-0.8055235903337166,15.498431066209083,2.942700226467585,415517357.13187355,0.5039480259870065,0.32033983008495753,10005,0.0001999000499750125,0.0
htf,98,30,10005,-2.139835456377933,-0.05480823649499503,2.085027219882938,0.49772193969018086,0.5077372894263412,0.37821089455272366,-2.117856549659158,-0.03871772856013208,2.079138821099026,0.4970564404789183,0.5147345932312873,0.4018990504747626,-2.2620400172921937,-0.06329485037231362,2.1987451669198803,0.5170662187142143,0.5027350468313648,0.3773113443278361,-15.83938552318284,-0.4686682707396175,15.370717252443221,3.051805553364015,415517357.1256843,0.5003498250874563,-15.62801757625129,-0.3222094361334864,15.305808140117804,3.108068168519448,548482911.3611253,0.48665667166416793,-15.962683492226242,-0.8933988910973956,15.069284601128846,2.9827373458722546,415517357.1321475,0.4969515242378811,0.3213393303348326,10005,0.0001999000499750125,0.0
htf,99,30,10005,-2.275423116667823,-0.07018405685710451,2.2052390598107183,0.5190094210224725,0.5101608397531036,0.34292853573213394,-2.2074287475104613,-0.05612374346882315,2.151305004041638,0.5154611796692836,0.5173888769787883,0.3553223388305847,-2.435830856078138,-0.08895265398850634,2.3468782020896315,0.5589869122307141,0.5041643627486968,0.31724137931034485,-15.804157532027583,-0.7469400564912644,15.05721747553632,3.0052556881722876,548482911.3682083,0.48595702148925535,-15.590587835648831,-0.42604874986923275,15.164539085779598,3.0448238529469935,548482911.360396,0.4836581709145427,-15.812964529816394,-0.7469400564912644,15.06602447332513,2.9111708741939144,548482911.3749845,0.5037481259370314,0.2704647676161919,10005,0.0001999000499750125,0.0
htf,100,30,10005,-2.4899957192954716,-0.07801225012315456,2.411983469172317,0.5529473141690073,0.5151786852101181,0.3229385307346327,-2.457146050277185,-0.038245578995075066,2.41890047128211,0.5376620099196803,0.5236080374162969,0.4059970014992504,-2.52204370232183,-0.0923128002653507,2.4297309020564795,0.5551813605947835,0.5085786183148823,0.3087456271864068,-15.773333039766728,-0.5858353384245218,15.187497701342206,2.9900079763503498,548482911.3607343,0.49485257371314345,-15.139229198972087,-0.2929176692122609,14.846311529759825,3.0226592821875364,548482911.3436562,0.48595702148925535,-15.821771527605208,-0.6883565226488122,15.133415004956396,2.918354044932835,415517357.12546897,0.5076461769115442,0.2657671164417791,10005,0.0001999000499750125,0.0
